strategy,regime,sector,verdict,gates_passed,n_trades,gate_1_sample_size_value,gate_1_sample_size_passed,gate_2_bonferroni_value,gate_2_bonferroni_passed,gate_3_dsr_value,gate_3_dsr_passed
xs_low_beta_long,bear,Consumer Staples,INSUFFICIENT_SAMPLE,0,14,14,False,,,,
xs_low_beta_long,bear,Energy,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
xs_low_beta_long,bear,Financials,INSUFFICIENT_SAMPLE,0,16,16,False,,,,
xs_low_beta_long,bear,Health Care,INSUFFICIENT_SAMPLE,0,15,15,False,,,,
xs_low_beta_long,bear,Industrials,INSUFFICIENT_SAMPLE,0,4,4,False,,,,
xs_low_beta_long,bear,Information Technology,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
xs_low_beta_long,bear,Materials,INSUFFICIENT_SAMPLE,0,7,7,False,,,,
xs_low_beta_long,bear,Real Estate,INSUFFICIENT_SAMPLE,0,9,9,False,,,,
xs_low_beta_long,bear,Utilities,INSUFFICIENT_SAMPLE,0,12,12,False,,,,
xs_low_beta_long,bear,Volatility,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
xs_low_beta_long,bull,Commodities,INSUFFICIENT_SAMPLE,0,11,11,False,,,,
xs_low_beta_long,bull,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,5,5,False,,,,
xs_low_beta_long,bull,Consumer Staples,INSUFFICIENT_SAMPLE,0,11,11,False,,,,
xs_low_beta_long,bull,Energy,INSUFFICIENT_SAMPLE,0,10,10,False,,,,
xs_low_beta_long,bull,Financials,INSUFFICIENT_SAMPLE,0,14,14,False,,,,
xs_low_beta_long,bull,Health Care,INSUFFICIENT_SAMPLE,0,21,21,False,,,,
xs_low_beta_long,bull,Industrials,INSUFFICIENT_SAMPLE,0,6,6,False,,,,
xs_low_beta_long,bull,Information Technology,INSUFFICIENT_SAMPLE,0,3,3,False,,,,
xs_low_beta_long,bull,Materials,INSUFFICIENT_SAMPLE,0,8,8,False,,,,
xs_low_beta_long,bull,Real Estate,INSUFFICIENT_SAMPLE,0,5,5,False,,,,
xs_low_beta_long,bull,Utilities,INSUFFICIENT_SAMPLE,0,8,8,False,,,,
xs_low_beta_long,bull,Volatility,INSUFFICIENT_SAMPLE,0,7,7,False,,,,
xs_low_beta_long,neutral,Commodities,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
xs_low_beta_long,neutral,Consumer Staples,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
xs_low_beta_long,neutral,Energy,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
xs_low_beta_long,neutral,Financials,INSUFFICIENT_SAMPLE,0,3,3,False,,,,
xs_low_beta_long,neutral,Health Care,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
xs_low_beta_long,neutral,Materials,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
xs_momentum_bottom_decile_short,bear,Communication Services,INSUFFICIENT_SAMPLE,0,7,7,False,,,,
xs_momentum_bottom_decile_short,bear,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,21,21,False,,,,
xs_momentum_bottom_decile_short,bear,Consumer Staples,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
xs_momentum_bottom_decile_short,bear,Energy,INSUFFICIENT_SAMPLE,0,5,5,False,,,,
xs_momentum_bottom_decile_short,bear,Financials,INSUFFICIENT_SAMPLE,0,19,19,False,,,,
xs_momentum_bottom_decile_short,bear,Health Care,FAIL_GATE_2_BONFERRONI,1,49,49,True,0.21294,False,,
xs_momentum_bottom_decile_short,bear,Industrials,INSUFFICIENT_SAMPLE,0,18,18,False,,,,
xs_momentum_bottom_decile_short,bear,Information Technology,INSUFFICIENT_SAMPLE,0,23,23,False,,,,
xs_momentum_bottom_decile_short,bear,Real Estate,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
xs_momentum_bottom_decile_short,bear,Unknown,INSUFFICIENT_SAMPLE,0,13,13,False,,,,
xs_momentum_bottom_decile_short,bear,Utilities,INSUFFICIENT_SAMPLE,0,5,5,False,,,,
xs_momentum_bottom_decile_short,bull,Communication Services,INSUFFICIENT_SAMPLE,0,9,9,False,,,,
xs_momentum_bottom_decile_short,bull,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,28,28,False,,,,
xs_momentum_bottom_decile_short,bull,Consumer Staples,INSUFFICIENT_SAMPLE,0,3,3,False,,,,
xs_momentum_bottom_decile_short,bull,Energy,INSUFFICIENT_SAMPLE,0,14,14,False,,,,
xs_momentum_bottom_decile_short,bull,Financials,INSUFFICIENT_SAMPLE,0,20,20,False,,,,
xs_momentum_bottom_decile_short,bull,Health Care,FAIL_GATE_2_BONFERRONI,1,77,77,True,1.0,False,,
xs_momentum_bottom_decile_short,bull,Industrials,FAIL_GATE_2_BONFERRONI,1,31,31,True,1.0,False,,
xs_momentum_bottom_decile_short,bull,Information Technology,FAIL_GATE_2_BONFERRONI,1,61,61,True,1.0,False,,
xs_momentum_bottom_decile_short,bull,Materials,INSUFFICIENT_SAMPLE,0,6,6,False,,,,
xs_momentum_bottom_decile_short,bull,Real Estate,INSUFFICIENT_SAMPLE,0,3,3,False,,,,
xs_momentum_bottom_decile_short,bull,Unknown,INSUFFICIENT_SAMPLE,0,9,9,False,,,,
xs_momentum_bottom_decile_short,bull,Utilities,INSUFFICIENT_SAMPLE,0,15,15,False,,,,
xs_momentum_bottom_decile_short,bull,Volatility,INSUFFICIENT_SAMPLE,0,6,6,False,,,,
xs_momentum_bottom_decile_short,neutral,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,3,3,False,,,,
xs_momentum_bottom_decile_short,neutral,Consumer Staples,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
xs_momentum_bottom_decile_short,neutral,Health Care,INSUFFICIENT_SAMPLE,0,5,5,False,,,,
xs_momentum_bottom_decile_short,neutral,Industrials,INSUFFICIENT_SAMPLE,0,6,6,False,,,,
xs_momentum_bottom_decile_short,neutral,Information Technology,INSUFFICIENT_SAMPLE,0,5,5,False,,,,
xs_momentum_bottom_decile_short,neutral,Materials,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
xs_momentum_bottom_decile_short,neutral,Unknown,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
xs_momentum_bottom_decile_short,neutral,Volatility,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
xs_momentum_top_decile,bear,Commodities,INSUFFICIENT_SAMPLE,0,3,3,False,,,,
xs_momentum_top_decile,bear,Energy,INSUFFICIENT_SAMPLE,0,3,3,False,,,,
xs_momentum_top_decile,bear,Financials,INSUFFICIENT_SAMPLE,0,3,3,False,,,,
xs_momentum_top_decile,bear,Health Care,INSUFFICIENT_SAMPLE,0,4,4,False,,,,
xs_momentum_top_decile,bear,Industrials,INSUFFICIENT_SAMPLE,0,4,4,False,,,,
xs_momentum_top_decile,bear,Materials,INSUFFICIENT_SAMPLE,0,7,7,False,,,,
xs_momentum_top_decile,bear,Unknown,INSUFFICIENT_SAMPLE,0,4,4,False,,,,
xs_momentum_top_decile,bear,Utilities,INSUFFICIENT_SAMPLE,0,3,3,False,,,,
xs_momentum_top_decile,bull,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,9,9,False,,,,
xs_momentum_top_decile,bull,Energy,INSUFFICIENT_SAMPLE,0,3,3,False,,,,
xs_momentum_top_decile,bull,Financials,INSUFFICIENT_SAMPLE,0,3,3,False,,,,
xs_momentum_top_decile,bull,Health Care,INSUFFICIENT_SAMPLE,0,7,7,False,,,,
xs_momentum_top_decile,bull,Industrials,INSUFFICIENT_SAMPLE,0,3,3,False,,,,
xs_momentum_top_decile,bull,Information Technology,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
xs_momentum_top_decile,bull,Materials,INSUFFICIENT_SAMPLE,0,7,7,False,,,,
xs_momentum_top_decile,bull,Real Estate,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
xs_momentum_top_decile,bull,Unknown,INSUFFICIENT_SAMPLE,0,3,3,False,,,,
xs_momentum_top_decile,neutral,Health Care,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
xs_momentum_top_decile,neutral,Industrials,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
xs_momentum_top_decile,neutral,Materials,INSUFFICIENT_SAMPLE,0,3,3,False,,,,
xs_quality_top_quintile_long,bear,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,8,8,False,,,,
xs_quality_top_quintile_long,bear,Consumer Staples,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
xs_quality_top_quintile_long,bear,Energy,INSUFFICIENT_SAMPLE,0,5,5,False,,,,
xs_quality_top_quintile_long,bear,Financials,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
xs_quality_top_quintile_long,bear,Health Care,INSUFFICIENT_SAMPLE,0,8,8,False,,,,
xs_quality_top_quintile_long,bear,Industrials,INSUFFICIENT_SAMPLE,0,3,3,False,,,,
xs_quality_top_quintile_long,bear,Information Technology,INSUFFICIENT_SAMPLE,0,4,4,False,,,,
xs_quality_top_quintile_long,bull,Communication Services,INSUFFICIENT_SAMPLE,0,6,6,False,,,,
xs_quality_top_quintile_long,bull,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,28,28,False,,,,
xs_quality_top_quintile_long,bull,Energy,INSUFFICIENT_SAMPLE,0,4,4,False,,,,
xs_quality_top_quintile_long,bull,Financials,INSUFFICIENT_SAMPLE,0,5,5,False,,,,
xs_quality_top_quintile_long,bull,Health Care,INSUFFICIENT_SAMPLE,0,26,26,False,,,,
xs_quality_top_quintile_long,bull,Industrials,INSUFFICIENT_SAMPLE,0,16,16,False,,,,
xs_quality_top_quintile_long,bull,Information Technology,INSUFFICIENT_SAMPLE,0,14,14,False,,,,
xs_quality_top_quintile_long,bull,Materials,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
xs_quality_top_quintile_long,bull,Unknown,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
xs_quality_top_quintile_long,neutral,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,3,3,False,,,,
xs_quality_top_quintile_long,neutral,Health Care,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
xs_quality_top_quintile_long,neutral,Information Technology,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
xs_quality_top_quintile_long,neutral,Materials,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
