date,level,event,dd_from_peak,rolling_peak_equity,current_equity,z_score,today_dispersion,ticker,reason,exit_price,action,new_stop
2025-05-21,6.0,halt_triggered,-5.3236,100000.0,-432362.19000000006,,,,,,,
2025-05-22,6.0,halt_resumed,-5.3019,100000.0,-430189.41000000003,,,,,,,
2025-05-23,6.0,halt_triggered,-5.2995,100000.0,-429948.08999999997,,,,,,,
2025-05-27,1.0,,,,,,,HOLO,overnight_gap_up_29.3pct,6.98,,
2025-05-27,6.0,halt_resumed,-5.2695,100000.0,-426952.36,,,,,,,
2025-05-28,1.0,,,,,,,OKTA,overnight_gap_down_13.0pct,109.15,,
2025-05-28,6.0,halt_triggered,-5.3111,100000.0,-431109.64,,,,,,,
2025-05-29,6.0,halt_resumed,-5.3152,100000.0,-431515.04000000004,,,,,,,
2025-05-30,6.0,halt_triggered,-5.2533,100000.0,-425332.29000000004,,,,,,,
2025-06-02,6.0,halt_resumed,-5.2422,100000.0,-424220.2,,,,,,,
2025-06-03,6.0,halt_triggered,-5.2625,100000.0,-426245.77,,,,,,,
2025-06-04,6.0,halt_resumed,-5.2866,100000.0,-428655.9,,,,,,,
2025-06-05,6.0,halt_triggered,-5.2661,100000.0,-426611.66000000003,,,,,,,
2025-06-06,1.0,,,,,,,LULU,overnight_gap_down_18.0pct,271.18,,
2025-06-06,1.0,,,,,,,BRZE,overnight_gap_down_12.9pct,31.45,,
2025-06-06,6.0,halt_resumed,-5.2985,100000.0,-429850.62,,,,,,,
2025-06-09,6.0,halt_triggered,-5.3131,100000.0,-431313.68000000005,,,,,,,
2025-06-10,6.0,halt_resumed,-5.2586,100000.0,-425860.88,,,,,,,
2025-06-11,6.0,halt_triggered,-5.2728,100000.0,-427277.33999999997,,,,,,,
2025-06-12,6.0,halt_resumed,-5.2747,100000.0,-427472.4,,,,,,,
2025-06-13,1.0,,,,,,,NUKK,overnight_gap_up_26.9pct,15.38,,
2025-06-13,6.0,halt_triggered,-5.3081,100000.0,-430808.82999999996,,,,,,,
2025-06-16,6.0,halt_resumed,-5.3182,100000.0,-431817.63,,,,,,,
2025-06-17,1.0,,,,,,,SHLS,overnight_gap_down_12.9pct,4.65,,
2025-06-17,6.0,halt_triggered,-5.3112,100000.0,-431122.42000000004,,,,,,,
2025-06-18,6.0,halt_resumed,-5.3251,100000.0,-432514.25,,,,,,,
2025-06-20,6.0,halt_triggered,-5.3334,100000.0,-433340.42000000004,,,,,,,
2025-06-23,6.0,halt_resumed,-5.3195,100000.0,-431953.95999999996,,,,,,,
2025-06-24,6.0,halt_triggered,-5.3195,100000.0,-431953.95999999996,,,,,,,
2025-06-25,1.0,,,,,,,ALLT,overnight_gap_down_15.4pct,8.13,,
2025-06-25,6.0,halt_resumed,-5.3165,100000.0,-431647.22,,,,,,,
2025-06-26,6.0,halt_triggered,-5.3361,100000.0,-433608.53,,,,,,,
2025-06-27,6.0,halt_resumed,-5.3462,100000.0,-434615.76,,,,,,,
2025-06-30,6.0,halt_triggered,-5.3492,100000.0,-434915.05000000005,,,,,,,
2025-07-01,6.0,halt_resumed,-5.3962,100000.0,-439617.12,,,,,,,
2025-07-02,1.0,,,,,,,TK,overnight_gap_down_12.1pct,7.28,,
2025-07-02,6.0,halt_triggered,-5.3977,100000.0,-439768.26,,,,,,,
2025-07-03,6.0,halt_resumed,-5.4078,100000.0,-440779.67000000004,,,,,,,
2025-07-07,6.0,halt_triggered,-5.428,100000.0,-442802.45999999996,,,,,,,
2025-07-08,6.0,halt_resumed,-5.4494,100000.0,-444936.45999999996,,,,,,,
2025-07-09,6.0,halt_triggered,-5.4919,100000.0,-449187.28,,,,,,,
2025-07-10,1.0,,,,,,,MP,overnight_gap_up_60.2pct,48.1,,
2025-07-10,6.0,halt_resumed,-5.6009,100000.0,-460088.94000000006,,,,,,,
2025-07-11,1.0,,,,,,,UMAC,overnight_gap_up_13.5pct,9.86,,
2025-07-11,6.0,halt_triggered,-5.6096,100000.0,-460957.06000000006,,,,,,,
2025-07-14,6.0,halt_resumed,-5.6096,100000.0,-460957.06000000006,,,,,,,
2025-07-15,6.0,halt_triggered,-5.6366,100000.0,-463660.81000000006,,,,,,,
2025-07-16,6.0,halt_resumed,-5.667,100000.0,-466698.53,,,,,,,
2025-07-17,1.0,,,,,,,SRPT,overnight_gap_up_22.6pct,22.54,,
2025-07-17,6.0,halt_triggered,-5.7101,100000.0,-471015.0,,,,,,,
2025-07-18,1.0,,,,,,,BKSY,overnight_gap_down_21.3pct,22.26,,
2025-07-18,6.0,halt_resumed,-5.6421,100000.0,-464213.11,,,,,,,
2025-07-21,6.0,halt_triggered,-5.6596,100000.0,-465959.83999999997,,,,,,,
2025-07-22,6.0,halt_resumed,-5.6636,100000.0,-466364.86,,,,,,,
2025-07-23,6.0,halt_triggered,-5.6201,100000.0,-462005.07000000007,,,,,,,
2025-07-24,6.0,halt_resumed,-5.5717,100000.0,-457170.05000000005,,,,,,,
2025-07-25,6.0,halt_triggered,-5.5825,100000.0,-458245.03,,,,,,,
2025-07-28,6.0,halt_resumed,-5.6099,100000.0,-460986.83999999997,,,,,,,
2025-07-29,6.0,halt_triggered,-5.4601,100000.0,-446006.15,,,,,,,
2025-07-30,6.0,halt_resumed,-5.4823,100000.0,-448230.95000000007,,,,,,,
2025-07-31,6.0,halt_triggered,-5.4283,100000.0,-442834.93000000005,,,,,,,
2025-08-01,6.0,halt_resumed,-5.3217,100000.0,-432171.81000000006,,,,,,,
2025-08-04,6.0,halt_triggered,-5.3218,100000.0,-432179.81000000006,,,,,,,
2025-08-05,1.0,,,,,,,HIMS,overnight_gap_down_12.7pct,55.295,,
2025-08-05,6.0,halt_resumed,-5.3519,100000.0,-435191.5,,,,,,,
2025-08-06,1.0,,,,,,,VERX,overnight_gap_down_21.4pct,26.0,,
2025-08-06,1.0,,,,,,,GO,overnight_gap_up_22.5pct,15.95,,
2025-08-06,1.0,,,,,,,SNAP,overnight_gap_down_20.1pct,7.5,,
2025-08-06,1.0,,,,,,,METC,overnight_gap_down_17.5pct,19.1,,
2025-08-06,6.0,halt_triggered,-5.3712,100000.0,-437121.04000000004,,,,,,,
2025-08-07,6.0,halt_resumed,-5.3905,100000.0,-439053.89,,,,,,,
2025-08-08,1.0,,,,,,,PINS,overnight_gap_down_15.0pct,33.29,,
2025-08-08,1.0,,,,,,,OUST,overnight_gap_up_27.4pct,29.44,,
2025-08-08,6.0,halt_triggered,-5.3991,100000.0,-439907.16000000003,,,,,,,
2025-08-11,6.0,halt_resumed,-5.444,100000.0,-444398.72,,,,,,,
2025-08-12,1.0,,,,,,,ONON,overnight_gap_up_14.2pct,52.2,,
2025-08-12,6.0,halt_triggered,-5.3934,100000.0,-439344.47,,,,,,,
2025-08-13,6.0,halt_resumed,-5.4142,100000.0,-441420.69000000006,,,,,,,
2025-08-14,6.0,halt_triggered,-5.4322,100000.0,-443223.83999999997,,,,,,,
2025-08-15,6.0,halt_resumed,-5.4034,100000.0,-440337.63,,,,,,,
2025-08-18,6.0,halt_triggered,-5.323,100000.0,-432304.54000000004,,,,,,,
2025-08-19,6.0,halt_resumed,-5.3651,100000.0,-436513.25,,,,,,,
2025-08-20,6.0,halt_triggered,-5.3367,100000.0,-433671.61,,,,,,,
2025-08-21,6.0,halt_resumed,-5.3657,100000.0,-436571.36,,,,,,,
2025-08-22,6.0,halt_triggered,-5.427,100000.0,-442704.4,,,,,,,
2025-08-25,6.0,halt_resumed,-5.4472,100000.0,-444724.65,,,,,,,
2025-08-26,6.0,halt_triggered,-5.4472,100000.0,-444724.65,,,,,,,
2025-08-27,6.0,halt_resumed,-5.4492,100000.0,-444920.16000000003,,,,,,,
2025-08-28,6.0,halt_triggered,-5.4492,100000.0,-444920.16000000003,,,,,,,
2025-08-29,1.0,,,,,,,NUKK,overnight_gap_up_47.4pct,5.44,,
2025-08-29,6.0,halt_resumed,-5.4963,100000.0,-449625.38,,,,,,,
2025-09-02,6.0,halt_triggered,-5.5036,100000.0,-450364.6,,,,,,,
2025-09-03,1.0,,,,,,,WVE,overnight_gap_down_23.2pct,7.39,,
2025-09-03,6.0,halt_resumed,-5.5374,100000.0,-453736.88,,,,,,,
2025-09-04,6.0,halt_triggered,-5.5801,100000.0,-458013.66000000003,,,,,,,
2025-09-05,6.0,halt_resumed,-5.5902,100000.0,-459020.86,,,,,,,
2025-09-08,6.0,halt_triggered,-5.5622,100000.0,-456218.07000000007,,,,,,,
2025-09-09,6.0,halt_resumed,-5.5389,100000.0,-453888.44000000006,,,,,,,
2025-09-10,6.0,halt_triggered,-5.526,100000.0,-452603.67000000004,,,,,,,
2025-09-11,1.0,,,,,,,CNC,overnight_gap_up_15.0pct,35.97,,
2025-09-11,6.0,halt_resumed,-5.5673,100000.0,-456728.15,,,,,,,
2025-09-12,6.0,halt_triggered,-5.5636,100000.0,-456363.16000000003,,,,,,,
2025-09-15,6.0,halt_resumed,-5.5624,100000.0,-456243.56000000006,,,,,,,
2025-09-16,6.0,halt_triggered,-5.5988,100000.0,-459876.36,,,,,,,
2025-09-17,6.0,halt_resumed,-5.6112,100000.0,-461124.79000000004,,,,,,,
2025-09-18,6.0,halt_triggered,-5.6377,100000.0,-463769.56000000006,,,,,,,
2025-09-19,6.0,halt_resumed,-5.6458,100000.0,-464583.64,,,,,,,
2025-09-22,6.0,halt_triggered,-5.5922,100000.0,-459223.4,,,,,,,
2025-09-22,,dispersion_cb_triggered_dec128,,,,3.011,0.058999,,,,,
2025-09-23,6.0,halt_resumed,-5.5844,100000.0,-458443.30000000005,,,,,,,
2025-09-24,6.0,halt_triggered,-5.6012,100000.0,-460124.18000000005,,,,,,,
2025-09-25,6.0,halt_resumed,-5.6335,100000.0,-463354.22,,,,,,,
2025-09-26,6.0,halt_triggered,-5.6337,100000.0,-463370.16000000003,,,,,,,
2025-09-29,6.0,halt_resumed,-5.6301,100000.0,-463014.49,,,,,,,
2025-09-30,6.0,halt_triggered,-5.6232,100000.0,-462324.57000000007,,,,,,,
2025-10-01,6.0,halt_resumed,-5.6264,100000.0,-462639.35,,,,,,,
2025-10-02,6.0,halt_triggered,-5.6386,100000.0,-463856.82000000007,,,,,,,
2025-10-03,6.0,halt_resumed,-5.6281,100000.0,-462809.03,,,,,,,
2025-10-06,6.0,halt_triggered,-5.615,100000.0,-461500.16000000003,,,,,,,
2025-10-07,6.0,halt_resumed,-5.5793,100000.0,-457929.37,,,,,,,
2025-10-08,6.0,halt_triggered,-5.5659,100000.0,-456588.9,,,,,,,
2025-10-09,1.0,,,,,,,AKRO,overnight_gap_up_17.3pct,54.52,,
2025-10-09,6.0,halt_resumed,-5.6037,100000.0,-460366.73,,,,,,,
2025-10-10,6.0,halt_triggered,-5.365,100000.0,-436500.44000000006,,,,,,,
2025-10-13,6.0,halt_resumed,-5.3615,100000.0,-436149.80000000005,,,,,,,
2025-10-14,6.0,halt_triggered,-5.3813,100000.0,-438131.69000000006,,,,,,,
2025-10-15,6.0,halt_resumed,-5.1439,100000.0,-414393.48000000004,,,,,,,
2025-10-15,,dispersion_cb_triggered_dec128,,,,6.2037,0.102648,,,,,
2025-10-16,1.0,,,,,,,OMER,overnight_gap_down_12.2pct,9.15,,
2025-10-16,6.0,halt_triggered,-4.9301,100000.0,-393014.14,,,,,,,
2025-10-17,6.0,halt_resumed,-4.9206,100000.0,-392063.17000000004,,,,,,,
2025-10-20,1.0,,,,,,,KOD,overnight_gap_up_12.4pct,15.85,,
2025-10-20,6.0,halt_triggered,-4.9338,100000.0,-393376.28,,,,,,,
2025-10-21,6.0,halt_resumed,-4.8298,100000.0,-382983.28,,,,,,,
2025-10-22,6.0,halt_triggered,-4.6318,100000.0,-363183.83,,,,,,,
2025-10-23,6.0,halt_resumed,-4.6416,100000.0,-364162.33,,,,,,,
2025-10-24,6.0,halt_triggered,-4.6512,100000.0,-365124.69,,,,,,,
2025-10-27,6.0,halt_resumed,-4.5993,100000.0,-359926.28,,,,,,,
2025-10-28,6.0,halt_triggered,-4.6425,100000.0,-364247.61000000004,,,,,,,
2025-10-29,1.0,,,,,,,LRN,overnight_gap_down_44.6pct,85.02,,
2025-10-29,6.0,halt_resumed,-4.7172,100000.0,-371716.96,,,,,,,
2025-10-30,6.0,halt_triggered,-4.6702,100000.0,-367022.97000000003,,,,,,,
2025-10-31,1.0,,,,,,,METC,overnight_gap_up_13.4pct,33.615,,
2025-10-31,6.0,halt_resumed,-4.662,100000.0,-366195.05,,,,,,,
2025-11-03,6.0,halt_triggered,-4.6739,100000.0,-367393.73000000004,,,,,,,
2025-11-04,1.0,,,,,,,NFE,overnight_gap_up_30.9pct,1.545,,
2025-11-04,1.0,,,,,,,SRPT,overnight_gap_down_37.7pct,15.24,,
2025-11-04,6.0,halt_resumed,-4.6941,100000.0,-369406.14,,,,,,,
2025-11-05,1.0,,,,,,,AXON,overnight_gap_down_20.2pct,563.84,,
2025-11-05,1.0,,,,,,,PINS,overnight_gap_down_20.1pct,26.31,,
2025-11-05,1.0,,,,,,,RVLV,overnight_gap_up_18.3pct,23.64,,
2025-11-05,6.0,halt_triggered,-4.7322,100000.0,-373224.34,,,,,,,
2025-11-06,1.0,,,,,,,SNAP,overnight_gap_up_17.5pct,8.58,,
2025-11-06,6.0,halt_resumed,-4.7763,100000.0,-377634.2,,,,,,,
2025-11-07,6.0,halt_triggered,-4.7669,100000.0,-376689.14,,,,,,,
2025-11-10,6.0,halt_resumed,-4.792,100000.0,-379202.67000000004,,,,,,,
2025-11-11,6.0,halt_triggered,-4.8043,100000.0,-380425.7,,,,,,,
2025-11-12,1.0,,,,,,,ONON,overnight_gap_up_24.6pct,43.84,,
2025-11-12,6.0,halt_resumed,-4.8292,100000.0,-382923.36000000004,,,,,,,
2025-11-13,6.0,halt_triggered,-4.8065,100000.0,-380646.22000000003,,,,,,,
2025-11-14,6.0,halt_resumed,-4.7443,100000.0,-374430.05,,,,,,,
2025-11-17,6.0,halt_triggered,-4.7545,100000.0,-375451.89,,,,,,,
2025-11-18,6.0,halt_resumed,-4.6387,100000.0,-363869.15,,,,,,,
2025-11-19,6.0,halt_triggered,-4.6625,100000.0,-366247.46,,,,,,,
2025-11-20,6.0,halt_resumed,-4.679,100000.0,-367895.14,,,,,,,
2025-11-21,6.0,halt_triggered,-4.6808,100000.0,-368079.21,,,,,,,
2025-11-24,6.0,halt_resumed,-4.6797,100000.0,-367965.65,,,,,,,
2025-11-25,6.0,halt_triggered,-4.6509,100000.0,-365090.79000000004,,,,,,,
2025-11-26,6.0,halt_resumed,-4.573,100000.0,-357301.36000000004,,,,,,,
2025-11-28,6.0,halt_triggered,-4.5756,100000.0,-357557.18,,,,,,,
2025-12-01,1.0,,,,,,,NFE,overnight_gap_up_23.0pct,1.5,,
2025-12-01,6.0,halt_resumed,-4.5554,100000.0,-355544.03,,,,,,,
2025-12-02,6.0,halt_triggered,-4.5596,100000.0,-355960.86000000004,,,,,,,
2025-12-03,6.0,halt_resumed,-4.4711,100000.0,-347106.76,,,,,,,
2025-12-04,6.0,halt_triggered,-4.5121,100000.0,-351207.89,,,,,,,
2025-12-05,1.0,,,,,,,RBRK,overnight_gap_up_23.6pct,87.04,,
2025-12-05,6.0,halt_resumed,-4.5338,100000.0,-353380.72000000003,,,,,,,
2025-12-08,1.0,,,,,,,WVE,overnight_gap_up_71.2pct,12.825,,
2025-12-08,6.0,halt_triggered,-4.5756,100000.0,-357561.45,,,,,,,
2025-12-08,,dispersion_cb_triggered_dec128,,,,7.0741,0.097168,,,,,
2025-12-09,6.0,halt_resumed,-4.5964,100000.0,-359642.37,,,,,,,
2025-12-10,6.0,halt_triggered,-4.6083,100000.0,-360826.19,,,,,,,
2025-12-11,6.0,halt_resumed,-4.5981,100000.0,-359808.49,,,,,,,
2025-12-12,6.0,halt_triggered,-4.6385,100000.0,-363845.25,,,,,,,
2025-12-15,6.0,halt_resumed,-4.6297,100000.0,-362968.46,,,,,,,
2025-12-16,6.0,halt_triggered,-4.6579,100000.0,-365791.97000000003,,,,,,,
2025-12-17,6.0,halt_resumed,-4.6781,100000.0,-367812.79000000004,,,,,,,
2025-12-18,6.0,halt_triggered,-4.6781,100000.0,-367812.79000000004,,,,,,,
2025-12-19,1.0,,,,,,,LW,overnight_gap_down_14.3pct,50.85,,
2025-12-19,6.0,halt_resumed,-4.6852,100000.0,-368519.10000000003,,,,,,,
2025-12-22,6.0,halt_triggered,-4.717,100000.0,-371702.7,,,,,,,
2025-12-23,6.0,halt_resumed,-4.7336,100000.0,-373362.10000000003,,,,,,,
2025-12-24,6.0,halt_triggered,-4.7336,100000.0,-373362.10000000003,,,,,,,
2025-12-26,6.0,halt_resumed,-4.7553,100000.0,-375529.2,,,,,,,
2025-12-29,6.0,halt_triggered,-4.7775,100000.0,-377745.62,,,,,,,
2025-12-30,6.0,halt_resumed,-4.7969,100000.0,-379688.61000000004,,,,,,,
2025-12-31,6.0,halt_triggered,-4.7711,100000.0,-377110.91000000003,,,,,,,
2026-01-02,6.0,halt_resumed,-4.7346,100000.0,-373464.56,,,,,,,
2026-01-05,6.0,halt_triggered,-4.7722,100000.0,-377220.21,,,,,,,
2026-01-06,6.0,halt_resumed,-4.778,100000.0,-377803.19,,,,,,,
2026-01-07,6.0,halt_triggered,-4.8218,100000.0,-382179.83,,,,,,,
2026-01-08,6.0,halt_resumed,-4.766,100000.0,-376596.26,,,,,,,
2026-01-09,6.0,halt_triggered,-4.7906,100000.0,-379058.94,,,,,,,
2026-01-12,6.0,halt_resumed,-4.6637,100000.0,-366367.57,,,,,,,
2026-01-13,6.0,halt_triggered,-4.6737,100000.0,-367374.76,,,,,,,
2026-01-14,6.0,halt_resumed,-4.732,100000.0,-373202.39,,,,,,,
2026-01-15,6.0,halt_triggered,-4.7385,100000.0,-373852.89,,,,,,,
2026-01-16,6.0,halt_resumed,-4.7781,100000.0,-377809.18,,,,,,,
2026-01-20,6.0,halt_triggered,-4.8153,100000.0,-381534.71,,,,,,,
2026-01-21,6.0,halt_resumed,-4.8394,100000.0,-383936.83,,,,,,,
2026-01-22,6.0,halt_triggered,-4.8501,100000.0,-385009.2,,,,,,,
2026-01-23,1.0,,,,,,,LIF,overnight_gap_up_23.9pct,67.9,,
2026-01-23,1.0,,,,,,,INTC,overnight_gap_down_13.7pct,46.86,,
2026-01-23,6.0,halt_resumed,-4.786,100000.0,-378602.47000000003,,,,,,,
2026-01-26,6.0,halt_triggered,-4.7207,100000.0,-372065.85000000003,,,,,,,
2026-01-27,1.0,,,,,,,ALHC,overnight_gap_down_13.5pct,20.6,,
2026-01-27,6.0,halt_resumed,-4.6685,100000.0,-366853.52,,,,,,,
2026-01-28,6.0,halt_triggered,-4.6988,100000.0,-369883.25,,,,,,,
2026-01-29,6.0,halt_resumed,-4.7178,100000.0,-371776.98000000004,,,,,,,
2026-01-30,1.0,,,,,,,SLV,overnight_gap_down_15.4pct,89.33,,
2026-01-30,1.0,,,,,,,ASM,overnight_gap_down_13.3pct,9.55,,
2026-01-30,1.0,,,,,,,SVM,overnight_gap_down_13.4pct,10.48,,
2026-01-30,6.0,halt_triggered,-4.402,100000.0,-340201.43,,,,,,,
2026-02-02,6.0,halt_resumed,-4.4075,100000.0,-340749.73000000004,,,,,,,
2026-02-03,6.0,halt_triggered,-4.4614,100000.0,-346135.91000000003,,,,,,,
2026-02-04,6.0,halt_resumed,-4.5173,100000.0,-351727.56,,,,,,,
2026-02-05,1.0,,,,,,,SLV,overnight_gap_down_13.8pct,68.23,,
2026-02-05,6.0,halt_triggered,-4.4413,100000.0,-344129.87,,,,,,,
2026-02-06,6.0,halt_resumed,-4.4301,100000.0,-343011.71,,,,,,,
2026-02-09,6.0,halt_triggered,-4.4129,100000.0,-341287.4,,,,,,,
2026-02-10,6.0,halt_resumed,-4.3937,100000.0,-339366.13,,,,,,,
2026-02-11,1.0,,,,,,,UPB,overnight_gap_down_31.7pct,19.0,,
2026-02-11,6.0,halt_triggered,-4.4386,100000.0,-343864.94,,,,,,,
2026-02-12,1.0,,,,,,,NVCR,overnight_gap_up_37.1pct,14.4,,
2026-02-12,6.0,halt_resumed,-4.4792,100000.0,-347921.95,,,,,,,
2026-02-13,1.0,,,,,,,ROKU,overnight_gap_up_16.4pct,96.55,,
2026-02-13,6.0,halt_triggered,-4.5146,100000.0,-351458.95,,,,,,,
2026-02-17,6.0,halt_resumed,-4.5026,100000.0,-350262.58,,,,,,,
2026-02-18,6.0,halt_triggered,-4.5061,100000.0,-350610.18,,,,,,,
2026-02-19,1.0,,,,,,,W,overnight_gap_down_16.0pct,76.83,,
2026-02-19,6.0,halt_resumed,-4.5,100000.0,-349998.88,,,,,,,
2026-02-20,6.0,halt_triggered,-4.5294,100000.0,-352937.63,,,,,,,
2026-02-23,6.0,halt_resumed,-4.5678,100000.0,-356780.68,,,,,,,
2026-02-24,1.0,,,,,,,SHLS,overnight_gap_down_16.4pct,8.28,,
2026-02-24,6.0,halt_triggered,-4.6257,100000.0,-362573.73000000004,,,,,,,
2026-02-25,6.0,halt_resumed,-4.5946,100000.0,-359459.59,,,,,,,
2026-02-26,1.0,,,,,,,ARHS,overnight_gap_up_25.9pct,10.55,,
2026-02-26,1.0,,,,,,,IONQ,overnight_gap_up_16.3pct,39.05,,
2026-02-26,6.0,halt_triggered,-4.5803,100000.0,-358032.03,,,,,,,
2026-02-27,6.0,halt_resumed,-4.5803,100000.0,-358032.03,,,,,,,
2026-03-02,1.0,,,,,,,XERS,overnight_gap_up_15.7pct,7.08,,
2026-03-02,6.0,halt_triggered,-4.6149,100000.0,-361494.68,,,,,,,
2026-03-03,1.0,,,,,,,ONON,overnight_gap_down_12.2pct,41.04,,
2026-03-03,1.0,,,,,,,LIF,overnight_gap_down_19.1pct,43.49,,
2026-03-03,6.0,halt_resumed,-4.5825,100000.0,-358252.42000000004,,,,,,,
2026-03-04,6.0,halt_triggered,-4.472,100000.0,-347202.10000000003,,,,,,,
2026-03-05,1.0,,,,,,,TTD,overnight_gap_up_25.1pct,31.489,,
2026-03-05,1.0,,,,,,,GO,overnight_gap_down_24.9pct,6.6,,
2026-03-05,6.0,halt_resumed,-4.4486,100000.0,-344857.32,,,,,,,
2026-03-06,6.0,halt_triggered,-4.1987,100000.0,-319869.16000000003,,,,,,,
2026-03-09,6.0,halt_resumed,-4.1189,100000.0,-311885.17000000004,,,,,,,
2026-03-10,6.0,halt_triggered,-4.1445,100000.0,-314450.4,,,,,,,
2026-03-11,6.0,halt_resumed,-3.9424,100000.0,-294244.62,,,,,,,
2026-03-12,6.0,halt_triggered,-3.8863,100000.0,-288629.54000000004,,,,,,,
2026-03-13,6.0,halt_resumed,-3.8216,100000.0,-282163.86000000004,,,,,,,
2026-03-16,6.0,halt_triggered,-3.8353,100000.0,-283525.04000000004,,,,,,,
2026-03-17,6.0,halt_resumed,-3.8195,100000.0,-281954.06,,,,,,,
2026-03-18,6.0,halt_triggered,-3.8435,100000.0,-284348.99000000005,,,,,,,
2026-03-19,1.0,,,,,,,EXK,overnight_gap_down_12.0pct,8.33,,
2026-03-19,6.0,halt_resumed,-3.893,100000.0,-289298.07,,,,,,,
2026-03-20,6.0,halt_triggered,-3.9078,100000.0,-290781.39,,,,,,,
2026-03-23,6.0,halt_resumed,-3.9191,100000.0,-291911.76,,,,,,,
2026-03-24,6.0,halt_triggered,-3.962,100000.0,-296195.23000000004,,,,,,,
2026-03-25,1.0,,,,,,,SRPT,overnight_gap_up_12.2pct,19.76,,
2026-03-25,6.0,halt_resumed,-3.9996,100000.0,-299956.30000000005,,,,,,,
2026-03-26,6.0,halt_triggered,-4.0064,100000.0,-300639.62,,,,,,,
2026-03-26,,dispersion_cb_triggered_dec128,,,,3.3998,0.063153,,,,,
2026-03-27,1.0,,,,,,,U,overnight_gap_up_18.1pct,20.225,,
2026-03-27,6.0,halt_resumed,-4.0706,100000.0,-307058.92000000004,,,,,,,
2026-03-30,6.0,halt_triggered,-4.1001,100000.0,-310007.77,,,,,,,
2026-03-31,1.0,,,,,,,APLS,overnight_gap_up_136.4pct,40.4,,
2026-03-31,6.0,halt_resumed,-4.1678,100000.0,-316781.64,,,,,,,
2026-03-31,,dispersion_cb_triggered_dec128,,,,4.3623,0.088249,,,,,
2026-04-01,6.0,halt_triggered,-4.16,100000.0,-316004.7,,,,,,,
2026-04-02,6.0,halt_resumed,-4.1997,100000.0,-319974.7,,,,,,,
2026-04-06,6.0,halt_triggered,-4.2253,100000.0,-322528.58,,,,,,,
2026-04-07,6.0,halt_resumed,-4.2209,100000.0,-322094.39,,,,,,,
2026-04-08,1.0,,,,,,,USO,overnight_gap_down_13.8pct,119.055,,
2026-04-08,1.0,,,,,,,LIF,overnight_gap_up_12.2pct,46.25,,
2026-04-08,6.0,halt_triggered,-4.1414,100000.0,-314138.46,,,,,,,
2026-04-09,6.0,halt_resumed,-4.1694,100000.0,-316937.18000000005,,,,,,,
2026-04-10,6.0,halt_triggered,-4.1698,100000.0,-316981.96,,,,,,,
2026-04-13,6.0,halt_resumed,-4.1768,100000.0,-317681.34,,,,,,,
2026-04-14,6.0,halt_triggered,-4.1514,100000.0,-315140.86000000004,,,,,,,
2026-04-15,6.0,halt_resumed,-4.2068,100000.0,-320681.41000000003,,,,,,,
2026-04-16,6.0,halt_triggered,-4.1914,100000.0,-319142.74000000005,,,,,,,
2026-04-17,6.0,halt_resumed,-4.0924,100000.0,-309235.81,,,,,,,
2026-04-20,6.0,halt_triggered,-4.1223,100000.0,-312225.5,,,,,,,
2026-04-21,6.0,halt_resumed,-4.1601,100000.0,-316011.26,,,,,,,
2026-04-22,6.0,halt_triggered,-4.0465,100000.0,-304645.01,,,,,,,
2026-04-23,6.0,halt_resumed,-4.0863,100000.0,-308626.74000000005,,,,,,,
2026-04-24,6.0,halt_triggered,-4.0653,100000.0,-306533.73000000004,,,,,,,
2026-04-27,6.0,halt_resumed,-4.0688,100000.0,-306879.04000000004,,,,,,,
2026-04-28,1.0,,,,,,,CLS,overnight_gap_down_15.6pct,356.505,,
2026-04-28,6.0,halt_triggered,-4.002,100000.0,-300199.2,,,,,,,
2026-04-29,6.0,halt_resumed,-4.0022,100000.0,-300218.77,,,,,,,
2026-04-30,6.0,halt_triggered,-4.011,100000.0,-301100.33,,,,,,,
