ticker,strategy,entry_date,direction,entry_price,exit_method,pnl_pct,win,hold_days,exit_price,exit_date
GLD,macd_crossover,2025-03-14,long,275.6527,time_stop_10d,3.05,True,14,284.06,2025-03-28
DIA,macd_crossover,2025-02-11,short,441.8335,time_stop_10d,1.696,True,15,434.34,2025-02-26
DIA,macd_crossover,2025-04-15,long,402.5702,time_stop_10d,0.9364,True,15,406.34,2025-04-30
VXX,macd_crossover,2025-04-23,short,67.7441,time_stop_10d,7.2539,True,14,62.83,2025-05-07
AMZN,macd_crossover,2025-04-23,long,181.2179,time_stop_10d,4.1343,True,14,188.71,2025-05-07
BAC,macd_crossover,2025-04-17,long,37.1593,time_stop_10d,10.5241,True,15,41.07,2025-05-02
AAPL,macd_crossover,2025-05-22,short,192.7935,time_stop_10d,-5.7712,False,15,203.92,2025-06-06
META,macd_crossover,2025-05-29,short,641.732,time_stop_10d,-8.0451,False,14,693.36,2025-06-12
XLE,macd_crossover,2025-05-26,short,41.2389,time_stop_10d,-1.3242,False,14,41.785,2025-06-09
MSFT,macd_crossover,2025-05-23,short,455.476,time_stop_10d,-3.7925,False,17,472.75,2025-06-09
VXX,macd_crossover,2025-06-06,short,50.454,time_stop_10d,-4.63,False,17,52.79,2025-06-23
GLD,macd_crossover,2025-06-02,long,309.8624,time_stop_10d,0.6189,True,14,311.78,2025-06-16
JPM,macd_crossover,2025-04-14,long,236.593,time_stop_10d,3.3927,True,15,244.62,2025-04-29
BAC,macd_crossover,2025-06-23,long,46.8328,time_stop_10d,0.6773,True,15,47.15,2025-07-08
META,macd_crossover,2025-06-27,long,746.2539,time_stop_10d,-3.3948,False,17,720.92,2025-07-14
AMZN,macd_crossover,2025-07-21,long,229.9018,time_stop_10d,-7.939,False,14,211.65,2025-08-04
WMT,macd_crossover,2025-07-10,short,94.9145,time_stop_10d,-1.7758,False,14,96.6,2025-07-24
MSFT,macd_crossover,2025-06-26,long,497.958,time_stop_10d,1.0768,True,15,503.32,2025-07-11
NVDA,macd_crossover,2025-06-25,long,156.2681,time_stop_10d,5.0118,True,15,164.1,2025-07-10
WMT,macd_crossover,2025-08-18,short,100.8532,time_stop_10d,2.9778,True,15,97.85,2025-09-02
AAPL,macd_crossover,2025-08-25,short,226.6595,time_stop_10d,-3.393,False,15,234.35,2025-09-09
GOOGL,macd_crossover,2025-09-24,short,243.9335,time_stop_10d,-0.2814,False,14,244.62,2025-10-08
GLD,macd_crossover,2025-08-05,long,310.4969,time_stop_10d,-1.6834,False,14,305.27,2025-08-19
UUP,macd_crossover,2025-04-10,short,26.3498,time_stop_10d,-0.5148,False,15,26.4855,2025-04-25
VXX,macd_crossover,2025-10-23,short,32.5821,time_stop_10d,-7.3903,False,14,34.99,2025-11-06
NVDA,macd_crossover,2025-10-27,long,193.3617,time_stop_10d,2.9418,True,14,199.05,2025-11-10
XLK,macd_crossover,2025-06-10,long,120.7903,time_stop_10d,3.2161,True,15,124.675,2025-06-25
META,macd_crossover,2025-08-19,short,746.583,time_stop_10d,1.2769,True,15,737.05,2025-09-03
AAPL,macd_crossover,2025-10-23,long,261.561,time_stop_10d,3.1385,True,14,269.77,2025-11-06
JPM,macd_crossover,2025-08-26,long,297.6192,time_stop_10d,0.9814,True,15,300.54,2025-09-10
BAC,macd_crossover,2025-09-17,long,51.5402,time_stop_10d,-1.669,False,14,50.68,2025-10-01
GLD,macd_crossover,2025-11-26,long,386.3839,time_stop_10d,1.7744,True,15,393.24,2025-12-11
GOOGL,macd_crossover,2025-11-21,long,312.5301,time_stop_10d,0.3807,True,17,313.72,2025-12-08
NVDA,macd_crossover,2026-02-03,short,179.1032,time_stop_10d,-4.9562,False,15,187.98,2026-02-18
XLF,macd_crossover,2025-04-17,long,46.4478,time_stop_10d,7.131,True,15,49.76,2025-05-02
WMT,macd_crossover,2026-02-02,long,123.7898,time_stop_10d,4.0877,True,15,128.85,2026-02-17
GLD,macd_crossover,2026-02-24,long,475.996,time_stop_10d,0.3916,True,14,477.86,2026-03-10
AAPL,macd_crossover,2026-02-24,long,272.0334,time_stop_10d,-4.1184,False,14,260.83,2026-03-10
TSLA,macd_crossover,2026-02-25,long,415.3375,time_stop_10d,-1.81,False,14,407.82,2026-03-11
META,macd_crossover,2026-03-04,long,663.0345,time_stop_10d,-7.1421,False,14,615.68,2026-03-18
XLK,macd_crossover,2025-12-23,long,145.8497,time_stop_10d,-1.1037,False,16,144.24,2026-01-08
DIA,macd_crossover,2025-04-23,long,395.6686,time_stop_10d,3.8874,True,14,411.05,2025-05-07
QQQ,macd_crossover,2025-06-27,long,551.7442,time_stop_10d,0.8094,True,17,556.21,2025-07-14
XLE,macd_crossover,2025-09-16,long,44.8494,time_stop_10d,-0.4,False,14,44.67,2025-09-30
MSFT,macd_crossover,2026-01-05,short,473.3258,time_stop_10d,3.9731,True,15,454.52,2026-01-20
XLF,macd_crossover,2026-03-27,short,48.1732,time_stop_10d,-7.238,False,17,51.66,2026-04-13
VXX,macd_crossover,2022-05-13,short,415.8271,time_stop_20d,0.5741,True,31,413.44,2022-06-13
BAC,macd_crossover,2022-05-23,long,35.5628,time_stop_20d,-8.3312,False,30,32.6,2022-06-22
WMT,macd_crossover,2022-06-03,long,42.0196,time_stop_20d,-1.4348,False,32,41.4167,2022-07-05
XLE,macd_crossover,2022-05-13,long,40.5617,time_stop_20d,3.6446,True,31,42.04,2022-06-13
BAC,macd_crossover,2022-06-10,short,32.2652,time_stop_20d,2.8055,True,32,31.36,2022-07-12
QQQ,macd_crossover,2022-06-24,long,296.2285,time_stop_20d,1.3643,True,31,300.27,2022-07-25
VXX,macd_crossover,2022-06-27,short,355.3419,time_stop_20d,2.4264,True,29,346.72,2022-07-26
XLF,macd_crossover,2022-06-28,long,31.9526,time_stop_20d,3.278,True,29,33.0,2022-07-27
BAC,macd_crossover,2022-06-29,long,31.2843,time_stop_20d,6.5071,True,29,33.32,2022-07-28
GOOGL,macd_crossover,2022-07-22,short,108.1961,time_stop_20d,-8.3311,False,28,117.21,2022-08-19
GLD,macd_crossover,2022-06-24,short,170.4932,time_stop_20d,6.0197,True,31,160.23,2022-07-25
JPM,macd_crossover,2022-09-09,long,120.8633,time_stop_20d,-12.3142,False,28,105.98,2022-10-07
WMT,macd_crossover,2022-09-09,long,45.7379,time_stop_20d,-6.3068,False,28,42.8533,2022-10-07
TSLA,macd_crossover,2022-09-22,short,282.1258,time_stop_20d,26.5292,True,28,207.28,2022-10-20
NVDA,macd_crossover,2022-09-28,long,12.4948,time_stop_20d,3.2109,True,28,12.896,2022-10-26
GOOGL,macd_crossover,2022-10-04,long,100.153,time_stop_20d,-9.6682,False,28,90.47,2022-11-01
MSFT,macd_crossover,2022-10-17,long,244.1896,time_stop_20d,-1.081,False,28,241.55,2022-11-14
SPY,macd_crossover,2022-10-13,long,368.9204,time_stop_20d,6.9851,True,28,394.69,2022-11-10
UUP,macd_crossover,2022-06-10,long,24.1729,time_stop_20d,3.0331,True,32,24.9061,2022-07-12
NVDA,macd_crossover,2022-11-29,short,15.6676,time_stop_20d,10.4138,True,29,14.036,2022-12-28
QQQ,macd_crossover,2022-12-06,short,280.2654,time_stop_20d,6.667,True,30,261.58,2023-01-05
NVDA,macd_crossover,2022-12-12,long,18.6144,time_stop_20d,-14.0397,False,30,16.001,2023-01-11
MSFT,macd_crossover,2022-12-12,long,262.6844,time_stop_20d,-10.2459,False,30,235.77,2023-01-11
JPM,macd_crossover,2023-01-03,long,136.1864,time_stop_20d,2.4992,True,29,139.59,2023-02-01
GLD,macd_crossover,2022-12-01,long,166.3942,time_stop_20d,1.9507,True,29,169.64,2022-12-30
UUP,macd_crossover,2022-12-14,short,24.166,time_stop_20d,1.1407,True,30,23.8903,2023-01-13
JPM,macd_crossover,2023-01-30,short,139.6927,time_stop_20d,-2.6181,False,29,143.35,2023-02-28
DIA,macd_crossover,2023-02-13,long,341.7251,time_stop_20d,-5.7166,False,29,322.19,2023-03-14
TSLA,macd_crossover,2023-03-23,long,191.9943,time_stop_20d,-14.0183,False,29,165.08,2023-04-21
META,macd_crossover,2023-03-30,long,207.6107,time_stop_20d,15.7551,True,29,240.32,2023-04-28
XLE,macd_crossover,2023-03-28,long,40.8426,time_stop_20d,2.2584,True,29,41.765,2023-04-26
NVDA,macd_crossover,2023-05-02,long,27.9183,time_stop_20d,35.5168,True,29,37.834,2023-05-31
GLD,macd_crossover,2023-03-03,long,172.3887,time_stop_20d,6.2831,True,28,183.22,2023-03-31
GOOGL,macd_crossover,2023-05-10,long,115.8335,time_stop_20d,5.4445,True,29,122.14,2023-06-08
MSFT,macd_crossover,2023-05-18,long,317.1704,time_stop_20d,7.9325,True,29,342.33,2023-06-16
XLF,macd_crossover,2023-06-23,short,32.6752,time_stop_20d,-8.9511,False,31,35.6,2023-07-24
DIA,macd_crossover,2023-06-23,short,336.663,time_stop_20d,-5.1705,False,31,354.07,2023-07-24
TSLA,macd_crossover,2023-07-05,long,278.9393,time_stop_20d,-8.9013,False,28,254.11,2023-08-02
META,macd_crossover,2023-07-12,long,314.3048,time_stop_20d,-2.8936,False,28,305.21,2023-08-09
AMZN,macd_crossover,2023-07-14,long,134.6796,time_stop_20d,2.7698,True,28,138.41,2023-08-11
AAPL,macd_crossover,2023-04-19,long,166.3755,time_stop_20d,3.7953,True,28,172.69,2023-05-17
XLK,macd_crossover,2023-05-08,long,75.2288,time_stop_20d,10.2636,True,29,82.95,2023-06-06
META,macd_crossover,2023-07-31,long,318.1174,time_stop_20d,-8.757,False,28,290.26,2023-08-28
QQQ,macd_crossover,2023-05-08,long,322.2647,time_stop_20d,10.1082,True,29,354.84,2023-06-06
JPM,macd_crossover,2023-06-30,long,146.3823,time_stop_20d,7.9092,True,31,157.96,2023-07-31
SPY,macd_crossover,2023-05-26,long,422.3586,time_stop_20d,3.2701,True,32,436.17,2023-06-27
AAPL,macd_crossover,2023-08-25,long,180.3833,time_stop_20d,-2.3856,False,31,176.08,2023-09-25
BAC,macd_crossover,2023-09-12,long,29.1584,time_stop_20d,-7.368,False,28,27.01,2023-10-10
XLE,macd_crossover,2023-09-01,long,45.6643,time_stop_20d,-2.9986,False,31,44.295,2023-10-02
WMT,macd_crossover,2023-06-30,long,52.3241,time_stop_20d,1.8397,True,31,53.2867,2023-07-31
GLD,macd_crossover,2023-08-01,short,180.5048,time_stop_20d,0.3517,True,28,179.87,2023-08-29
AAPL,macd_crossover,2023-10-04,long,173.942,time_stop_20d,0.0161,True,28,173.97,2023-11-01
SPY,macd_crossover,2023-10-09,long,433.135,time_stop_20d,0.5899,True,28,435.69,2023-11-06
TLT,macd_crossover,2023-07-05,short,100.0798,time_stop_20d,2.9874,True,28,97.09,2023-08-02
AAPL,macd_crossover,2023-12-13,long,198.1844,time_stop_20d,-6.1884,False,30,185.92,2024-01-12
AMZN,macd_crossover,2023-12-18,long,154.5566,time_stop_20d,-0.6836,False,31,153.5,2024-01-18
BAC,macd_crossover,2023-12-13,long,32.7051,time_stop_20d,0.2902,True,30,32.8,2024-01-12
XLK,macd_crossover,2023-12-20,short,95.6738,time_stop_20d,-5.0706,False,33,100.525,2024-01-22
VXX,macd_crossover,2024-01-11,short,58.1626,time_stop_20d,3.5806,True,29,56.08,2024-02-09
TLT,macd_crossover,2024-01-01,short,98.1352,time_stop_20d,2.4611,True,29,95.72,2024-01-30
MSFT,macd_crossover,2024-02-07,long,414.3812,time_stop_20d,-1.2648,False,29,409.14,2024-03-07
XLK,macd_crossover,2024-01-18,long,98.564,time_stop_20d,3.7143,True,28,102.225,2024-02-15
XLF,macd_crossover,2023-11-01,long,32.9101,time_stop_20d,9.0851,True,29,35.9,2023-11-30
JPM,macd_crossover,2024-01-30,long,176.348,time_stop_20d,4.5546,True,29,184.38,2024-02-28
DIA,macd_crossover,2023-11-01,long,335.0918,time_stop_20d,7.4332,True,29,360.0,2023-11-30
META,macd_crossover,2024-04-05,long,529.8981,time_stop_20d,-14.7081,False,28,451.96,2024-05-03
QQQ,macd_crossover,2023-12-12,long,399.8351,time_stop_20d,2.3797,True,30,409.35,2024-01-11
AMZN,macd_crossover,2024-03-01,long,177.7408,time_stop_20d,1.8168,True,31,180.97,2024-04-01
SPY,macd_crossover,2023-12-12,long,464.6684,time_stop_20d,2.514,True,30,476.35,2024-01-11
TLT,macd_crossover,2024-03-15,short,92.6812,time_stop_20d,4.0906,True,31,88.89,2024-04-15
BAC,macd_crossover,2024-05-07,long,37.7441,time_stop_20d,5.8709,True,29,39.96,2024-06-05
GLD,macd_crossover,2023-12-22,long,191.0975,time_stop_20d,-2.4582,False,33,186.4,2024-01-24
AAPL,macd_crossover,2024-06-05,long,195.86,time_stop_20d,15.5621,True,30,226.34,2024-07-05
TLT,macd_crossover,2024-05-29,short,89.5107,time_stop_20d,-4.4791,False,29,93.52,2024-06-27
GOOGL,macd_crossover,2024-05-23,short,174.6958,time_stop_20d,-2.5898,False,32,179.22,2024-06-24
META,macd_crossover,2024-06-25,long,507.4428,time_stop_20d,-9.0991,False,29,461.27,2024-07-24
GOOGL,macd_crossover,2024-06-25,long,182.915,time_stop_20d,-5.6228,False,29,172.63,2024-07-24
VXX,macd_crossover,2024-07-02,short,41.3796,time_stop_20d,-11.7701,False,29,46.25,2024-07-31
QQQ,macd_crossover,2024-06-05,long,464.4284,time_stop_20d,6.8324,True,30,496.16,2024-07-05
AAPL,macd_crossover,2024-07-02,long,220.203,time_stop_20d,0.8524,True,29,222.08,2024-07-31
BAC,macd_crossover,2024-07-02,long,41.0618,time_stop_20d,-1.8309,False,29,40.31,2024-07-31
DIA,macd_crossover,2024-04-26,long,383.2941,time_stop_20d,1.9165,True,28,390.64,2024-05-24
WMT,macd_crossover,2024-04-29,long,60.2522,time_stop_20d,7.9463,True,29,65.04,2024-05-28
XLF,macd_crossover,2024-07-02,long,41.7365,time_stop_20d,4.8004,True,29,43.74,2024-07-31
AAPL,macd_crossover,2024-08-15,long,224.1789,time_stop_20d,-0.7489,False,29,222.5,2024-09-13
META,macd_crossover,2024-08-28,short,518.4068,time_stop_20d,-9.5356,False,29,567.84,2024-09-26
BAC,macd_crossover,2024-09-27,short,39.1817,time_stop_20d,-6.9122,False,28,41.89,2024-10-25
WMT,macd_crossover,2024-09-18,short,78.9848,time_stop_20d,-2.8299,False,28,81.22,2024-10-16
GOOGL,macd_crossover,2024-10-17,short,163.0334,time_stop_20d,-7.6957,False,28,175.58,2024-11-14
AMZN,macd_crossover,2024-10-29,long,195.2451,time_stop_20d,6.4611,True,28,207.86,2024-11-26
GLD,macd_crossover,2024-08-12,long,228.1724,time_stop_20d,1.9492,True,29,232.62,2024-09-10
TLT,macd_crossover,2024-11-15,short,89.5913,time_stop_20d,-0.925,False,31,90.42,2024-12-16
XLK,macd_crossover,2024-11-15,short,114.3207,time_stop_20d,-5.5977,False,31,120.72,2024-12-16
DIA,macd_crossover,2024-09-16,long,418.5067,time_stop_20d,2.9589,True,28,430.89,2024-10-14
QQQ,macd_crossover,2024-09-13,long,473.546,time_stop_20d,4.1842,True,28,493.36,2024-10-11
MSFT,macd_crossover,2024-11-26,long,425.7316,time_stop_20d,2.9076,True,30,438.11,2024-12-26
WMT,macd_crossover,2024-10-23,long,83.0573,time_stop_20d,4.9637,True,28,87.18,2024-11-20
SPY,macd_crossover,2024-10-10,long,576.2308,time_stop_20d,3.3631,True,28,595.61,2024-11-07
AAPL,macd_crossover,2025-01-29,long,238.9252,time_stop_20d,-0.6802,False,29,237.3,2025-02-27
GOOGL,macd_crossover,2025-01-24,long,193.1412,time_stop_20d,-7.1923,False,31,179.25,2025-02-24
BAC,macd_crossover,2025-01-06,long,46.4067,time_stop_20d,1.5155,True,30,47.11,2025-02-05
VXX,macd_crossover,2025-02-13,short,42.0654,time_stop_20d,-22.4997,False,29,51.53,2025-03-14
SPY,macd_crossover,2025-01-20,long,601.1608,time_stop_20d,1.7182,True,29,611.49,2025-02-18
XLE,macd_crossover,2025-02-18,long,45.8728,time_stop_20d,-0.4421,False,28,45.67,2025-03-18
UUP,macd_crossover,2023-07-03,long,24.7372,time_stop_20d,-0.3296,False,29,24.6557,2023-08-01
JPM,macd_crossover,2025-02-14,short,276.5216,time_stop_20d,15.4026,True,31,233.93,2025-03-17
VXX,macd_crossover,2025-03-18,short,50.3562,time_stop_20d,-35.6735,False,28,68.32,2025-04-15
XLK,macd_crossover,2025-03-20,long,105.5207,time_stop_20d,-8.6151,False,28,96.43,2025-04-17
AMZN,macd_crossover,2025-03-21,long,200.6863,time_stop_20d,-16.6261,False,31,167.32,2025-04-21
GLD,macd_crossover,2025-03-14,long,275.6527,time_stop_20d,8.0817,True,28,297.93,2025-04-11
DIA,macd_crossover,2025-02-11,short,441.8335,time_stop_20d,6.3109,True,29,413.95,2025-03-12
DIA,macd_crossover,2025-04-15,long,402.5702,time_stop_20d,4.4663,True,29,420.55,2025-05-14
VXX,macd_crossover,2025-04-23,short,67.7441,time_stop_20d,17.8379,True,28,55.66,2025-05-21
AMZN,macd_crossover,2025-04-23,long,181.2179,time_stop_20d,10.9824,True,28,201.12,2025-05-21
BAC,macd_crossover,2025-04-17,long,37.1593,time_stop_20d,20.266,True,29,44.69,2025-05-16
AAPL,macd_crossover,2025-05-22,short,192.7935,time_stop_20d,-4.516,False,32,201.5,2025-06-23
META,macd_crossover,2025-05-29,short,641.732,time_stop_20d,-14.3203,False,29,733.63,2025-06-27
XLE,macd_crossover,2025-05-26,short,41.2389,time_stop_20d,-2.9489,False,29,42.455,2025-06-24
MSFT,macd_crossover,2025-05-23,short,455.476,time_stop_20d,-7.6039,False,32,490.11,2025-06-24
VXX,macd_crossover,2025-06-06,short,50.454,time_stop_20d,7.1431,True,32,46.85,2025-07-08
GLD,macd_crossover,2025-06-02,long,309.8624,time_stop_20d,-0.7463,False,29,307.55,2025-07-01
JPM,macd_crossover,2025-04-14,long,236.593,time_stop_20d,11.1656,True,29,263.01,2025-05-13
BAC,macd_crossover,2025-06-23,long,46.8328,time_stop_20d,2.0012,True,29,47.77,2025-07-22
META,macd_crossover,2025-06-27,long,746.2539,time_stop_20d,-3.8357,False,31,717.63,2025-07-28
AMZN,macd_crossover,2025-07-21,long,229.9018,time_stop_20d,0.6908,True,28,231.49,2025-08-18
WMT,macd_crossover,2025-07-10,short,94.9145,time_stop_20d,-8.6451,False,28,103.12,2025-08-07
MSFT,macd_crossover,2025-06-26,long,497.958,time_stop_20d,3.1633,True,29,513.71,2025-07-25
NVDA,macd_crossover,2025-06-25,long,156.2681,time_stop_20d,11.1807,True,29,173.74,2025-07-24
WMT,macd_crossover,2025-08-18,short,100.8532,time_stop_20d,-2.5451,False,29,103.42,2025-09-16
AAPL,macd_crossover,2025-08-25,short,226.6595,time_stop_20d,-12.2521,False,29,254.43,2025-09-23
GOOGL,macd_crossover,2025-09-24,short,243.9335,time_stop_20d,-3.1798,False,28,251.69,2025-10-22
GLD,macd_crossover,2025-08-05,long,310.4969,time_stop_20d,5.6822,True,29,328.14,2025-09-03
UUP,macd_crossover,2025-04-10,short,26.3498,time_stop_20d,-1.5057,False,29,26.7465,2025-05-09
VXX,macd_crossover,2025-10-23,short,32.5821,time_stop_20d,-21.1708,False,28,39.48,2025-11-20
NVDA,macd_crossover,2025-10-27,long,193.3617,time_stop_20d,-5.5914,False,28,182.55,2025-11-24
XLK,macd_crossover,2025-06-10,long,120.7903,time_stop_20d,6.3744,True,30,128.49,2025-07-10
META,macd_crossover,2025-08-19,short,746.583,time_stop_20d,-3.902,False,29,775.715,2025-09-17
AAPL,macd_crossover,2025-10-23,long,261.561,time_stop_20d,1.7927,True,28,266.25,2025-11-20
JPM,macd_crossover,2025-08-26,long,297.6192,time_stop_20d,5.3091,True,29,313.42,2025-09-24
BAC,macd_crossover,2025-09-17,long,51.5402,time_stop_20d,1.4354,True,28,52.28,2025-10-15
GLD,macd_crossover,2025-11-26,long,386.3839,time_stop_20d,7.8565,True,30,416.74,2025-12-26
GOOGL,macd_crossover,2025-11-21,long,312.5301,time_stop_20d,-0.8799,False,31,309.78,2025-12-22
NVDA,macd_crossover,2026-02-03,short,179.1032,time_stop_20d,-2.1981,False,29,183.04,2026-03-04
XLF,macd_crossover,2025-04-17,long,46.4478,time_stop_20d,11.0709,True,29,51.59,2025-05-16
WMT,macd_crossover,2026-02-02,long,123.7898,time_stop_20d,3.3284,True,29,127.91,2026-03-03
GLD,macd_crossover,2026-02-24,long,475.996,time_stop_20d,-15.098,False,28,404.13,2026-03-24
AAPL,macd_crossover,2026-02-24,long,272.0334,time_stop_20d,-7.4967,False,28,251.64,2026-03-24
TSLA,macd_crossover,2026-02-25,long,415.3375,time_stop_20d,-7.0756,False,28,385.95,2026-03-25
META,macd_crossover,2026-03-04,long,663.0345,time_stop_20d,-12.6395,False,28,579.23,2026-04-01
XLK,macd_crossover,2025-12-23,long,145.8497,time_stop_20d,-0.5209,False,31,145.09,2026-01-23
DIA,macd_crossover,2025-04-23,long,395.6686,time_stop_20d,5.8335,True,28,418.75,2025-05-21
QQQ,macd_crossover,2025-06-27,long,551.7442,time_stop_20d,2.9716,True,31,568.14,2025-07-28
XLE,macd_crossover,2025-09-16,long,44.8494,time_stop_20d,-3.7111,False,28,43.185,2025-10-14
MSFT,macd_crossover,2026-01-05,short,473.3258,time_stop_20d,13.1233,True,29,411.21,2026-02-03
XLF,macd_crossover,2026-03-27,short,48.1732,time_stop_20d,-7.5494,False,31,51.81,2026-04-27
VXX,macd_crossover,2022-05-13,short,415.8271,breakeven_plus_trail,8.2811,True,31,381.392,2022-06-13
BAC,macd_crossover,2022-05-23,long,35.5628,breakeven_plus_trail,0.0,False,17,35.5628,2022-06-09
WMT,macd_crossover,2022-06-03,long,42.0196,breakeven_plus_trail,0.0,False,53,42.0196,2022-07-26
XLE,macd_crossover,2022-05-13,long,40.5617,breakeven_plus_trail,2.3774,True,33,41.526,2022-06-15
BAC,macd_crossover,2022-06-10,short,32.2652,breakeven_plus_trail,0.0,False,39,32.2652,2022-07-19
QQQ,macd_crossover,2022-06-24,long,296.2285,breakeven_plus_trail,0.0,False,32,296.2285,2022-07-26
VXX,macd_crossover,2022-06-27,short,355.3419,breakeven_plus_trail,10.896,True,88,316.624,2022-09-23
XLF,macd_crossover,2022-06-28,long,31.9526,breakeven_plus_trail,0.865,True,85,32.229,2022-09-21
BAC,macd_crossover,2022-06-29,long,31.2843,breakeven_plus_trail,5.4075,True,85,32.976,2022-09-22
GOOGL,macd_crossover,2022-07-22,short,108.1961,breakeven_plus_trail,-7.7286,False,12,116.5581,2022-08-03
GLD,macd_crossover,2022-06-24,short,170.4932,breakeven_plus_trail,2.4284,True,160,166.353,2022-12-01
JPM,macd_crossover,2022-09-09,long,120.8633,breakeven_plus_trail,-4.6305,False,12,115.2667,2022-09-21
WMT,macd_crossover,2022-09-09,long,45.7379,breakeven_plus_trail,-3.9993,False,14,43.9087,2022-09-23
TSLA,macd_crossover,2022-09-22,short,282.1258,breakeven_plus_trail,20.075,True,36,225.489,2022-10-28
NVDA,macd_crossover,2022-09-28,long,12.4948,breakeven_plus_trail,0.0,False,9,12.4948,2022-10-07
GOOGL,macd_crossover,2022-10-04,long,100.153,breakeven_plus_trail,0.0,False,22,100.153,2022-10-26
MSFT,macd_crossover,2022-10-17,long,244.1896,breakeven_plus_trail,-6.4094,False,10,228.5386,2022-10-27
SPY,macd_crossover,2022-10-13,long,368.9204,breakeven_plus_trail,11.6802,True,379,412.011,2023-10-27
UUP,macd_crossover,2022-06-10,long,24.1729,breakeven_plus_trail,-1.2518,False,6,23.8703,2022-06-16
NVDA,macd_crossover,2022-11-29,short,15.6676,breakeven_plus_trail,-8.9241,False,2,17.0658,2022-12-01
QQQ,macd_crossover,2022-12-06,short,280.2654,breakeven_plus_trail,0.0,False,38,280.2654,2023-01-13
NVDA,macd_crossover,2022-12-12,long,18.6144,breakeven_plus_trail,-7.9046,False,3,17.143,2022-12-15
MSFT,macd_crossover,2022-12-12,long,262.6844,breakeven_plus_trail,-4.9667,False,3,249.6376,2022-12-15
JPM,macd_crossover,2023-01-03,long,136.1864,breakeven_plus_trail,0.0,False,16,136.1864,2023-01-19
GLD,macd_crossover,2022-12-01,long,166.3942,breakeven_plus_trail,0.0,False,14,166.3942,2022-12-15
UUP,macd_crossover,2022-12-14,short,24.166,breakeven_plus_trail,0.0,False,51,24.166,2023-02-03
JPM,macd_crossover,2023-01-30,short,139.6927,breakeven_plus_trail,1.6405,True,74,137.401,2023-04-14
DIA,macd_crossover,2023-02-13,long,341.7251,breakeven_plus_trail,-2.5915,False,8,332.8693,2023-02-21
TSLA,macd_crossover,2023-03-23,long,191.9943,breakeven_plus_trail,0.0,False,13,191.9943,2023-04-05
META,macd_crossover,2023-03-30,long,207.6107,breakeven_plus_trail,0.0,False,26,207.6107,2023-04-25
XLE,macd_crossover,2023-03-28,long,40.8426,breakeven_plus_trail,0.0,False,35,40.8426,2023-05-02
NVDA,macd_crossover,2023-05-02,long,27.9183,breakeven_plus_trail,53.106,True,99,42.7446,2023-08-09
GLD,macd_crossover,2023-03-03,long,172.3887,breakeven_plus_trail,-1.9433,False,4,169.0387,2023-03-07
GOOGL,macd_crossover,2023-05-10,long,115.8335,breakeven_plus_trail,9.2042,True,168,126.495,2023-10-25
MSFT,macd_crossover,2023-05-18,long,317.1704,breakeven_plus_trail,2.0086,True,83,323.541,2023-08-09
XLF,macd_crossover,2023-06-23,short,32.6752,breakeven_plus_trail,-2.6785,False,7,33.5504,2023-06-30
DIA,macd_crossover,2023-06-23,short,336.663,breakeven_plus_trail,-1.8931,False,7,343.0364,2023-06-30
TSLA,macd_crossover,2023-07-05,long,278.9393,breakeven_plus_trail,0.0,False,15,278.9393,2023-07-20
META,macd_crossover,2023-07-12,long,314.3048,breakeven_plus_trail,-5.2441,False,9,297.8224,2023-07-21
AMZN,macd_crossover,2023-07-14,long,134.6796,breakeven_plus_trail,-4.5198,False,12,128.5924,2023-07-26
AAPL,macd_crossover,2023-04-19,long,166.3755,breakeven_plus_trail,0.0,False,15,166.3755,2023-05-04
XLK,macd_crossover,2023-05-08,long,75.2288,breakeven_plus_trail,7.8271,True,141,81.117,2023-09-26
META,macd_crossover,2023-07-31,long,318.1174,breakeven_plus_trail,-6.4047,False,16,297.7428,2023-08-16
QQQ,macd_crossover,2023-05-08,long,322.2647,breakeven_plus_trail,7.727,True,171,347.166,2023-10-26
JPM,macd_crossover,2023-06-30,long,146.3823,breakeven_plus_trail,0.0,False,53,146.3823,2023-08-22
SPY,macd_crossover,2023-05-26,long,422.3586,breakeven_plus_trail,0.0,False,130,422.3586,2023-10-03
AAPL,macd_crossover,2023-08-25,long,180.3833,breakeven_plus_trail,0.0,False,13,180.3833,2023-09-07
BAC,macd_crossover,2023-09-12,long,29.1584,breakeven_plus_trail,-3.815,False,10,28.046,2023-09-22
XLE,macd_crossover,2023-09-01,long,45.6643,breakeven_plus_trail,0.0,False,18,45.6643,2023-09-19
WMT,macd_crossover,2023-06-30,long,52.3241,breakeven_plus_trail,0.0,False,48,52.3241,2023-08-17
GLD,macd_crossover,2023-08-01,short,180.5048,breakeven_plus_trail,0.0,False,78,180.5048,2023-10-18
AAPL,macd_crossover,2023-10-04,long,173.942,breakeven_plus_trail,0.0,False,16,173.942,2023-10-20
SPY,macd_crossover,2023-10-09,long,433.135,breakeven_plus_trail,-2.4562,False,11,422.4962,2023-10-20
TLT,macd_crossover,2023-07-05,short,100.0798,breakeven_plus_trail,-2.5286,False,14,102.6104,2023-07-19
AAPL,macd_crossover,2023-12-13,long,198.1844,breakeven_plus_trail,-2.9604,False,20,192.3174,2024-01-02
AMZN,macd_crossover,2023-12-18,long,154.5566,breakeven_plus_trail,-4.4637,False,17,147.6576,2024-01-04
