strategy,exit_method,regime_changed_during_hold,n,win_rate,avg_pnl_pct,total_pnl_pct
smc_choch_reversal,atr_trail_1x,no,5,0.2,-0.70228,-3.5114
smc_choch_reversal,atr_trail_2x,no,5,0.0,-2.87316,-14.3658
smc_choch_reversal,atr_trail_mae_conditional,no,5,0.2,-0.70228,-3.5114
smc_choch_reversal,atr_trail_vix_conditional,no,5,0.0,-1.3624800000000001,-6.8124
smc_choch_reversal,break_even_at_1r,no,5,0.0,-0.45816,-2.2908
smc_choch_reversal,breakeven_plus_trail,no,5,0.4,1.41548,7.0774
smc_choch_reversal,chandelier_3x,no,5,0.2,-2.43628,-12.1814
smc_choch_reversal,class_time_stop,no,5,0.6,-8.392280000000001,-41.961400000000005
smc_choch_reversal,earnings_blackout,no,5,0.4,-13.59008,-67.9504
smc_choch_reversal,fixed_4r_2r,no,5,0.0,-5.31558,-26.5779
smc_choch_reversal,hybrid_50pct_target,no,5,0.6,-13.46002,-67.3001
smc_choch_reversal,ma_exit_ema9,no,5,0.0,-1.8985800000000002,-9.4929
smc_choch_reversal,mfe_lockin_trail,no,5,0.2,-0.70228,-3.5114
smc_choch_reversal,multi_tier_partial,no,5,0.6,-0.007719999999999949,-0.038599999999999746
smc_choch_reversal,next_pivot_target,no,5,0.8,-1.16054,-5.8027
smc_choch_reversal,r_multiple_2r,no,5,0.0,-2.51312,-12.5656
smc_choch_reversal,r_multiple_3r,no,5,0.0,-2.51312,-12.5656
smc_choch_reversal,regime_flip,no,5,0.6,-4.69566,-23.4783
smc_choch_reversal,reverse_signal,no,5,0.2,-0.70228,-3.5114
smc_choch_reversal,smc_mitigation_zone,no,5,0.2,-0.70228,-3.5114
smc_choch_reversal,time_stop_10d,no,5,0.2,-2.4799800000000003,-12.3999
smc_choch_reversal,time_stop_20d,no,5,0.6,-4.69566,-23.4783
smc_choch_reversal,trailing_10pct,no,5,0.4,-0.92226,-4.6113
smc_choch_reversal,trailing_15pct,no,5,0.2,-5.43018,-27.1509
smc_choch_reversal,trailing_5pct,no,5,0.2,-1.49952,-7.4976
