strategy,sector,sector_criteria,direction_mix,total_trades,win_rate,win_rate_ci_low,win_rate_ci_high,statistically_random,profit_factor,expected_value,win_loss_ratio,avg_win_pct,avg_loss_pct,max_drawdown_pct,total_roi_pct,sharpe_ratio,sharpe_daily,sortino_ratio,deflated_sharpe,psr,psr_note,tiered_min_trades,meets_tiered_min,pct_trades_near_event,pct_trades_near_fomc,pct_trades_near_cpi,pct_trades_near_nfp,win_rate_near_event,win_rate_far_from_event,win_rate_event_delta,event_wr_note,adf_statistic,adf_p_value,is_stationary,adf_note,chow_f_statistic,chow_p_value,has_structural_break,chow_note,sharpe_at_0bps,sharpe_at_5bps,sharpe_at_10bps,sharpe_at_20bps,avg_aep_pct,n_aep_eligible,poor_exit_timing,aep_note,calmar_ratio,kelly,avg_hold_days,best_trade_pct,worst_trade_pct,smart_money_lift,macro_correlation,criterion_evaluable,regimes_profitable,regime_verdicts,best_regimes,regime_details,passes,passes_all,audit_flags,category,regime_bear_correction_2022,regime_rate_rising_2022_2023,regime_strong_bull_2023,regime_rate_falling_2024,regime_ai_sector_bull_2024,regime_tariff_shock_2025,regime_ai_divergence_2025_2026,regime_covid_crisis_2020
camarilla_r3_breakout,Energy,high_volatility,196L/64S,260,0.2462,0.1977,0.302,True,0.7281,-1.4868,2.2297,16.1712,-7.2527,-99.9193,-386.5749,-0.266,-2.028,-0.89,-0.2164,0.0028,low_confidence,150,True,55.0,13.08,27.31,14.62,0.2308,0.265,-0.0342,ok,-4.0271,0.0013,True,ok,59.9949,0.0,True,structural_break_detected,-0.266,-0.275,-0.284,-0.302,0.6552,64,True,ok,-0.11,"{'full_kelly_pct': -9.19, 'quarter_kelly_pct': 0.0, 'note': 'negative_edge'}",34.0,115.3004,-29.3793,0.0227,-0.0195,"{'smart_money_lift': {'evaluable': True, 'n_with_signal': 216, 'n_without_signal': 44, 'min_required_each': 30, 'blocked_reason': None}, 'macro_correlation': {'evaluable': True, 'n_favorable': 93, 'n_unfavorable': 82, 'min_required_each': 20, 'blocked_reason': None}}",0,"{'bear_correction_2022': 'INSUFFICIENT_DATA', 'rate_rising_2022_2023': 'INSUFFICIENT_DATA', 'strong_bull_2023': 'INSUFFICIENT_DATA', 'rate_falling_2024': 'INSUFFICIENT_DATA', 'ai_sector_bull_2024': 'INSUFFICIENT_DATA', 'tariff_shock_2025': 'INSUFFICIENT_DATA', 'ai_divergence_2025_2026': 'INSUFFICIENT_DATA', 'covid_crisis_2020': 'INSUFFICIENT_DATA'}",[],"{'bear_correction_2022': {'trades': 0, 'verdict': 'INSUFFICIENT_DATA'}, 'rate_rising_2022_2023': {'trades': 0, 'verdict': 'INSUFFICIENT_DATA'}, 'strong_bull_2023': {'trades': 0, 'verdict': 'INSUFFICIENT_DATA'}, 'rate_falling_2024': {'trades': 0, 'verdict': 'INSUFFICIENT_DATA'}, 'ai_sector_bull_2024': {'trades': 0, 'verdict': 'INSUFFICIENT_DATA'}, 'tariff_shock_2025': {'trades': 0, 'verdict': 'INSUFFICIENT_DATA'}, 'ai_divergence_2025_2026': {'trades': 0, 'verdict': 'INSUFFICIENT_DATA'}, 'covid_crisis_2020': {'trades': 0, 'verdict': 'INSUFFICIENT_DATA'}}","{'win_rate': False, 'profit_factor': np.False_, 'expected_value': False, 'win_loss_ratio': True, 'max_drawdown': False, 'total_roi': False, 'smart_money_lift': True, 'macro_correlation': True, 'trade_count': True, 'deflated_sharpe': False, 'sortino': False, 'calmar': False}",False,['ci_lower_19.8pct_may_be_random'],pivot,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA
pairs_mean_reversion_short,Industrials,medium_volatility,0L/165S,165,0.2424,0.1834,0.3132,True,0.4589,-3.2883,1.434,11.5031,-8.0216,-99.8737,-542.5763,-0.658,-5.833,-1.751,-0.5706,0.0,low_confidence,100,True,45.45,13.94,17.58,13.94,0.24,0.2444,-0.0044,ok,-4.0417,0.0012,True,ok,444.1971,0.0,True,structural_break_detected,-0.658,-0.668,-0.678,-0.698,0.5874,40,True,ok,-0.143,"{'full_kelly_pct': -28.59, 'quarter_kelly_pct': 0.0, 'note': 'negative_edge'}",58.2,51.8282,-12.9664,0.0111,0.291,"{'smart_money_lift': {'evaluable': True, 'n_with_signal': 135, 'n_without_signal': 30, 'min_required_each': 30, 'blocked_reason': None}, 'macro_correlation': {'evaluable': True, 'n_favorable': 43, 'n_unfavorable': 76, 'min_required_each': 20, 'blocked_reason': None}}",0,"{'bear_correction_2022': 'INSUFFICIENT_DATA', 'rate_rising_2022_2023': 'INSUFFICIENT_DATA', 'strong_bull_2023': 'INSUFFICIENT_DATA', 'rate_falling_2024': 'INSUFFICIENT_DATA', 'ai_sector_bull_2024': 'INSUFFICIENT_DATA', 'tariff_shock_2025': 'INSUFFICIENT_DATA', 'ai_divergence_2025_2026': 'INSUFFICIENT_DATA', 'covid_crisis_2020': 'INSUFFICIENT_DATA'}",[],"{'bear_correction_2022': {'trades': 0, 'verdict': 'INSUFFICIENT_DATA'}, 'rate_rising_2022_2023': {'trades': 0, 'verdict': 'INSUFFICIENT_DATA'}, 'strong_bull_2023': {'trades': 0, 'verdict': 'INSUFFICIENT_DATA'}, 'rate_falling_2024': {'trades': 0, 'verdict': 'INSUFFICIENT_DATA'}, 'ai_sector_bull_2024': {'trades': 0, 'verdict': 'INSUFFICIENT_DATA'}, 'tariff_shock_2025': {'trades': 0, 'verdict': 'INSUFFICIENT_DATA'}, 'ai_divergence_2025_2026': {'trades': 0, 'verdict': 'INSUFFICIENT_DATA'}, 'covid_crisis_2020': {'trades': 0, 'verdict': 'INSUFFICIENT_DATA'}}","{'win_rate': False, 'profit_factor': np.False_, 'expected_value': False, 'win_loss_ratio': True, 'max_drawdown': False, 'total_roi': False, 'smart_money_lift': True, 'macro_correlation': True, 'trade_count': True, 'deflated_sharpe': False, 'sortino': False, 'calmar': False}",False,['ci_lower_18.3pct_may_be_random'],pairs,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA
pivot_r1_breakout,Industrials,medium_volatility,85L/11S,96,0.2396,0.1653,0.3339,True,0.5517,-2.9098,1.751,14.9454,-8.5354,-97.538,-279.3386,-0.652,-3.232,-1.824,-0.4829,0.0001,low_confidence,150,False,55.21,15.62,22.92,16.67,0.2453,0.2326,0.0127,ok,-6.4524,0.0,True,ok,55.494,0.0,True,structural_break_detected,-0.652,-0.663,-0.675,-0.697,0.6488,23,True,ok,-0.245,"{'full_kelly_pct': -19.47, 'quarter_kelly_pct': 0.0, 'note': 'negative_edge'}",30.6,62.8185,-21.4907,,-0.0674,"{'smart_money_lift': {'evaluable': False, 'n_with_signal': 72, 'n_without_signal': 24, 'min_required_each': 30, 'blocked_reason': 'smart_money_score<2 sample n=24<30'}, 'macro_correlation': {'evaluable': True, 'n_favorable': 41, 'n_unfavorable': 21, 'min_required_each': 20, 'blocked_reason': None}}",0,"{'bear_correction_2022': 'INSUFFICIENT_DATA', 'rate_rising_2022_2023': 'INSUFFICIENT_DATA', 'strong_bull_2023': 'INSUFFICIENT_DATA', 'rate_falling_2024': 'INSUFFICIENT_DATA', 'ai_sector_bull_2024': 'INSUFFICIENT_DATA', 'tariff_shock_2025': 'INSUFFICIENT_DATA', 'ai_divergence_2025_2026': 'INSUFFICIENT_DATA', 'covid_crisis_2020': 'INSUFFICIENT_DATA'}",[],"{'bear_correction_2022': {'trades': 0, 'verdict': 'INSUFFICIENT_DATA'}, 'rate_rising_2022_2023': {'trades': 0, 'verdict': 'INSUFFICIENT_DATA'}, 'strong_bull_2023': {'trades': 0, 'verdict': 'INSUFFICIENT_DATA'}, 'rate_falling_2024': {'trades': 0, 'verdict': 'INSUFFICIENT_DATA'}, 'ai_sector_bull_2024': {'trades': 0, 'verdict': 'INSUFFICIENT_DATA'}, 'tariff_shock_2025': {'trades': 0, 'verdict': 'INSUFFICIENT_DATA'}, 'ai_divergence_2025_2026': {'trades': 0, 'verdict': 'INSUFFICIENT_DATA'}, 'covid_crisis_2020': {'trades': 0, 'verdict': 'INSUFFICIENT_DATA'}}","{'win_rate': False, 'profit_factor': np.False_, 'expected_value': False, 'win_loss_ratio': True, 'max_drawdown': False, 'total_roi': False, 'smart_money_lift': True, 'macro_correlation': True, 'trade_count': False, 'deflated_sharpe': False, 'sortino': False, 'calmar': False}",False,['ci_lower_16.5pct_may_be_random'],pivot,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA
pivot_s1_bounce,Real Estate,low_volatility,91L/6S,97,0.2371,0.1635,0.3307,True,0.9487,-0.3193,3.0522,24.8857,-8.1533,-97.1698,-30.9736,-0.028,-0.482,-0.079,-0.028,0.3952,low_confidence,150,False,52.58,10.31,16.49,25.77,0.3529,0.1087,0.2442,ok,-2.2383,0.1926,False,non_stationary_edge_may_erode,78.7138,0.0,True,structural_break_detected,-0.028,-0.033,-0.037,-0.046,0.5237,23,True,ok,-0.01,"{'full_kelly_pct': -1.28, 'quarter_kelly_pct': 0.0, 'note': 'negative_edge'}",85.5,84.3138,-39.8425,,,"{'smart_money_lift': {'evaluable': False, 'n_with_signal': 73, 'n_without_signal': 24, 'min_required_each': 30, 'blocked_reason': 'smart_money_score<2 sample n=24<30'}, 'macro_correlation': {'evaluable': False, 'n_favorable': 49, 'n_unfavorable': 10, 'min_required_each': 20, 'blocked_reason': 'macro_score<0 sample n=10<20'}}",0,"{'bear_correction_2022': 'INSUFFICIENT_DATA', 'rate_rising_2022_2023': 'INSUFFICIENT_DATA', 'strong_bull_2023': 'INSUFFICIENT_DATA', 'rate_falling_2024': 'INSUFFICIENT_DATA', 'ai_sector_bull_2024': 'INSUFFICIENT_DATA', 'tariff_shock_2025': 'INSUFFICIENT_DATA', 'ai_divergence_2025_2026': 'INSUFFICIENT_DATA', 'covid_crisis_2020': 'INSUFFICIENT_DATA'}",[],"{'bear_correction_2022': {'trades': 0, 'verdict': 'INSUFFICIENT_DATA'}, 'rate_rising_2022_2023': {'trades': 0, 'verdict': 'INSUFFICIENT_DATA'}, 'strong_bull_2023': {'trades': 0, 'verdict': 'INSUFFICIENT_DATA'}, 'rate_falling_2024': {'trades': 0, 'verdict': 'INSUFFICIENT_DATA'}, 'ai_sector_bull_2024': {'trades': 0, 'verdict': 'INSUFFICIENT_DATA'}, 'tariff_shock_2025': {'trades': 0, 'verdict': 'INSUFFICIENT_DATA'}, 'ai_divergence_2025_2026': {'trades': 0, 'verdict': 'INSUFFICIENT_DATA'}, 'covid_crisis_2020': {'trades': 0, 'verdict': 'INSUFFICIENT_DATA'}}","{'win_rate': False, 'profit_factor': np.False_, 'expected_value': False, 'win_loss_ratio': True, 'max_drawdown': False, 'total_roi': False, 'smart_money_lift': True, 'macro_correlation': True, 'trade_count': False, 'deflated_sharpe': False, 'sortino': False, 'calmar': False}",False,['ci_lower_16.4pct_may_be_random'],pivot,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA
buyback_8k_recent_long,Energy,high_volatility,245L/0S,245,0.2367,0.1878,0.2938,True,1.2421,1.5243,4.0047,33.0359,-8.2493,-99.9645,373.457,0.106,1.608,0.779,0.0916,0.9967,ok,60,True,58.78,13.47,22.45,22.86,0.2431,0.2277,0.0153,ok,-2.2555,0.1867,False,non_stationary_edge_may_erode,91.3862,0.0,True,structural_break_detected,0.106,0.102,0.099,0.092,0.602,58,True,ok,0.084,"{'full_kelly_pct': 4.61, 'quarter_kelly_pct': 1.15, 'note': 'reasonable'}",45.8,414.8667,-25.9404,0.0522,-0.0031,"{'smart_money_lift': {'evaluable': True, 'n_with_signal': 189, 'n_without_signal': 56, 'min_required_each': 30, 'blocked_reason': None}, 'macro_correlation': {'evaluable': True, 'n_favorable': 124, 'n_unfavorable': 52, 'min_required_each': 20, 'blocked_reason': None}}",0,"{'bear_correction_2022': 'INSUFFICIENT_DATA', 'rate_rising_2022_2023': 'INSUFFICIENT_DATA', 'strong_bull_2023': 'INSUFFICIENT_DATA', 'rate_falling_2024': 'INSUFFICIENT_DATA', 'ai_sector_bull_2024': 'INSUFFICIENT_DATA', 'tariff_shock_2025': 'INSUFFICIENT_DATA', 'ai_divergence_2025_2026': 'INSUFFICIENT_DATA', 'covid_crisis_2020': 'INSUFFICIENT_DATA'}",[],"{'bear_correction_2022': {'trades': 0, 'verdict': 'INSUFFICIENT_DATA'}, 'rate_rising_2022_2023': {'trades': 0, 'verdict': 'INSUFFICIENT_DATA'}, 'strong_bull_2023': {'trades': 0, 'verdict': 'INSUFFICIENT_DATA'}, 'rate_falling_2024': {'trades': 0, 'verdict': 'INSUFFICIENT_DATA'}, 'ai_sector_bull_2024': {'trades': 0, 'verdict': 'INSUFFICIENT_DATA'}, 'tariff_shock_2025': {'trades': 0, 'verdict': 'INSUFFICIENT_DATA'}, 'ai_divergence_2025_2026': {'trades': 0, 'verdict': 'INSUFFICIENT_DATA'}, 'covid_crisis_2020': {'trades': 0, 'verdict': 'INSUFFICIENT_DATA'}}","{'win_rate': False, 'profit_factor': np.True_, 'expected_value': True, 'win_loss_ratio': True, 'max_drawdown': False, 'total_roi': True, 'smart_money_lift': True, 'macro_correlation': True, 'trade_count': True, 'deflated_sharpe': False, 'sortino': False, 'calmar': True}",False,['ci_lower_18.8pct_may_be_random'],event_driven,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA
golden_cross_9_21,Industrials,medium_volatility,129L/26S,155,0.2323,0.1727,0.3047,True,0.8471,-0.9469,2.8001,22.5848,-8.0658,-98.8109,-146.7768,-0.119,-1.241,-0.58,-0.1115,0.1333,low_confidence,300,False,48.39,5.16,21.29,21.94,0.1867,0.275,-0.0883,ok,-4.0329,0.0012,True,ok,106.547,0.0,True,structural_break_detected,-0.119,-0.125,-0.131,-0.144,0.5954,36,True,ok,-0.068,"{'full_kelly_pct': -4.19, 'quarter_kelly_pct': 0.0, 'note': 'negative_edge'}",35.7,168.7008,-18.6396,,-0.0759,"{'smart_money_lift': {'evaluable': False, 'n_with_signal': 135, 'n_without_signal': 20, 'min_required_each': 30, 'blocked_reason': 'smart_money_score<2 sample n=20<30'}, 'macro_correlation': {'evaluable': True, 'n_favorable': 85, 'n_unfavorable': 29, 'min_required_each': 20, 'blocked_reason': None}}",0,"{'bear_correction_2022': 'INSUFFICIENT_DATA', 'rate_rising_2022_2023': 'INSUFFICIENT_DATA', 'strong_bull_2023': 'INSUFFICIENT_DATA', 'rate_falling_2024': 'INSUFFICIENT_DATA', 'ai_sector_bull_2024': 'INSUFFICIENT_DATA', 'tariff_shock_2025': 'INSUFFICIENT_DATA', 'ai_divergence_2025_2026': 'INSUFFICIENT_DATA', 'covid_crisis_2020': 'INSUFFICIENT_DATA'}",[],"{'bear_correction_2022': {'trades': 0, 'verdict': 'INSUFFICIENT_DATA'}, 'rate_rising_2022_2023': {'trades': 0, 'verdict': 'INSUFFICIENT_DATA'}, 'strong_bull_2023': {'trades': 0, 'verdict': 'INSUFFICIENT_DATA'}, 'rate_falling_2024': {'trades': 0, 'verdict': 'INSUFFICIENT_DATA'}, 'ai_sector_bull_2024': {'trades': 0, 'verdict': 'INSUFFICIENT_DATA'}, 'tariff_shock_2025': {'trades': 0, 'verdict': 'INSUFFICIENT_DATA'}, 'ai_divergence_2025_2026': {'trades': 0, 'verdict': 'INSUFFICIENT_DATA'}, 'covid_crisis_2020': {'trades': 0, 'verdict': 'INSUFFICIENT_DATA'}}","{'win_rate': False, 'profit_factor': np.False_, 'expected_value': False, 'win_loss_ratio': True, 'max_drawdown': False, 'total_roi': False, 'smart_money_lift': True, 'macro_correlation': True, 'trade_count': True, 'deflated_sharpe': False, 'sortino': False, 'calmar': False}",False,['ci_lower_17.3pct_may_be_random'],trend,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA
roc_burst,Health Care,high_volatility,60L/14S,74,0.2297,0.1487,0.3375,True,0.6664,-2.2176,2.2345,19.286,-8.631,-94.9819,-164.1048,-0.329,-2.042,-1.12,-0.2333,0.0491,low_confidence,300,False,47.3,5.41,27.03,14.86,0.2286,0.2308,-0.0022,ok,-4.9622,0.0,True,ok,102.1701,0.0,True,structural_break_detected,-0.329,-0.337,-0.344,-0.359,0.718,17,True,ok,-0.227,"{'full_kelly_pct': -11.5, 'quarter_kelly_pct': 0.0, 'note': 'negative_edge'}",25.9,114.3006,-44.1424,,,"{'smart_money_lift': {'evaluable': False, 'n_with_signal': 65, 'n_without_signal': 9, 'min_required_each': 30, 'blocked_reason': 'smart_money_score<2 sample n=9<30'}, 'macro_correlation': {'evaluable': False, 'n_favorable': 33, 'n_unfavorable': 18, 'min_required_each': 20, 'blocked_reason': 'macro_score<0 sample n=18<20'}}",0,"{'bear_correction_2022': 'INSUFFICIENT_DATA', 'rate_rising_2022_2023': 'INSUFFICIENT_DATA', 'strong_bull_2023': 'INSUFFICIENT_DATA', 'rate_falling_2024': 'INSUFFICIENT_DATA', 'ai_sector_bull_2024': 'INSUFFICIENT_DATA', 'tariff_shock_2025': 'INSUFFICIENT_DATA', 'ai_divergence_2025_2026': 'INSUFFICIENT_DATA', 'covid_crisis_2020': 'INSUFFICIENT_DATA'}",[],"{'bear_correction_2022': {'trades': 0, 'verdict': 'INSUFFICIENT_DATA'}, 'rate_rising_2022_2023': {'trades': 0, 'verdict': 'INSUFFICIENT_DATA'}, 'strong_bull_2023': {'trades': 0, 'verdict': 'INSUFFICIENT_DATA'}, 'rate_falling_2024': {'trades': 0, 'verdict': 'INSUFFICIENT_DATA'}, 'ai_sector_bull_2024': {'trades': 0, 'verdict': 'INSUFFICIENT_DATA'}, 'tariff_shock_2025': {'trades': 0, 'verdict': 'INSUFFICIENT_DATA'}, 'ai_divergence_2025_2026': {'trades': 0, 'verdict': 'INSUFFICIENT_DATA'}, 'covid_crisis_2020': {'trades': 0, 'verdict': 'INSUFFICIENT_DATA'}}","{'win_rate': False, 'profit_factor': np.False_, 'expected_value': False, 'win_loss_ratio': True, 'max_drawdown': False, 'total_roi': False, 'smart_money_lift': True, 'macro_correlation': True, 'trade_count': False, 'deflated_sharpe': False, 'sortino': False, 'calmar': False}",False,['ci_lower_14.9pct_may_be_random'],momentum,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA
break_retest_confluence,Financials,medium_volatility,26L/79S,105,0.2286,0.1587,0.3176,True,0.5058,-3.2718,1.7072,14.6522,-8.5826,-98.7551,-343.5378,-0.581,-3.278,-2.239,-0.1602,0.0013,low_confidence,300,False,41.9,10.48,15.24,16.19,0.2727,0.1967,0.076,ok,-2.6248,0.088,False,non_stationary_edge_may_erode,82.1932,0.0,True,structural_break_detected,-0.581,-0.59,-0.599,-0.616,0.6103,24,True,ok,-0.186,"{'full_kelly_pct': -22.33, 'quarter_kelly_pct': 0.0, 'note': 'negative_edge'}",45.0,66.68,-16.8805,,0.0167,"{'smart_money_lift': {'evaluable': False, 'n_with_signal': 84, 'n_without_signal': 21, 'min_required_each': 30, 'blocked_reason': 'smart_money_score<2 sample n=21<30'}, 'macro_correlation': {'evaluable': True, 'n_favorable': 31, 'n_unfavorable': 29, 'min_required_each': 20, 'blocked_reason': None}}",0,"{'bear_correction_2022': 'INSUFFICIENT_DATA', 'rate_rising_2022_2023': 'INSUFFICIENT_DATA', 'strong_bull_2023': 'INSUFFICIENT_DATA', 'rate_falling_2024': 'INSUFFICIENT_DATA', 'ai_sector_bull_2024': 'INSUFFICIENT_DATA', 'tariff_shock_2025': 'INSUFFICIENT_DATA', 'ai_divergence_2025_2026': 'INSUFFICIENT_DATA', 'covid_crisis_2020': 'INSUFFICIENT_DATA'}",[],"{'bear_correction_2022': {'trades': 0, 'verdict': 'INSUFFICIENT_DATA'}, 'rate_rising_2022_2023': {'trades': 0, 'verdict': 'INSUFFICIENT_DATA'}, 'strong_bull_2023': {'trades': 0, 'verdict': 'INSUFFICIENT_DATA'}, 'rate_falling_2024': {'trades': 0, 'verdict': 'INSUFFICIENT_DATA'}, 'ai_sector_bull_2024': {'trades': 0, 'verdict': 'INSUFFICIENT_DATA'}, 'tariff_shock_2025': {'trades': 0, 'verdict': 'INSUFFICIENT_DATA'}, 'ai_divergence_2025_2026': {'trades': 0, 'verdict': 'INSUFFICIENT_DATA'}, 'covid_crisis_2020': {'trades': 0, 'verdict': 'INSUFFICIENT_DATA'}}","{'win_rate': False, 'profit_factor': np.False_, 'expected_value': False, 'win_loss_ratio': True, 'max_drawdown': False, 'total_roi': False, 'smart_money_lift': True, 'macro_correlation': True, 'trade_count': True, 'deflated_sharpe': False, 'sortino': False, 'calmar': False}",False,['ci_lower_15.9pct_may_be_random'],confluence,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA
r1_break_retest,Health Care,high_volatility,82L/6S,88,0.2273,0.1522,0.3251,True,0.6574,-2.3367,2.2352,19.7289,-8.8266,-97.0742,-205.633,-0.332,-1.903,-1.259,-0.28,0.0233,low_confidence,150,False,44.32,6.82,13.64,23.86,0.1538,0.2857,-0.1319,ok,-14.7298,0.0,True,ok,86.1424,0.0,True,structural_break_detected,-0.332,-0.339,-0.346,-0.36,0.6523,20,True,ok,-0.15,"{'full_kelly_pct': -11.84, 'quarter_kelly_pct': 0.0, 'note': 'negative_edge'}",40.4,82.2817,-24.5588,,,"{'smart_money_lift': {'evaluable': False, 'n_with_signal': 64, 'n_without_signal': 24, 'min_required_each': 30, 'blocked_reason': 'smart_money_score<2 sample n=24<30'}, 'macro_correlation': {'evaluable': False, 'n_favorable': 51, 'n_unfavorable': 18, 'min_required_each': 20, 'blocked_reason': 'macro_score<0 sample n=18<20'}}",0,"{'bear_correction_2022': 'INSUFFICIENT_DATA', 'rate_rising_2022_2023': 'INSUFFICIENT_DATA', 'strong_bull_2023': 'INSUFFICIENT_DATA', 'rate_falling_2024': 'INSUFFICIENT_DATA', 'ai_sector_bull_2024': 'INSUFFICIENT_DATA', 'tariff_shock_2025': 'INSUFFICIENT_DATA', 'ai_divergence_2025_2026': 'INSUFFICIENT_DATA', 'covid_crisis_2020': 'INSUFFICIENT_DATA'}",[],"{'bear_correction_2022': {'trades': 0, 'verdict': 'INSUFFICIENT_DATA'}, 'rate_rising_2022_2023': {'trades': 0, 'verdict': 'INSUFFICIENT_DATA'}, 'strong_bull_2023': {'trades': 0, 'verdict': 'INSUFFICIENT_DATA'}, 'rate_falling_2024': {'trades': 0, 'verdict': 'INSUFFICIENT_DATA'}, 'ai_sector_bull_2024': {'trades': 0, 'verdict': 'INSUFFICIENT_DATA'}, 'tariff_shock_2025': {'trades': 0, 'verdict': 'INSUFFICIENT_DATA'}, 'ai_divergence_2025_2026': {'trades': 0, 'verdict': 'INSUFFICIENT_DATA'}, 'covid_crisis_2020': {'trades': 0, 'verdict': 'INSUFFICIENT_DATA'}}","{'win_rate': False, 'profit_factor': np.False_, 'expected_value': False, 'win_loss_ratio': True, 'max_drawdown': False, 'total_roi': False, 'smart_money_lift': True, 'macro_correlation': True, 'trade_count': False, 'deflated_sharpe': False, 'sortino': False, 'calmar': False}",False,['ci_lower_15.2pct_may_be_random'],pivot,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA
institutional_cluster_long,Consumer Discretionary,medium_volatility,278L/0S,278,0.2266,0.1813,0.2794,True,0.9074,-0.5726,3.0966,24.7502,-7.9927,-99.9873,-159.173,-0.082,-0.518,-0.334,-0.0815,0.1115,low_confidence,100,True,50.72,6.12,22.3,22.3,0.2624,0.1898,0.0726,ok,-5.5325,0.0,True,ok,50.8903,0.0,True,structural_break_detected,-0.082,-0.089,-0.096,-0.11,0.5854,63,True,ok,-0.04,"{'full_kelly_pct': -2.31, 'quarter_kelly_pct': 0.0, 'note': 'negative_edge'}",36.1,113.3329,-30.3657,-0.1806,-0.1313,"{'smart_money_lift': {'evaluable': True, 'n_with_signal': 247, 'n_without_signal': 31, 'min_required_each': 30, 'blocked_reason': None}, 'macro_correlation': {'evaluable': True, 'n_favorable': 169, 'n_unfavorable': 49, 'min_required_each': 20, 'blocked_reason': None}}",0,"{'bear_correction_2022': 'INSUFFICIENT_DATA', 'rate_rising_2022_2023': 'INSUFFICIENT_DATA', 'strong_bull_2023': 'INSUFFICIENT_DATA', 'rate_falling_2024': 'INSUFFICIENT_DATA', 'ai_sector_bull_2024': 'INSUFFICIENT_DATA', 'tariff_shock_2025': 'INSUFFICIENT_DATA', 'ai_divergence_2025_2026': 'INSUFFICIENT_DATA', 'covid_crisis_2020': 'INSUFFICIENT_DATA'}",[],"{'bear_correction_2022': {'trades': 0, 'verdict': 'INSUFFICIENT_DATA'}, 'rate_rising_2022_2023': {'trades': 0, 'verdict': 'INSUFFICIENT_DATA'}, 'strong_bull_2023': {'trades': 0, 'verdict': 'INSUFFICIENT_DATA'}, 'rate_falling_2024': {'trades': 0, 'verdict': 'INSUFFICIENT_DATA'}, 'ai_sector_bull_2024': {'trades': 0, 'verdict': 'INSUFFICIENT_DATA'}, 'tariff_shock_2025': {'trades': 0, 'verdict': 'INSUFFICIENT_DATA'}, 'ai_divergence_2025_2026': {'trades': 0, 'verdict': 'INSUFFICIENT_DATA'}, 'covid_crisis_2020': {'trades': 0, 'verdict': 'INSUFFICIENT_DATA'}}","{'win_rate': False, 'profit_factor': np.False_, 'expected_value': False, 'win_loss_ratio': True, 'max_drawdown': False, 'total_roi': False, 'smart_money_lift': True, 'macro_correlation': True, 'trade_count': True, 'deflated_sharpe': False, 'sortino': False, 'calmar': False}",False,['ci_lower_18.1pct_may_be_random'],smart_money_13f,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA
