ticker,strategy,entry_date,direction,entry_price,exit_method,pnl_pct,win,hold_days,exit_price,exit_date,regime_at_entry,sector,confidence_tier,cap_band,vol_band,hold_duration_band,win_loss_outcome,universe_tier,smart_money_signal_present,vix_at_entry,entry_atr_ratio,mae_bucket,mfe_bucket,regime_changed_during_hold,earnings_during_hold,circuit_breaker_active_during_hold,news_sentiment_shift_during_hold,8K_filed_during_hold,day_of_week_at_entry,days_from_quarter_end_at_entry,vix_term_structure,hy_oas_band_at_entry,adv_bucket,volume_rank_within_sector,sector_momentum_vs_spy_at_entry
PPG,stochrsi_oversold,2022-05-13,long,121.578,regime_flip,-6.8088,False,31,113.3,2022-06-13,neutral,Materials,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,T1a,no,0.0,0.03808995048446265,q4_ge_10pct,q4_ge_10pct,no,no,no_data,mid_6_20,no,fri,48,unknown,no_data,100_500M,unknown,no_data
WY,stochrsi_oversold,2022-05-16,long,39.0428,regime_flip,-11.8403,False,29,34.42,2022-06-14,neutral,Real Estate,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,T1a,no,0.0,0.032098107717684184,q4_ge_10pct,q4_ge_10pct,no,no,no_data,mid_6_20,yes,mon,45,unknown,no_data,100_500M,unknown,no_data
PTON,stochrsi_oversold,2022-06-13,long,9.9981,regime_flip,-10.683,False,30,8.93,2022-07-13,neutral,Consumer Discretionary,HIGH,unknown,crisis_atr_ge_5pct,long_ge_11d,loss,unknown,no,0.0,0.11755233494363929,q4_ge_10pct,q4_ge_10pct,no,no,no_data,mid_6_20,no,mon,17,unknown,no_data,100_500M,unknown,no_data
KGC,stochrsi_oversold,2022-06-30,long,3.5583,regime_flip,-4.1677,False,29,3.41,2022-07-29,neutral,Materials,HIGH,unknown,crisis_atr_ge_5pct,medium_4_10d,loss,unknown,no,0.0,0.0609841778377315,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,no,thu,0,unknown,no_data,100_500M,unknown,no_data
SWIM,stochrsi_oversold,2022-07-05,long,6.4809,regime_flip,-20.5357,False,28,5.15,2022-08-02,neutral,Materials,HIGH,unknown,crisis_atr_ge_5pct,short_le_3d,loss,unknown,no,0.0,0.10521686802758876,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,no,tue,87,unknown,no_data,5_25M,unknown,no_data
NVTS,stochrsi_oversold,2022-06-30,long,3.8658,regime_flip,35.0303,True,29,5.22,2022-07-29,neutral,Information Technology,HIGH,unknown,crisis_atr_ge_5pct,long_ge_11d,loss,unknown,no,0.0,0.12750271612602823,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,no,thu,0,unknown,no_data,5_25M,unknown,no_data
FCX,stochrsi_oversold,2022-07-05,long,27.1746,regime_flip,7.9317,True,28,29.33,2022-08-02,neutral,Materials,HIGH,unknown,crisis_atr_ge_5pct,medium_4_10d,loss,T1a,no,0.0,0.06598809182103876,q4_ge_10pct,q4_ge_10pct,no,no,no_data,mid_6_20,no,tue,87,unknown,no_data,ge_500M,unknown,no_data
GDX,stochrsi_oversold,2022-06-30,long,27.0094,regime_flip,-2.7376,False,29,26.27,2022-07-29,neutral,Commodities,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,T1ETF,no,0.0,0.04107088643213103,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,no,thu,0,unknown,no_data,ge_500M,unknown,no_data
EOG,stochrsi_oversold,2022-07-05,long,102.8444,regime_flip,4.2254,True,28,107.19,2022-08-02,neutral,Energy,HIGH,unknown,crisis_atr_ge_5pct,medium_4_10d,loss,T1a,no,0.0,0.0630418379610363,q4_ge_10pct,q4_ge_10pct,no,no,no_data,mid_6_20,yes,tue,87,unknown,no_data,ge_500M,unknown,no_data
MUR,stochrsi_oversold,2022-07-05,long,27.5015,regime_flip,24.1023,True,28,34.13,2022-08-02,neutral,Energy,HIGH,unknown,crisis_atr_ge_5pct,medium_4_10d,loss,T3,no,0.0,0.08462447502863481,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,no,tue,87,unknown,no_data,25_100M,unknown,no_data
UAA,stochrsi_oversold,2022-06-30,long,8.2974,regime_flip,11.6012,True,29,9.26,2022-07-29,neutral,Consumer Discretionary,HIGH,unknown,crisis_atr_ge_5pct,long_ge_11d,win,unknown,no,0.0,0.06335719623014438,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,high_gt_20,yes,thu,0,unknown,no_data,25_100M,unknown,no_data
COST,stochrsi_oversold,2022-05-20,long,420.9901,regime_flip,10.005,True,32,463.11,2022-06-21,neutral,Consumer Staples,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,win,T1c,no,0.0,0.045839795282596914,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,high_gt_20,yes,fri,41,unknown,no_data,ge_500M,unknown,no_data
OMER,stochrsi_oversold,2022-08-29,long,3.7566,regime_flip,-11.6222,False,29,3.32,2022-09-27,neutral,Health Care,HIGH,unknown,crisis_atr_ge_5pct,long_ge_11d,win,unknown,no,0.0,0.14667518500771975,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,no,mon,32,unknown,no_data,lt_5M,unknown,no_data
ASTS,stochrsi_oversold,2022-09-15,long,8.6387,regime_flip,-15.7281,False,28,7.28,2022-10-13,neutral,Information Technology,HIGH,unknown,crisis_atr_ge_5pct,medium_4_10d,loss,T2,no,0.0,0.12263419264472662,q4_ge_10pct,q4_ge_10pct,no,no,no_data,none,yes,thu,15,unknown,no_data,5_25M,unknown,no_data
LYV,stochrsi_oversold,2022-11-21,long,66.8059,regime_flip,2.8053,True,29,68.68,2022-12-20,neutral,Communication Services,HIGH,unknown,crisis_atr_ge_5pct,long_ge_11d,win,T1a,no,0.0,0.05439190251160452,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,high_gt_20,yes,mon,40,unknown,no_data,100_500M,unknown,no_data
SEE,stochrsi_oversold,2023-08-17,long,35.0891,regime_flip,0.0596,True,29,35.11,2023-09-15,neutral,Materials,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,T1a,no,0.0,0.0354269559492834,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,no,thu,44,unknown,normal_3_5,25_100M,unknown,no_data
DK,stochrsi_oversold,2024-05-06,long,27.5583,regime_flip,-8.6301,False,29,25.18,2024-06-04,neutral,Energy,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,unknown,no,0.0,0.03236048667733496,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,low_1_5,yes,mon,55,unknown,normal_3_5,25_100M,unknown,no_data
BRO,stochrsi_oversold,2023-09-28,long,71.0698,regime_flip,-3.6862,False,28,68.45,2023-10-26,neutral,Financials,HIGH,unknown,mid_atr_1_2.5pct,long_ge_11d,win,T1a,no,0.0,0.013129346079488053,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,high_gt_20,yes,thu,2,unknown,normal_3_5,25_100M,unknown,no_data
ROK,stochrsi_oversold,2022-05-05,long,214.2477,r_multiple_2r,-4.7614,False,4,204.0465,2022-05-09,neutral,Industrials,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,T1a,no,0.0,0.047614046731890236,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,no,thu,56,unknown,no_data,100_500M,unknown,no_data
CHD,stochrsi_oversold,2022-05-05,long,94.8198,r_multiple_2r,4.9981,True,4,99.559,2022-05-09,neutral,Consumer Staples,HIGH,unknown,mid_atr_1_2.5pct,long_ge_11d,loss,T1a,no,0.0,0.024990561043157652,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,no,thu,56,unknown,no_data,100_500M,unknown,no_data
REXR,stochrsi_oversold,2022-05-12,long,67.3916,r_multiple_2r,-4.0465,False,6,64.6646,2022-05-18,neutral,Financials,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,T2,no,0.0,0.04046498376652283,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,no,thu,49,unknown,no_data,100_500M,unknown,no_data
NG,stochrsi_oversold,2022-05-12,long,5.4191,r_multiple_2r,11.847,True,21,6.0611,2022-06-02,neutral,Materials,HIGH,unknown,crisis_atr_ge_5pct,long_ge_11d,win,unknown,no,0.0,0.05923492830912882,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,yes,thu,49,unknown,no_data,5_25M,unknown,no_data
PPG,stochrsi_oversold,2022-05-13,long,121.578,r_multiple_2r,7.618,True,26,130.8398,2022-06-08,neutral,Materials,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,T1a,no,0.0,0.03808995048446265,q4_ge_10pct,q4_ge_10pct,no,no,no_data,mid_6_20,no,fri,48,unknown,no_data,100_500M,unknown,no_data
WY,stochrsi_oversold,2022-05-16,long,39.0428,r_multiple_2r,-3.2098,False,2,37.7896,2022-05-18,neutral,Real Estate,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,T1a,no,0.0,0.032098107717684184,q4_ge_10pct,q4_ge_10pct,no,no,no_data,mid_6_20,yes,mon,45,unknown,no_data,100_500M,unknown,no_data
PTON,stochrsi_oversold,2022-06-13,long,9.9981,r_multiple_2r,-11.7552,False,17,8.8228,2022-06-30,neutral,Consumer Discretionary,HIGH,unknown,crisis_atr_ge_5pct,long_ge_11d,loss,unknown,no,0.0,0.11755233494363929,q4_ge_10pct,q4_ge_10pct,no,no,no_data,mid_6_20,no,mon,17,unknown,no_data,100_500M,unknown,no_data
KGC,stochrsi_oversold,2022-06-30,long,3.5583,r_multiple_2r,-6.0984,False,5,3.3413,2022-07-05,neutral,Materials,HIGH,unknown,crisis_atr_ge_5pct,medium_4_10d,loss,unknown,no,0.0,0.0609841778377315,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,no,thu,0,unknown,no_data,100_500M,unknown,no_data
SWIM,stochrsi_oversold,2022-07-05,long,6.4809,r_multiple_2r,-10.5217,False,1,5.799,2022-07-06,neutral,Materials,HIGH,unknown,crisis_atr_ge_5pct,short_le_3d,loss,unknown,no,0.0,0.10521686802758876,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,no,tue,87,unknown,no_data,5_25M,unknown,no_data
NVTS,stochrsi_oversold,2022-06-30,long,3.8658,r_multiple_2r,25.5005,True,20,4.8516,2022-07-20,neutral,Information Technology,HIGH,unknown,crisis_atr_ge_5pct,long_ge_11d,loss,unknown,no,0.0,0.12750271612602823,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,no,thu,0,unknown,no_data,5_25M,unknown,no_data
FCX,stochrsi_oversold,2022-07-05,long,27.1746,r_multiple_2r,-6.5988,False,8,25.3814,2022-07-13,neutral,Materials,HIGH,unknown,crisis_atr_ge_5pct,medium_4_10d,loss,T1a,no,0.0,0.06598809182103876,q4_ge_10pct,q4_ge_10pct,no,no,no_data,mid_6_20,no,tue,87,unknown,no_data,ge_500M,unknown,no_data
GDX,stochrsi_oversold,2022-06-30,long,27.0094,r_multiple_2r,-4.6628,False,14,25.75,2022-07-14,neutral,Commodities,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,T1ETF,no,0.0,0.04107088643213103,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,no,thu,0,unknown,no_data,ge_500M,unknown,no_data
EOG,stochrsi_oversold,2022-07-05,long,102.8444,r_multiple_2r,-7.9289,False,9,94.69,2022-07-14,neutral,Energy,HIGH,unknown,crisis_atr_ge_5pct,medium_4_10d,loss,T1a,no,0.0,0.0630418379610363,q4_ge_10pct,q4_ge_10pct,no,no,no_data,mid_6_20,yes,tue,87,unknown,no_data,ge_500M,unknown,no_data
MUR,stochrsi_oversold,2022-07-05,long,27.5015,r_multiple_2r,16.9249,True,20,32.1561,2022-07-25,neutral,Energy,HIGH,unknown,crisis_atr_ge_5pct,medium_4_10d,loss,T3,no,0.0,0.08462447502863481,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,no,tue,87,unknown,no_data,25_100M,unknown,no_data
UAA,stochrsi_oversold,2022-06-30,long,8.2974,r_multiple_2r,12.6714,True,32,9.3488,2022-08-01,neutral,Consumer Discretionary,HIGH,unknown,crisis_atr_ge_5pct,long_ge_11d,win,unknown,no,0.0,0.06335719623014438,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,high_gt_20,yes,thu,0,unknown,no_data,25_100M,unknown,no_data
COST,stochrsi_oversold,2022-05-20,long,420.9901,r_multiple_2r,9.168,True,6,459.5863,2022-05-26,neutral,Consumer Staples,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,win,T1c,no,0.0,0.045839795282596914,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,high_gt_20,yes,fri,41,unknown,no_data,ge_500M,unknown,no_data
OMER,stochrsi_oversold,2022-08-29,long,3.7566,r_multiple_2r,29.335,True,9,4.8586,2022-09-07,neutral,Health Care,HIGH,unknown,crisis_atr_ge_5pct,long_ge_11d,win,unknown,no,0.0,0.14667518500771975,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,no,mon,32,unknown,no_data,lt_5M,unknown,no_data
ASTS,stochrsi_oversold,2022-09-15,long,8.6387,r_multiple_2r,-12.2634,False,8,7.5793,2022-09-23,neutral,Information Technology,HIGH,unknown,crisis_atr_ge_5pct,medium_4_10d,loss,T2,no,0.0,0.12263419264472662,q4_ge_10pct,q4_ge_10pct,no,no,no_data,none,yes,thu,15,unknown,no_data,5_25M,unknown,no_data
LYV,stochrsi_oversold,2022-11-21,long,66.8059,r_multiple_2r,10.8784,True,10,74.0733,2022-12-01,neutral,Communication Services,HIGH,unknown,crisis_atr_ge_5pct,long_ge_11d,win,T1a,no,0.0,0.05439190251160452,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,high_gt_20,yes,mon,40,unknown,no_data,100_500M,unknown,no_data
SEE,stochrsi_oversold,2023-08-17,long,35.0891,r_multiple_2r,-3.5427,False,5,33.846,2023-08-22,neutral,Materials,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,T1a,no,0.0,0.0354269559492834,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,no,thu,44,unknown,normal_3_5,25_100M,unknown,no_data
DK,stochrsi_oversold,2024-05-06,long,27.5583,r_multiple_2r,-3.236,False,23,26.6665,2024-05-29,neutral,Energy,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,unknown,no,0.0,0.03236048667733496,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,low_1_5,yes,mon,55,unknown,normal_3_5,25_100M,unknown,no_data
BRO,stochrsi_oversold,2023-09-28,long,71.0698,r_multiple_2r,-1.3129,False,1,70.1367,2023-09-29,neutral,Financials,HIGH,unknown,mid_atr_1_2.5pct,long_ge_11d,win,T1a,no,0.0,0.013129346079488053,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,high_gt_20,yes,thu,2,unknown,normal_3_5,25_100M,unknown,no_data
ROK,stochrsi_oversold,2022-05-05,long,214.2477,r_multiple_3r,-4.7614,False,4,204.0465,2022-05-09,neutral,Industrials,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,T1a,no,0.0,0.047614046731890236,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,no,thu,56,unknown,no_data,100_500M,unknown,no_data
CHD,stochrsi_oversold,2022-05-05,long,94.8198,r_multiple_3r,-2.4991,False,13,92.4502,2022-05-18,neutral,Consumer Staples,HIGH,unknown,mid_atr_1_2.5pct,long_ge_11d,loss,T1a,no,0.0,0.024990561043157652,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,no,thu,56,unknown,no_data,100_500M,unknown,no_data
REXR,stochrsi_oversold,2022-05-12,long,67.3916,r_multiple_3r,-4.0465,False,6,64.6646,2022-05-18,neutral,Financials,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,T2,no,0.0,0.04046498376652283,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,no,thu,49,unknown,no_data,100_500M,unknown,no_data
NG,stochrsi_oversold,2022-05-12,long,5.4191,r_multiple_3r,-5.9235,False,49,5.0981,2022-06-30,neutral,Materials,HIGH,unknown,crisis_atr_ge_5pct,long_ge_11d,win,unknown,no,0.0,0.05923492830912882,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,yes,thu,49,unknown,no_data,5_25M,unknown,no_data
PPG,stochrsi_oversold,2022-05-13,long,121.578,r_multiple_3r,-3.809,False,28,116.9471,2022-06-10,neutral,Materials,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,T1a,no,0.0,0.03808995048446265,q4_ge_10pct,q4_ge_10pct,no,no,no_data,mid_6_20,no,fri,48,unknown,no_data,100_500M,unknown,no_data
WY,stochrsi_oversold,2022-05-16,long,39.0428,r_multiple_3r,-3.2098,False,2,37.7896,2022-05-18,neutral,Real Estate,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,T1a,no,0.0,0.032098107717684184,q4_ge_10pct,q4_ge_10pct,no,no,no_data,mid_6_20,yes,mon,45,unknown,no_data,100_500M,unknown,no_data
PTON,stochrsi_oversold,2022-06-13,long,9.9981,r_multiple_3r,-11.7552,False,17,8.8228,2022-06-30,neutral,Consumer Discretionary,HIGH,unknown,crisis_atr_ge_5pct,long_ge_11d,loss,unknown,no,0.0,0.11755233494363929,q4_ge_10pct,q4_ge_10pct,no,no,no_data,mid_6_20,no,mon,17,unknown,no_data,100_500M,unknown,no_data
KGC,stochrsi_oversold,2022-06-30,long,3.5583,r_multiple_3r,-6.0984,False,5,3.3413,2022-07-05,neutral,Materials,HIGH,unknown,crisis_atr_ge_5pct,medium_4_10d,loss,unknown,no,0.0,0.0609841778377315,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,no,thu,0,unknown,no_data,100_500M,unknown,no_data
SWIM,stochrsi_oversold,2022-07-05,long,6.4809,r_multiple_3r,-10.5217,False,1,5.799,2022-07-06,neutral,Materials,HIGH,unknown,crisis_atr_ge_5pct,short_le_3d,loss,unknown,no,0.0,0.10521686802758876,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,no,tue,87,unknown,no_data,5_25M,unknown,no_data
NVTS,stochrsi_oversold,2022-06-30,long,3.8658,r_multiple_3r,38.2508,True,35,5.3445,2022-08-04,neutral,Information Technology,HIGH,unknown,crisis_atr_ge_5pct,long_ge_11d,loss,unknown,no,0.0,0.12750271612602823,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,no,thu,0,unknown,no_data,5_25M,unknown,no_data
FCX,stochrsi_oversold,2022-07-05,long,27.1746,r_multiple_3r,-6.5988,False,8,25.3814,2022-07-13,neutral,Materials,HIGH,unknown,crisis_atr_ge_5pct,medium_4_10d,loss,T1a,no,0.0,0.06598809182103876,q4_ge_10pct,q4_ge_10pct,no,no,no_data,mid_6_20,no,tue,87,unknown,no_data,ge_500M,unknown,no_data
GDX,stochrsi_oversold,2022-06-30,long,27.0094,r_multiple_3r,-4.6628,False,14,25.75,2022-07-14,neutral,Commodities,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,T1ETF,no,0.0,0.04107088643213103,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,no,thu,0,unknown,no_data,ge_500M,unknown,no_data
EOG,stochrsi_oversold,2022-07-05,long,102.8444,r_multiple_3r,-7.9289,False,9,94.69,2022-07-14,neutral,Energy,HIGH,unknown,crisis_atr_ge_5pct,medium_4_10d,loss,T1a,no,0.0,0.0630418379610363,q4_ge_10pct,q4_ge_10pct,no,no,no_data,mid_6_20,yes,tue,87,unknown,no_data,ge_500M,unknown,no_data
MUR,stochrsi_oversold,2022-07-05,long,27.5015,r_multiple_3r,25.3873,True,24,34.4834,2022-07-29,neutral,Energy,HIGH,unknown,crisis_atr_ge_5pct,medium_4_10d,loss,T3,no,0.0,0.08462447502863481,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,no,tue,87,unknown,no_data,25_100M,unknown,no_data
UAA,stochrsi_oversold,2022-06-30,long,8.2974,r_multiple_3r,20.1581,True,42,9.97,2022-08-11,neutral,Consumer Discretionary,HIGH,unknown,crisis_atr_ge_5pct,long_ge_11d,win,unknown,no,0.0,0.06335719623014438,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,high_gt_20,yes,thu,0,unknown,no_data,25_100M,unknown,no_data
COST,stochrsi_oversold,2022-05-20,long,420.9901,r_multiple_3r,13.7519,True,13,478.8844,2022-06-02,neutral,Consumer Staples,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,win,T1c,no,0.0,0.045839795282596914,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,high_gt_20,yes,fri,41,unknown,no_data,ge_500M,unknown,no_data
OMER,stochrsi_oversold,2022-08-29,long,3.7566,r_multiple_3r,44.0026,True,9,5.4096,2022-09-07,neutral,Health Care,HIGH,unknown,crisis_atr_ge_5pct,long_ge_11d,win,unknown,no,0.0,0.14667518500771975,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,no,mon,32,unknown,no_data,lt_5M,unknown,no_data
ASTS,stochrsi_oversold,2022-09-15,long,8.6387,r_multiple_3r,-12.2634,False,8,7.5793,2022-09-23,neutral,Information Technology,HIGH,unknown,crisis_atr_ge_5pct,medium_4_10d,loss,T2,no,0.0,0.12263419264472662,q4_ge_10pct,q4_ge_10pct,no,no,no_data,none,yes,thu,15,unknown,no_data,5_25M,unknown,no_data
LYV,stochrsi_oversold,2022-11-21,long,66.8059,r_multiple_3r,16.3176,True,64,77.707,2023-01-24,neutral,Communication Services,HIGH,unknown,crisis_atr_ge_5pct,long_ge_11d,win,T1a,no,0.0,0.05439190251160452,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,high_gt_20,yes,mon,40,unknown,no_data,100_500M,unknown,no_data
SEE,stochrsi_oversold,2023-08-17,long,35.0891,r_multiple_3r,-3.5427,False,5,33.846,2023-08-22,neutral,Materials,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,T1a,no,0.0,0.0354269559492834,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,no,thu,44,unknown,normal_3_5,25_100M,unknown,no_data
DK,stochrsi_oversold,2024-05-06,long,27.5583,r_multiple_3r,-3.236,False,23,26.6665,2024-05-29,neutral,Energy,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,unknown,no,0.0,0.03236048667733496,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,low_1_5,yes,mon,55,unknown,normal_3_5,25_100M,unknown,no_data
BRO,stochrsi_oversold,2023-09-28,long,71.0698,r_multiple_3r,-1.3129,False,1,70.1367,2023-09-29,neutral,Financials,HIGH,unknown,mid_atr_1_2.5pct,long_ge_11d,win,T1a,no,0.0,0.013129346079488053,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,high_gt_20,yes,thu,2,unknown,normal_3_5,25_100M,unknown,no_data
ROK,stochrsi_oversold,2022-05-05,long,214.2477,break_even_at_1r,-4.7614,False,4,204.0465,2022-05-09,neutral,Industrials,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,T1a,no,0.0,0.047614046731890236,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,no,thu,56,unknown,no_data,100_500M,unknown,no_data
CHD,stochrsi_oversold,2022-05-05,long,94.8198,break_even_at_1r,0.0,False,4,94.8198,2022-05-09,neutral,Consumer Staples,HIGH,unknown,mid_atr_1_2.5pct,long_ge_11d,loss,T1a,no,0.0,0.024990561043157652,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,no,thu,56,unknown,no_data,100_500M,unknown,no_data
REXR,stochrsi_oversold,2022-05-12,long,67.3916,break_even_at_1r,-4.0465,False,6,64.6646,2022-05-18,neutral,Financials,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,T2,no,0.0,0.04046498376652283,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,no,thu,49,unknown,no_data,100_500M,unknown,no_data
NG,stochrsi_oversold,2022-05-12,long,5.4191,break_even_at_1r,1.6774,True,29,5.51,2022-06-10,neutral,Materials,HIGH,unknown,crisis_atr_ge_5pct,long_ge_11d,win,unknown,no,0.0,0.05923492830912882,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,yes,thu,49,unknown,no_data,5_25M,unknown,no_data
PPG,stochrsi_oversold,2022-05-13,long,121.578,break_even_at_1r,-0.4672,False,28,121.01,2022-06-10,neutral,Materials,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,T1a,no,0.0,0.03808995048446265,q4_ge_10pct,q4_ge_10pct,no,no,no_data,mid_6_20,no,fri,48,unknown,no_data,100_500M,unknown,no_data
WY,stochrsi_oversold,2022-05-16,long,39.0428,break_even_at_1r,-3.2098,False,2,37.7896,2022-05-18,neutral,Real Estate,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,T1a,no,0.0,0.032098107717684184,q4_ge_10pct,q4_ge_10pct,no,no,no_data,mid_6_20,yes,mon,45,unknown,no_data,100_500M,unknown,no_data
PTON,stochrsi_oversold,2022-06-13,long,9.9981,break_even_at_1r,0.0,False,15,9.9981,2022-06-28,neutral,Consumer Discretionary,HIGH,unknown,crisis_atr_ge_5pct,long_ge_11d,loss,unknown,no,0.0,0.11755233494363929,q4_ge_10pct,q4_ge_10pct,no,no,no_data,mid_6_20,no,mon,17,unknown,no_data,100_500M,unknown,no_data
KGC,stochrsi_oversold,2022-06-30,long,3.5583,break_even_at_1r,-6.0984,False,5,3.3413,2022-07-05,neutral,Materials,HIGH,unknown,crisis_atr_ge_5pct,medium_4_10d,loss,unknown,no,0.0,0.0609841778377315,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,no,thu,0,unknown,no_data,100_500M,unknown,no_data
SWIM,stochrsi_oversold,2022-07-05,long,6.4809,break_even_at_1r,-10.5217,False,1,5.799,2022-07-06,neutral,Materials,HIGH,unknown,crisis_atr_ge_5pct,short_le_3d,loss,unknown,no,0.0,0.10521686802758876,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,no,tue,87,unknown,no_data,5_25M,unknown,no_data
NVTS,stochrsi_oversold,2022-06-30,long,3.8658,break_even_at_1r,15.6294,True,20,4.47,2022-07-20,neutral,Information Technology,HIGH,unknown,crisis_atr_ge_5pct,long_ge_11d,loss,unknown,no,0.0,0.12750271612602823,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,no,thu,0,unknown,no_data,5_25M,unknown,no_data
FCX,stochrsi_oversold,2022-07-05,long,27.1746,break_even_at_1r,-0.4585,False,6,27.05,2022-07-11,neutral,Materials,HIGH,unknown,crisis_atr_ge_5pct,medium_4_10d,loss,T1a,no,0.0,0.06598809182103876,q4_ge_10pct,q4_ge_10pct,no,no,no_data,mid_6_20,no,tue,87,unknown,no_data,ge_500M,unknown,no_data
GDX,stochrsi_oversold,2022-06-30,long,27.0094,break_even_at_1r,-0.1829,False,1,26.96,2022-07-01,neutral,Commodities,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,T1ETF,no,0.0,0.04107088643213103,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,no,thu,0,unknown,no_data,ge_500M,unknown,no_data
EOG,stochrsi_oversold,2022-07-05,long,102.8444,break_even_at_1r,-7.9289,False,9,94.69,2022-07-14,neutral,Energy,HIGH,unknown,crisis_atr_ge_5pct,medium_4_10d,loss,T1a,no,0.0,0.0630418379610363,q4_ge_10pct,q4_ge_10pct,no,no,no_data,mid_6_20,yes,tue,87,unknown,no_data,ge_500M,unknown,no_data
