# T3 Tier 3 Universe_Momentum Top-100_Jun 2022 to May 2026.csv — DEC-496 Pass 53 SCREENER-FIRST output
# Built: 2026-05-05 via Polygon /v2/aggs/grouped/locale/us/market/stocks/{date}
# Methodology: J-T 12-1 (lookback 252d, skip 21d, risk-adj OFF, tie-breakers vol-asc → ADV-desc)
# Window: 2020-01-01 to 2026-05-05 (77 monthly snapshots)
# Liquidity floor: $5M min daily dollar volume on D-21
# T1 exclusion: T1a + T1c PIT membership at each snapshot
# SCHEMA: Symbol, Company, Sector, added_date (first month rank ≤100), removed_date (first month rank >100), MomentumScore, MarketCapB (blank — not from grouped endpoint), LastPrice
# PIT FILTER: (added_date IS NULL OR added_date <= as_of) AND (removed_date IS NULL OR removed_date > as_of)
Symbol,Company,Sector,added_date,removed_date,MomentumScore,MarketCapB,LastPrice
MIND,,Industrials,2025-12-01,2026-01-01,1.880519,,11.09
MIRM,,Health Care,2022-11-01,2023-01-02,0.987659,,49.93
MIRM,,Health Care,2025-04-01,2025-05-01,0.987659,,49.93
MKSI,,Industrials,2026-04-01,,2.012689,,223.18
ML,,Unknown,2024-02-01,2024-03-01,1.397288,,47.73
ML,,Unknown,2024-06-03,2024-07-01,1.397288,,47.73
ML,,Unknown,2024-08-01,2024-11-01,1.397288,,47.73
MLTX,,Health Care,2023-07-03,2023-08-01,1.385273,,50.21
MLTX,,Health Care,2023-12-01,2024-06-03,1.385273,,50.21
MLYS,,Health Care,2025-11-03,2026-04-01,2.771689,,33.04
MMYT,,Consumer Discretionary,2024-03-01,2025-02-03,1.428906,,114.11
MNKD,,Health Care,2023-03-01,2023-04-03,0.821306,,5.3
MNMD,,Unknown,2024-05-01,2024-08-01,1.173684,,8.26
MNMD,,Unknown,2024-09-02,2024-10-01,1.173684,,8.26
MNMD,,Unknown,2025-01-01,2025-02-03,1.173684,,8.26
MNPR,,Health Care,2024-11-01,2024-12-02,2.561353,,87.36
MNPR,,Health Care,2025-12-01,2026-02-02,2.561353,,87.36
MNRL,,Unknown,2023-01-02,2023-02-01,0.609893,,34.5
MNTK,,Utilities,2022-08-01,2022-09-01,0.762201,,16.97
MNTK,,Utilities,2022-11-01,2023-01-02,0.762201,,16.97
MNTN,,Industrials,2025-09-01,2025-10-01,1.473498,,28.0
MOD,,Consumer Discretionary,2023-02-01,2025-02-03,1.196837,,133.37
MODN,,Unknown,2023-03-01,2023-04-03,0.677719,,41.49
MORF,,Unknown,2023-06-01,2023-11-01,1.043267,,54.78
MP,,Materials,2025-08-01,2026-03-02,1.494236,,51.93
MPTI,,Information Technology,2025-08-01,2025-09-01,1.44719,,41.59
MRNS,,Unknown,2023-06-01,2023-07-03,0.635294,,8.34
MRUS,,Unknown,2024-02-01,2024-03-01,1.200498,,53.01
MRUS,,Unknown,2024-04-01,2024-11-01,1.200498,,53.01
MRX,,Financials,2025-06-02,2025-08-01,1.395325,,46.11
MSTR,,Financials,2023-12-01,2024-05-01,4.047542,,255.34
MSTR,,Financials,2024-06-03,2025-01-01,4.047542,,255.34
MTA,,Materials,2026-02-02,2026-04-01,1.957597,,8.37
MTDR,,Energy,2022-06-01,2022-11-01,0.682672,,64.48
MTDR,,Energy,2022-12-01,2023-02-01,0.682672,,64.48
MTH,,Industrials,2023-09-01,2023-10-02,0.87037,,75.25
MTOR,,Unknown,2022-08-01,2022-10-03,0.503508,,36.43
MTTR,,Unknown,2025-03-03,2025-05-01,1.769231,,5.4
MTW,,Industrials,2023-10-02,2023-11-01,0.997494,,15.94
MUR,,Energy,2022-06-01,2022-11-01,0.709495,,45.37
MUR,,Energy,2022-12-01,2023-02-01,0.709495,,45.37
MUSA,,Consumer Discretionary,2022-06-01,2023-02-01,0.517386,,297.62
MUX,,Materials,2026-03-02,2026-05-01,2.365217,,27.09
MYOV,,Unknown,2023-01-02,2023-05-01,0.882682,,26.96
MYRG,,Consumer Discretionary,2023-11-01,2023-12-01,0.730817,,138.95
,,Unknown,2025-09-01,2025-10-01,1.322666,,7.04
NATI,,Unknown,2023-06-01,2023-07-03,0.660286,,58.11
NB,,Materials,2025-11-03,2026-04-01,2.229665,,6.75
NBIS,,Communication Services,2025-11-03,2026-03-02,3.118464,,100.82
NBIS,,Communication Services,2026-04-01,,3.118464,,100.82
NBIX,,Health Care,2023-02-01,2023-03-01,0.638095,,118.68
NBR,,Energy,2022-06-01,2022-07-01,2.003688,,89.6
NBR,,Energy,2022-08-01,2022-10-03,2.003688,,89.6
NBR,,Energy,2022-12-01,2023-02-01,2.003688,,89.6
NBR,,Energy,2026-05-01,,2.003688,,89.6
NBY,,Health Care,2026-03-02,2026-04-01,4.0,,15.75
NEGG,,Health Care,2025-09-01,2026-01-01,4.510967,,66.33
NEO,,Industrials,2023-07-03,2023-08-01,1.093509,,19.03
NEO,,Industrials,2024-01-01,2024-02-01,1.093509,,19.03
NEON,,Information Technology,2025-06-02,2025-07-01,1.40829,,23.24
NEON,,Information Technology,2025-09-01,2025-11-03,1.40829,,23.24
NESR,,Energy,2026-04-01,,2.360937,,21.51
NET,,Information Technology,2025-08-01,2025-12-01,1.441689,,218.58
NETI,,Unknown,2023-08-01,2023-09-01,0.79084,,11.73
NEWP,,Materials,2026-04-01,2026-05-01,3.293651,,5.41
NEWR,,Unknown,2023-12-01,2024-01-01,0.647282,,86.68
NEX,,Unknown,2022-06-01,2023-02-01,1.664865,,9.86
NEXT,,Utilities,2022-06-01,2022-08-01,1.367983,,11.39
NEXT,,Utilities,2022-09-01,2022-11-01,1.367983,,11.39
NEXT,,Utilities,2025-09-01,2025-10-01,1.367983,,11.39
NFE,,Utilities,2022-09-01,2023-03-01,1.021032,,40.36
NG,,Materials,2026-01-01,2026-05-01,2.822581,,11.85
NGD,,Materials,2025-11-03,2025-12-01,2.367403,,12.19
NGD,,Materials,2026-01-01,2026-05-01,2.367403,,12.19
NGMS,,Unknown,2023-07-03,2023-08-01,0.874227,,27.27
NGVC,,Consumer Staples,2025-01-01,2025-02-03,1.224026,,47.95
NGVC,,Consumer Staples,2025-04-01,2025-05-01,1.224026,,47.95
NGVC,,Consumer Staples,2025-06-02,2025-08-01,1.224026,,47.95
NHC,,Health Care,2024-09-02,2024-10-01,1.024066,,135.41
NINE,,Energy,2022-12-01,2023-01-02,1.243902,,5.52
NINE,,Energy,2023-04-03,2023-06-01,1.243902,,5.52
NISN,,Unknown,2024-09-02,2024-10-01,3.68231,,12.97
NKTR,,Health Care,2025-11-03,2026-03-02,4.905475,,68.66
NKTR,,Health Care,2026-05-01,,4.905475,,68.66
NKTX,,Health Care,2024-03-01,2024-04-01,1.725581,,5.86
NKTX,,Health Care,2024-05-01,2024-06-03,1.725581,,5.86
NKTX,,Health Care,2024-08-01,2024-09-02,1.725581,,5.86
NLSN,,Unknown,2022-11-01,2022-12-01,0.430999,,27.79
NMM,,Industrials,2024-07-01,2024-09-02,1.285022,,56.6
NMM,,Industrials,2024-10-01,2025-01-01,1.285022,,56.6
NMRK,,Real Estate,2024-10-01,2024-12-02,1.860294,,15.56
NN,,Industrials,2024-05-01,2024-08-01,1.407307,,17.79
NN,,Industrials,2024-12-02,2025-04-01,1.407307,,17.79
NN,,Industrials,2025-09-01,2025-11-03,1.407307,,17.79
NNE,,Utilities,2025-06-02,2025-07-01,2.533582,,37.88
NNE,,Utilities,2025-08-01,2025-10-01,2.533582,,37.88
NOA,,Energy,2023-09-01,2023-10-02,1.116129,,24.6
NOG,,Energy,2022-07-01,2022-10-03,0.672771,,34.71
NOG,,Energy,2022-12-01,2023-02-01,0.672771,,34.71
NOV,,Industrials,2022-12-01,2023-02-01,0.594436,,21.78
NPTN,,Unknown,2022-08-01,2022-10-03,0.674443,,15.79
NR,,Unknown,2023-11-01,2023-12-01,1.014245,,7.07
NRDS,,Information Technology,2023-04-03,2023-06-01,0.892895,,17.85
NRGV,,Industrials,2026-03-02,2026-04-01,2.814815,,5.15
NRIX,,Health Care,2024-08-01,2025-01-01,1.332916,,18.64
NRIX,,Health Care,2025-02-03,2025-03-03,1.332916,,18.64
NRP,,Energy,2023-11-01,2023-12-01,0.862867,,78.11
NSSC,,Information Technology,2023-04-03,2023-06-01,1.224898,,54.51
NSSC,,Information Technology,2024-09-02,2024-10-01,1.224898,,54.51
NTNX,,Information Technology,2023-07-03,2023-09-01,0.896239,,56.47
NTNX,,Information Technology,2024-03-01,2024-09-02,0.896239,,56.47
NTR,,Materials,2022-06-01,2022-07-01,0.640805,,101.09
NTRA,,Health Care,2024-07-01,2024-09-02,1.169905,,165.26
NTRA,,Health Care,2024-10-01,2024-12-02,1.169905,,165.26
NTRA,,Health Care,2025-01-01,2025-04-01,1.169905,,165.26
NU,,Financials,2023-08-01,2023-09-01,1.366337,,11.95
NU,,Financials,2023-12-01,2024-06-03,1.366337,,11.95
NUKK,,Unknown,2025-02-03,2025-04-01,4.0,,8.0
NUKK,,Unknown,2025-07-01,2025-08-01,4.0,,8.0
NUKK,,Unknown,2025-12-01,2026-01-01,4.0,,8.0
NUTX,,Industrials,2025-09-01,2026-03-02,3.297266,,183.88
NUVB,,Health Care,2026-01-01,2026-03-02,1.973262,,5.56
NUVB,,Health Care,2026-04-01,2026-05-01,1.973262,,5.56
NUVL,,Health Care,2023-03-01,2023-04-03,1.23115,,76.64
NUVL,,Health Care,2023-06-01,2024-06-03,1.23115,,76.64
NVAX,,Health Care,2024-07-01,2024-08-01,0.978313,,16.42
NVAX,,Health Care,2024-09-02,2024-10-01,0.978313,,16.42
NVCR,,Health Care,2025-02-03,2025-03-03,1.145506,,30.08
NVEI,,Unknown,2024-10-01,2024-12-02,1.464154,,33.34
NVFY,,Unknown,2025-11-03,2025-12-01,3.660441,,5.49
NVMI,,Information Technology,2024-08-01,2024-09-02,0.911951,,235.17
NVNI,,Information Technology,2025-03-03,2025-04-01,1.327957,,43.3
NVRI,,Industrials,2026-01-01,2026-02-02,1.806259,,18.83
NVRI,,Industrials,2026-05-01,,1.806259,,18.83
NVTS,,Information Technology,2023-07-03,2023-09-01,3.039024,,8.28
NVTS,,Information Technology,2024-01-01,2024-02-01,3.039024,,8.28
NVTS,,Information Technology,2025-09-01,2026-01-01,3.039024,,8.28
NVTS,,Information Technology,2026-03-02,,3.039024,,8.28
NWLI,,Unknown,2023-09-01,2023-10-02,1.135752,,419.12
NXE,,Energy,2024-06-03,2024-07-01,1.253333,,8.45
NXRT,,Financials,2022-06-01,2022-07-01,0.797831,,92.84
NXT,,Industrials,2025-12-01,2026-02-02,1.435402,,90.67
OCUL,,Health Care,2024-09-02,2025-02-03,1.225664,,10.06
OEC,,Materials,2023-04-03,2023-06-01,0.699062,,25.35
OI,,Materials,2023-04-03,2023-06-01,0.716996,,21.72
OII,,Energy,2023-09-01,2024-01-01,0.560269,,23.17
OIS,,Industrials,2026-05-01,,2.306233,,12.2
OKLO,,Utilities,2025-06-02,2025-07-01,2.894644,,88.72
OKLO,,Utilities,2025-11-03,2025-12-01,2.894644,,88.72
OKLO,,Utilities,2026-01-01,2026-02-02,2.894644,,88.72
OLMA,,Health Care,2023-11-01,2024-02-01,1.784114,,13.67
OLMA,,Health Care,2024-03-01,2024-06-03,1.784114,,13.67
OLMA,,Health Care,2026-01-01,,1.784114,,13.67
OLO,,Unknown,2025-07-01,2025-08-01,1.092379,,9.06
OMER,,Health Care,2025-01-01,2025-03-03,1.831746,,8.92
OMER,,Health Care,2025-04-01,2025-06-02,1.831746,,8.92
ONDS,,Information Technology,2026-01-01,2026-03-02,3.674033,,8.46
ONEM,,Unknown,2023-02-01,2023-04-03,0.648566,,16.09
ONTO,,Industrials,2023-11-01,2023-12-01,1.067027,,233.14
ONTO,,Industrials,2024-01-01,2024-06-03,1.067027,,233.14
ONTO,,Industrials,2024-07-01,2024-08-01,1.067027,,233.14
OPEN,,Real Estate,2025-11-03,2026-04-01,3.071017,,5.87
OPFI,,Financials,2025-03-03,2025-10-01,1.358531,,10.92
OPOF,,Unknown,2025-08-01,2025-09-01,1.214642,,39.93
OPRT,,Financials,2025-04-01,2025-05-01,1.285714,,7.36
OPRT,,Financials,2025-08-01,2025-09-01,1.285714,,7.36
OPRX,,Industrials,2025-10-01,2026-01-01,3.184369,,20.88
ORIC,,Health Care,2023-08-01,2023-09-01,1.650591,,13.46
ORIC,,Health Care,2023-11-01,2023-12-01,1.650591,,13.46
ORIC,,Health Care,2024-05-01,2024-06-03,1.650591,,13.46
ORKA,,Health Care,2026-02-02,2026-04-01,3.408325,,44.48
ORKA,,Health Care,2026-05-01,,3.408325,,44.48
ORLA,,Materials,2025-05-01,2025-11-03,1.455373,,13.48
ORLA,,Materials,2026-01-01,2026-02-02,1.455373,,13.48
ORN,,Consumer Discretionary,2024-08-01,2024-09-02,1.557029,,9.64
OSCR,,Financials,2024-01-01,2024-12-02,3.327835,,20.99
OSG,,Financials,2024-07-01,2024-09-02,1.091358,,8.47
OSH,,Unknown,2023-03-01,2023-04-03,1.0,,38.96
OSH,,Unknown,2023-05-01,2023-07-03,1.0,,38.96
OSS,,Industrials,2025-10-01,2025-11-03,2.234177,,7.67
OSS,,Industrials,2026-03-02,,2.234177,,7.67
OUST,,Industrials,2024-07-01,2024-08-01,2.006219,,24.17
OUST,,Industrials,2024-09-02,2024-10-01,2.006219,,24.17
OUST,,Industrials,2025-02-03,2025-03-03,2.006219,,24.17
OUST,,Industrials,2025-09-01,2026-01-01,2.006219,,24.17
OUST,,Industrials,2026-03-02,2026-04-01,2.006219,,24.17
OVV,,Energy,2022-06-01,2022-11-01,0.592724,,53.85
OVV,,Energy,2023-01-02,2023-02-01,0.592724,,53.85
PACB,,Health Care,2023-07-03,2023-10-02,1.261307,,13.5
PACS,,Health Care,2026-01-01,2026-03-02,2.186458,,30.59
PACS,,Health Care,2026-04-01,,2.186458,,30.59
PAHC,,Health Care,2026-05-01,,1.994997,,53.88
PARR,,Energy,2022-12-01,2023-06-01,3.566759,,65.67
PARR,,Energy,2023-10-02,2023-11-01,3.566759,,65.67
PARR,,Energy,2025-12-01,2026-02-02,3.566759,,65.67
PARR,,Energy,2026-05-01,,3.566759,,65.67
PAY,,Industrials,2024-05-01,2024-06-03,1.112239,,37.45
PAY,,Industrials,2025-07-01,2025-08-01,1.112239,,37.45
PAYO,,Industrials,2025-04-01,2025-05-01,1.034765,,9.95
PBF,,Energy,2022-06-01,2023-05-01,2.142945,,51.23
PBF,,Energy,2026-05-01,,2.142945,,51.23
PBFX,,Unknown,2022-09-01,2022-10-03,0.852041,,21.78
PBFX,,Unknown,2022-11-01,2023-01-02,0.852041,,21.78
PBI,,Industrials,2024-09-02,2024-11-01,1.121212,,10.5
PBI,,Industrials,2025-03-03,2025-06-02,1.121212,,10.5
PBI,,Industrials,2025-07-01,2025-08-01,1.121212,,10.5
PBT,,Financials,2022-07-01,2022-08-01,0.857367,,23.7
PBT,,Financials,2022-09-01,2023-03-01,0.857367,,23.7
PBYI,,Health Care,2024-04-01,2024-05-01,1.634146,,6.48
PCT,,Materials,2024-12-02,2025-03-03,1.493289,,14.86
PCT,,Materials,2025-09-01,2025-10-01,1.493289,,14.86
PCVX,,Health Care,2022-12-01,2023-05-01,1.102785,,51.35
PCVX,,Health Care,2023-06-01,2023-09-01,1.102785,,51.35
PCVX,,Health Care,2023-10-02,2023-11-01,1.102785,,51.35
PDCE,,Unknown,2022-06-01,2022-07-01,0.527277,,63.55
PDCE,,Unknown,2022-08-01,2022-10-03,0.527277,,63.55
PDEX,,Health Care,2025-08-01,2025-10-01,1.473417,,53.5
PDFS,,Information Technology,2023-05-01,2023-06-01,0.943784,,42.53
PDFS,,Information Technology,2023-07-03,2023-08-01,0.943784,,42.53
PDS,,Energy,2022-06-01,2022-07-01,0.99911,,67.37
PDS,,Energy,2022-09-01,2022-10-03,0.99911,,67.37
PDS,,Energy,2022-12-01,2023-01-02,0.99911,,67.37
PDSB,,Health Care,2023-02-01,2023-04-03,1.194872,,8.56
PDSB,,Health Care,2023-07-03,2023-08-01,1.194872,,8.56
PDYN,,Information Technology,2025-05-01,2025-12-01,2.73913,,8.6
PEN,,Health Care,2023-06-01,2023-10-02,0.857238,,308.06
PERI,,Communication Services,2023-05-01,2023-07-03,0.795524,,35.3
PETQ,,Unknown,2023-12-01,2024-02-01,0.933902,,18.14
PGTI,,Unknown,2024-02-01,2024-04-01,1.008755,,41.3
PGY,,Financials,2025-09-01,2026-02-02,1.491192,,24.04
PHAT,,Health Care,2024-12-02,2025-01-01,1.7552,,17.22
PHAT,,Health Care,2026-02-02,2026-03-02,1.7552,,17.22
PHR,,Industrials,2023-06-01,2023-07-03,0.694459,,31.5
PHUN,,Information Technology,2022-06-01,2022-07-01,0.562044,,107.0
PI,,Information Technology,2022-10-03,2022-12-01,1.484654,,205.63
PI,,Information Technology,2023-03-01,2023-07-03,1.484654,,205.63
PI,,Information Technology,2024-08-01,2025-01-01,1.484654,,205.63
PL,,Information Technology,2025-03-03,2025-04-01,4.892938,,25.87
PL,,Information Technology,2025-08-01,2026-04-01,4.892938,,25.87
PLAB,,Information Technology,2022-08-01,2022-10-03,0.614424,,23.28
PLMR,,Financials,2025-06-02,2025-08-01,1.100474,,163.9
PLRX,,Health Care,2022-12-01,2023-01-02,1.806789,,21.5
PLRX,,Health Care,2023-03-01,2023-08-01,1.806789,,21.5
PLSE,,Health Care,2024-02-01,2024-03-01,2.925234,,12.6
PLTR,,Information Technology,2023-09-01,2023-10-02,2.134271,,24.51
PLTR,,Information Technology,2023-11-01,2024-06-03,2.134271,,24.51
PNT,,Unknown,2023-12-01,2024-02-01,1.053571,,13.8
PNTG,,Health Care,2024-09-02,2025-02-03,1.204354,,31.39
POET,,Information Technology,2025-02-03,2025-03-03,3.892308,,6.36
POWL,,Industrials,2023-08-01,2023-12-01,1.883387,,179.35
POWL,,Industrials,2024-01-01,2024-03-01,1.883387,,179.35
POWL,,Industrials,2024-04-01,2024-09-02,1.883387,,179.35
POWL,,Industrials,2024-10-01,2025-03-03,1.883387,,179.35
POWL,,Industrials,2026-04-01,,1.883387,,179.35
PPIH,,Industrials,2025-10-01,2025-11-03,1.502051,,30.5
PPTA,,Materials,2024-11-01,2024-12-02,1.983755,,33.06
PPTA,,Materials,2025-02-03,2025-08-01,1.983755,,33.06
PPTA,,Materials,2025-12-01,2026-01-01,1.983755,,33.06
PPTA,,Materials,2026-03-02,2026-05-01,1.983755,,33.06
PR,,Energy,2023-10-02,2023-11-01,1.149842,,13.63
PRAX,,Health Care,2024-04-01,2025-02-03,3.395874,,294.04
PRAX,,Health Care,2026-01-01,2026-04-01,3.395874,,294.04
PRCH,,Information Technology,2025-02-03,2025-03-03,3.667614,,16.43
PRCH,,Information Technology,2025-05-01,2025-07-01,3.667614,,16.43
PRCH,,Information Technology,2025-08-01,2025-09-01,3.667614,,16.43
PRCH,,Information Technology,2025-12-01,2026-01-01,3.667614,,16.43
PRCT,,Health Care,2023-01-02,2023-02-01,1.265192,,97.29
PRCT,,Health Care,2023-03-01,2023-04-03,1.265192,,97.29
PRCT,,Health Care,2024-07-01,2024-08-01,1.265192,,97.29
PRCT,,Health Care,2024-09-02,2025-02-03,1.265192,,97.29
PRE,,Health Care,2025-12-01,2026-01-01,1.906667,,13.08
PRG,,Industrials,2023-07-03,2023-12-01,0.995592,,31.69
PRIM,,Consumer Discretionary,2023-10-02,2023-11-01,1.289035,,76.82
PRIM,,Consumer Discretionary,2025-01-01,2025-03-03,1.289035,,76.82
PRM,,Materials,2024-11-01,2025-04-01,1.136667,,12.82
PRPH,,Health Care,2022-08-01,2022-09-01,0.873016,,129.8
PRTA,,Health Care,2023-02-01,2023-03-01,1.383846,,66.7
PRTA,,Health Care,2023-05-01,2023-10-02,1.383846,,66.7
PRTG,,Unknown,2025-06-02,2025-07-01,0.982695,,10.77
PRVA,,Health Care,2022-10-03,2022-12-01,0.435844,,34.13
PRVB,,Unknown,2023-01-02,2023-03-01,3.761431,,23.95
PRVB,,Unknown,2023-05-01,2023-06-01,3.761431,,23.95
PSIX,,Industrials,2026-04-01,2026-05-01,2.265299,,95.51
PSNL,,Health Care,2025-03-03,2025-04-01,1.595174,,9.68
PSNL,,Health Care,2025-12-01,2026-01-01,1.595174,,9.68
PSTG,,Information Technology,2022-06-01,2022-07-01,1.303814,,52.55
PSTG,,Information Technology,2024-05-01,2024-06-03,1.303814,,52.55
PSTX,,Unknown,2025-01-01,2025-03-03,1.881459,,9.48
PTCT,,Health Care,2022-11-01,2022-12-01,0.924746,,54.99
PTCT,,Health Care,2023-06-01,2023-07-03,0.924746,,54.99
PTCT,,Health Care,2025-05-01,2025-06-02,0.924746,,54.99
PTEN,,Energy,2022-06-01,2022-11-01,0.638384,,16.22
PTEN,,Energy,2022-12-01,2023-03-01,0.638384,,16.22
PTGX,,Health Care,2023-05-01,2024-01-01,0.965805,,49.44
PTGX,,Health Care,2024-09-02,2025-01-01,0.965805,,49.44
PTGX,,Health Care,2025-05-01,2025-06-02,0.965805,,49.44
PTON,,Consumer Discretionary,2025-05-01,2025-08-01,1.187861,,7.57
PVLA,,Health Care,2026-03-02,,3.425758,,112.37
QBTS,,Information Technology,2025-03-03,2025-07-01,3.011824,,23.75
QBTS,,Information Technology,2026-02-02,2026-04-01,3.011824,,23.75
QMCO,,Industrials,2025-01-01,2025-02-03,1.150649,,8.28
QMCO,,Industrials,2025-03-03,2025-04-01,1.150649,,8.28
QMCO,,Industrials,2025-09-01,2025-10-01,1.150649,,8.28
QNST,,Industrials,2023-04-03,2023-05-01,1.229285,,19.64
QNST,,Industrials,2024-07-01,2024-08-01,1.229285,,19.64
QNST,,Industrials,2024-10-01,2024-11-01,1.229285,,19.64
QNTM,,Health Care,2026-01-01,2026-02-02,1.810345,,11.41
QS,,Industrials,2025-12-01,2026-01-01,2.155039,,16.28
QTRX,,Health Care,2023-10-02,2024-01-01,1.479249,,25.09
QTRX,,Health Care,2024-02-01,2024-03-01,1.479249,,25.09
QTRX,,Health Care,2024-04-01,2024-05-01,1.479249,,25.09
QTWO,,Information Technology,2024-07-01,2024-08-01,1.28672,,100.73
QTWO,,Information Technology,2024-09-02,2025-03-03,1.28672,,100.73
QUBT,,Information Technology,2025-12-01,2026-01-01,1.36391,,15.72
QUIK,,Information Technology,2024-03-01,2024-04-01,1.543874,,15.37
QUIK,,Information Technology,2024-06-03,2024-07-01,1.543874,,15.37
QURE,,Health Care,2025-02-03,2025-08-01,2.165829,,15.75
QURE,,Health Care,2025-09-01,2025-11-03,2.165829,,15.75
RAIL,,Consumer Discretionary,2024-12-02,2025-01-01,4.917355,,14.32
RAPP,,Health Care,2026-04-01,2026-05-01,2.113402,,30.2
RAPT,,Unknown,2025-12-01,2026-03-02,4.120141,,57.96
RAPT,,Unknown,2026-04-01,2026-05-01,4.120141,,57.96
RBLX,,Information Technology,2025-06-02,2026-01-01,1.619038,,128.49
RBRK,,Information Technology,2025-06-02,2025-11-03,1.757719,,87.53
RCAT,,Information Technology,2025-05-01,2025-12-01,2.097561,,10.16
RCMT,,Industrials,2022-07-01,2022-09-01,4.779412,,23.58
RDDT,,Information Technology,2025-04-01,2025-07-01,1.960362,,241.98
RDDT,,Information Technology,2025-08-01,2025-12-01,1.960362,,241.98
RDFN,,Unknown,2024-11-01,2024-12-02,1.492032,,12.51
RDNT,,Health Care,2024-10-01,2024-12-02,1.310644,,82.49
RDNT,,Health Care,2025-01-01,2025-02-03,1.310644,,82.49
RDW,,Consumer Discretionary,2025-01-01,2025-02-03,1.242029,,15.47
RDW,,Consumer Discretionary,2025-04-01,2025-10-01,1.242029,,15.47
REAL,,Consumer Discretionary,2025-01-01,2025-04-01,2.532895,,10.74
REAL,,Consumer Discretionary,2025-10-01,2025-12-01,2.532895,,10.74
RELL,,Materials,2022-09-01,2022-10-03,0.651786,,20.35
RELL,,Materials,2022-12-01,2023-03-01,0.651786,,20.35
RELY,,Industrials,2023-05-01,2023-06-01,1.276042,,21.85
RELY,,Industrials,2023-07-03,2023-09-01,1.276042,,21.85
RELY,,Industrials,2023-10-02,2024-02-01,1.276042,,21.85
REPL,,Health Care,2023-03-01,2023-04-03,0.789575,,9.27
REPL,,Health Care,2025-06-02,2025-07-01,0.789575,,9.27
RES,,Energy,2022-06-01,2022-11-01,0.885593,,8.9
RES,,Energy,2022-12-01,2023-02-01,0.885593,,8.9
RETA,,Unknown,2023-03-01,2023-04-03,2.042147,,92.39
RETA,,Unknown,2023-05-01,2023-09-01,2.042147,,92.39
REVG,,Unknown,2024-06-03,2024-10-01,1.112024,,28.28
RFP,,Unknown,2022-09-01,2023-01-02,0.587302,,22.0
RFP,,Unknown,2023-02-01,2023-03-01,0.587302,,22.0
RFP,,Unknown,2023-04-03,2023-05-01,0.587302,,22.0
RGLS,,Unknown,2025-07-01,2025-08-01,2.877451,,7.91
RGTI,,Information Technology,2025-04-01,2025-05-01,4.863636,,9.03
RHLD,,Financials,2026-04-01,,4.928934,,151.84
RIG,,Energy,2023-03-01,2023-04-03,1.974249,,6.93
RIG,,Energy,2023-05-01,2023-06-01,1.974249,,6.93
RIG,,Energy,2023-08-01,2024-01-01,1.974249,,6.93
RIG,,Energy,2026-05-01,,1.974249,,6.93
RIGL,,Health Care,2025-10-01,2025-11-03,2.088485,,50.96
RIGL,,Health Care,2026-01-01,2026-02-02,2.088485,,50.96
RIOT,,Financials,2023-06-01,2023-08-01,0.93356,,11.35
RIOT,,Financials,2023-09-01,2023-10-02,0.93356,,11.35
RIOT,,Financials,2023-12-01,2024-04-01,0.93356,,11.35
RKLB,,Consumer Discretionary,2024-12-02,2025-03-03,2.811075,,70.2
RKLB,,Consumer Discretionary,2025-04-01,2025-07-01,2.811075,,70.2
RKLB,,Consumer Discretionary,2025-10-01,2026-01-01,2.811075,,70.2
RKLB,,Consumer Discretionary,2026-03-02,2026-05-01,2.811075,,70.2
RKT,,Financials,2024-10-01,2024-12-02,1.593151,,18.93
RLAY,,Health Care,2026-04-01,,2.0,,9.6
RLMD,,Health Care,2022-11-01,2022-12-01,0.444783,,33.23
RMBS,,Information Technology,2023-03-01,2023-04-03,0.847354,,54.46
RMBS,,Information Technology,2023-05-01,2023-12-01,0.847354,,54.46
RNA,,Health Care,2024-06-03,2024-10-01,1.472881,,29.18
RNA,,Health Care,2025-01-01,2025-03-03,1.472881,,29.18
ROAD,,Consumer Discretionary,2024-05-01,2024-06-03,1.292384,,101.14
ROAD,,Consumer Discretionary,2024-08-01,2024-09-02,1.292384,,101.14
ROAD,,Consumer Discretionary,2025-01-01,2025-02-03,1.292384,,101.14
ROCC,,Unknown,2022-06-01,2022-09-01,2.67666,,34.34
ROCK,,Materials,2023-10-02,2023-11-01,0.955023,,72.59
ROIV,,Health Care,2023-04-03,2024-01-01,0.624031,,8.38
ROOT,,Financials,2024-04-01,2024-05-01,1.655188,,118.74
ROOT,,Financials,2024-07-01,2024-09-02,1.655188,,118.74
ROOT,,Financials,2024-10-01,2025-01-01,1.655188,,118.74
ROOT,,Financials,2025-03-03,2025-04-01,1.655188,,118.74
ROOT,,Financials,2025-05-01,2025-08-01,1.655188,,118.74
ROOT,,Financials,2025-09-01,2025-10-01,1.655188,,118.74
ROVR,,Unknown,2024-01-01,2024-05-01,1.464126,,10.99
RPD,,Information Technology,2023-12-01,2024-01-01,0.667024,,46.61
RRC,,Energy,2022-06-01,2022-10-03,1.1321,,32.28
RSI,,Communication Services,2024-05-01,2024-10-01,0.995356,,12.89
RSI,,Communication Services,2024-11-01,2025-05-01,0.995356,,12.89
RUM,,Information Technology,2025-02-03,2025-03-03,1.272578,,13.84
RUN,,Industrials,2026-04-01,2026-05-01,2.252912,,19.55
RVLV,,Consumer Discretionary,2025-02-03,2025-03-03,1.290885,,34.18
RVNC,,Unknown,2022-11-01,2023-01-02,1.093471,,30.46
