# T3 momentum_watchlist.csv — DEC-496 Pass 53 SCREENER-FIRST output
# Built: 2026-05-05 via Polygon /v2/aggs/grouped/locale/us/market/stocks/{date}
# Methodology: J-T 12-1 (lookback 252d, skip 21d, risk-adj OFF, tie-breakers vol-asc → ADV-desc)
# Window: 2020-01-01 to 2026-05-05 (77 monthly snapshots)
# Liquidity floor: $5M min daily dollar volume on D-21
# T1 exclusion: T1a + T1c PIT membership at each snapshot
# SCHEMA: Symbol, Company, Sector, added_date (first month rank ≤100), removed_date (first month rank >100), MomentumScore, MarketCapB (blank — not from grouped endpoint), LastPrice
# PIT FILTER: (added_date IS NULL OR added_date <= as_of) AND (removed_date IS NULL OR removed_date > as_of)
Symbol,Company,Sector,added_date,removed_date,MomentumScore,MarketCapB,LastPrice
TGTX,,,2024-10-01,2024-12-02,1.494362,,42.03
TGTX,,,2025-03-03,2025-04-01,1.494362,,42.03
TGTX,,,2025-05-01,2025-07-01,1.494362,,42.03
TH,,,2022-09-01,2022-12-01,1.416388,,14.45
TH,,,2023-01-02,2023-08-01,1.416388,,14.45
THC,,,2024-09-02,2024-12-02,2.072666,,163.22
THRN,,,2023-10-02,2023-11-01,1.026104,,10.09
THS,,,2023-04-03,2023-05-01,0.510273,,49.25
TIGR,,,2025-04-01,2025-07-01,1.405405,,11.57
TIGR,,,2025-08-01,2025-11-03,1.405405,,11.57
TIL,,,2024-12-02,2025-01-01,1.495361,,24.2
TIL,,,2025-07-01,2025-08-01,1.495361,,24.2
TILE,,,2024-05-01,2024-07-01,1.245014,,15.76
TITN,,,2023-04-03,2023-05-01,0.585835,,47.02
TK,,,2023-04-03,2023-06-01,1.006431,,6.24
TKNO,,,2025-03-03,2025-04-01,1.923567,,9.18
TLN,,,2025-08-01,2025-10-01,1.362505,,358.77
TMC,,,2025-08-01,2025-09-01,2.758824,,6.39
TMC,,,2025-10-01,2025-11-03,2.758824,,6.39
TMC,,,2026-01-01,2026-05-01,2.758824,,6.39
TMDX,,,2022-10-03,2023-09-01,3.191204,,159.14
TMDX,,,2024-09-02,2024-12-02,3.191204,,159.14
TME,,,2023-05-01,2023-07-03,1.021676,,13.99
TME,,,2024-08-01,2024-10-01,1.021676,,13.99
TMQ,,,2026-03-02,2026-04-01,4.015385,,6.52
TMV,,,2022-08-01,2022-10-03,0.724848,,32.02
TMV,,,2022-11-01,2023-03-01,0.724848,,32.02
TMV,,,2023-04-03,2023-05-01,0.724848,,32.02
TNET,,,2023-11-01,2023-12-01,0.819738,,116.9
TNGX,,,2024-03-01,2024-04-01,4.078261,,11.68
TNGX,,,2026-01-01,2026-04-01,4.078261,,11.68
TNK,,,2022-09-01,2023-08-01,1.126424,,39.19
TNP,,,2022-12-01,2023-06-01,0.742547,,19.29
TOST,,,2025-01-01,2025-02-03,1.282241,,43.18
TPB,,,2025-01-01,2025-05-01,1.262785,,73.45
TPB,,,2025-07-01,2025-08-01,1.262785,,73.45
TPC,,,2023-03-01,2023-04-03,2.999475,,76.15
TPC,,,2024-05-01,2024-06-03,2.999475,,76.15
TPC,,,2025-09-01,2025-12-01,2.999475,,76.15
TPC,,,2026-04-01,,2.999475,,76.15
TPL,,,2022-12-01,2023-04-03,0.897843,,231.6
TPST,,,2023-12-01,2024-01-01,1.235294,,29.64
TPST,,,2024-02-01,2024-03-01,1.235294,,29.64
TQQQ,,,2024-01-01,2024-05-01,1.394049,,29.77
TREE,,,2024-07-01,2024-08-01,2.100703,,52.96
TREE,,,2024-09-02,2025-01-01,2.100703,,52.96
TRGP,,,2022-06-01,2022-07-01,0.939112,,75.16
TRMD,,,2022-08-01,2022-11-01,1.223397,,31.55
TRMD,,,2022-12-01,2023-07-03,1.223397,,31.55
TRQ,,,2022-08-01,2023-02-01,0.930018,,31.44
TRVI,,,2025-05-01,2025-08-01,2.24557,,12.82
TRVI,,,2025-09-01,2026-03-02,2.24557,,12.82
TSAT,,,2023-10-02,2023-11-01,1.344031,,18.26
TSEM,,,2022-06-01,2022-07-01,3.590654,,171.92
TSEM,,,2022-08-01,2022-10-03,3.590654,,171.92
TSEM,,,2026-04-01,,3.590654,,171.92
TSHA,,,2026-02-02,2026-03-02,2.766667,,5.65
TSLL,,,2024-01-01,2024-02-01,1.561508,,25.82
TSLL,,,2025-02-03,2025-04-01,1.561508,,25.82
TSLR,,,2025-02-03,2025-04-01,1.489284,,40.65
TSLT,,,2025-02-03,2025-04-01,1.374245,,35.4
TSMX,,,2026-04-01,,1.990524,,53.65
TTI,,,2026-05-01,,2.204461,,8.62
TTMI,,,2025-09-01,2025-12-01,3.675318,,95.47
TTMI,,,2026-01-01,,3.675318,,95.47
TTT,,,2022-08-01,2022-10-03,1.281824,,77.08
TTT,,,2022-11-01,2023-01-02,1.281824,,77.08
TTT,,,2023-02-01,2023-03-01,1.281824,,77.08
TUR,,,2023-01-02,2023-05-01,0.712909,,35.56
TVTX,,,2022-06-01,2022-07-01,1.863905,,19.36
TVTX,,,2022-08-01,2022-09-01,1.863905,,19.36
TVTX,,,2024-12-02,2025-01-01,1.863905,,19.36
TVTX,,,2025-03-03,2025-07-01,1.863905,,19.36
TWI,,,2022-07-01,2022-09-01,0.772861,,12.02
TWI,,,2022-11-01,2022-12-01,0.772861,,12.02
TWLO,,,2025-03-03,2025-04-01,1.406337,,138.99
TWM,,,2022-11-01,2022-12-01,0.474119,,98.25
TWST,,,2024-04-01,2024-10-01,2.070152,,46.39
TWST,,,2024-11-01,2024-12-02,2.070152,,46.39
TYRA,,,2026-04-01,,2.614542,,36.29
TZA,,,2022-11-01,2022-12-01,0.632832,,46.65
UAMY,,,2026-01-01,2026-03-02,2.910256,,9.15
UAMY,,,2026-04-01,2026-05-01,2.910256,,9.15
UAN,,,2022-06-01,2022-11-01,0.9049,,131.0
UBER,,,2023-08-01,2023-09-01,0.898224,,43.83
UCO,,,2022-06-01,2022-11-01,0.790419,,32.89
UCO,,,2022-12-01,2023-01-02,0.790419,,32.89
UEC,,,2024-03-01,2024-04-01,2.398148,,18.35
UEC,,,2024-05-01,2024-08-01,2.398148,,18.35
UEC,,,2026-03-02,2026-04-01,2.398148,,18.35
UFPT,,,2023-04-03,2023-06-01,1.059814,,172.53
UFPT,,,2023-07-03,2023-11-01,1.059814,,172.53
UGA,,,2022-07-01,2022-08-01,0.696734,,62.46
UGA,,,2022-12-01,2023-01-02,0.696734,,62.46
UGP,,,2024-02-01,2024-03-01,1.406977,,6.21
UGP,,,2024-04-01,2024-05-01,1.406977,,6.21
UI,,,2025-01-01,2025-12-01,1.505348,,658.23
UMAC,,,2025-03-03,2025-05-01,1.822761,,15.13
UMAC,,,2025-07-01,2025-10-01,1.822761,,15.13
UMAC,,,2025-12-01,2026-01-01,1.822761,,15.13
UNFI,,,2025-04-01,2025-08-01,1.304085,,30.46
UNG,,,2022-06-01,2022-08-01,0.727975,,89.44
UNG,,,2022-09-01,2022-10-03,0.727975,,89.44
UNG,,,2023-01-02,2023-02-01,0.727975,,89.44
UNM,,,2022-12-01,2023-02-01,0.67342,,41.3
UPB,,,2026-02-02,2026-04-01,2.901682,,30.16
UPC,,,2024-10-01,2024-11-01,2.11,,1866.0
UPST,,,2023-09-01,2023-10-02,1.429337,,63.43
UPST,,,2024-02-01,2024-03-01,1.429337,,63.43
UPST,,,2025-03-03,2025-07-01,1.429337,,63.43
UPST,,,2025-08-01,2025-09-01,1.429337,,63.43
URAA,,,2026-03-02,2026-05-01,2.796143,,48.23
URGN,,,2023-09-01,2023-11-01,1.734201,,29.42
URGN,,,2026-01-01,2026-02-02,1.734201,,29.42
USAK,,,2022-08-01,2022-09-01,1.171006,,30.85
USAP,,,2024-09-02,2024-10-01,1.580721,,43.64
USAP,,,2024-12-02,2025-01-01,1.580721,,43.64
USAR,,,2026-04-01,2026-05-01,2.302632,,20.08
USAS,,,2026-02-02,2026-03-02,2.642384,,5.5
USAS,,,2026-05-01,,2.642384,,5.5
USAU,,,2026-02-02,2026-03-02,1.737838,,20.26
USD,,,2023-09-01,2023-10-02,2.036939,,34.33
USD,,,2024-02-01,2025-01-01,2.036939,,34.33
USLM,,,2024-12-02,2025-04-01,1.225861,,113.51
USM,,,2023-12-01,2024-02-01,2.129195,,55.95
USM,,,2024-07-01,2024-09-02,2.129195,,55.95
USO,,,2022-06-01,2022-10-03,0.601869,,77.13
USX,,,2023-05-01,2023-06-01,0.910256,,5.96
UTI,,,2024-03-01,2024-04-01,1.40646,,35.76
UTI,,,2024-06-03,2024-07-01,1.40646,,35.76
UTI,,,2024-08-01,2024-10-01,1.40646,,35.76
UTI,,,2025-07-01,2025-08-01,1.40646,,35.76
UUUU,,,2025-11-03,,2.904656,,17.61
VAL,,,2022-06-01,2022-10-03,2.101942,,102.24
VAL,,,2022-12-01,2023-02-01,2.101942,,102.24
VAL,,,2023-03-01,2023-04-03,2.101942,,102.24
VAL,,,2026-05-01,,2.101942,,102.24
VC,,,2023-05-01,2023-06-01,0.716592,,156.33
VECT,,,2023-07-03,2023-09-01,2.030357,,16.97
VERA,,,2024-03-01,2024-04-01,2.057608,,48.83
VERA,,,2024-06-03,2024-09-02,2.057608,,48.83
VERA,,,2024-10-01,2025-02-03,2.057608,,48.83
VERI,,,2025-12-01,2026-01-01,1.673993,,7.3
VERU,,,2022-08-01,2022-09-01,0.861174,,164.9
VERU,,,2022-10-03,2022-11-01,0.861174,,164.9
VERX,,,2024-02-01,2024-03-01,1.275197,,57.79
VERX,,,2025-03-03,2025-04-01,1.275197,,57.79
VET,,,2022-06-01,2023-01-02,1.497807,,22.78
VIAV,,,2026-05-01,,2.295909,,34.64
VICR,,,2026-04-01,,1.971839,,153.02
VIPS,,,2023-02-01,2023-07-03,1.212465,,15.62
VIPS,,,2023-11-01,2023-12-01,1.212465,,15.62
VIST,,,2022-07-01,2022-08-01,1.035488,,32.12
VIST,,,2022-09-01,2022-11-01,1.035488,,32.12
VIST,,,2022-12-01,2024-02-01,1.035488,,32.12
VITL,,,2024-07-01,2025-01-01,1.369687,,42.37
VITL,,,2025-02-03,2025-04-01,1.369687,,42.37
VIVO,,,2022-09-01,2022-12-01,0.718088,,31.63
VKTX,,,2023-02-01,2023-06-01,1.828749,,54.51
VKTX,,,2023-08-01,2024-01-01,1.828749,,54.51
VKTX,,,2024-02-01,2024-03-01,1.828749,,54.51
VKTX,,,2024-04-01,2024-11-01,1.828749,,54.51
VKTX,,,2025-01-01,2025-02-03,1.828749,,54.51
VNET,,,2025-02-03,2025-04-01,1.791086,,10.02
VNET,,,2025-05-01,2025-10-01,1.791086,,10.02
VNET,,,2025-11-03,2026-01-01,1.791086,,10.02
VNOM,,,2022-09-01,2022-10-03,0.626645,,29.67
VOR,,,2025-09-01,2025-12-01,1.69527,,39.89
VRDN,,,2023-03-01,2023-08-01,1.26,,23.73
VRNA,,,2022-10-03,2022-11-01,2.16632,,106.61
VRNA,,,2023-02-01,2023-04-03,2.16632,,106.61
VRNA,,,2023-05-01,2023-10-02,2.16632,,106.61
VRNA,,,2024-12-02,2025-01-01,2.16632,,106.61
VRNA,,,2025-02-03,2025-12-01,2.16632,,106.61
VRT,,,2023-07-03,2025-02-03,1.592729,,126.94
VRTV,,,2022-06-01,2022-09-01,0.820722,,111.41
VSAT,,,2025-10-01,,4.146961,,46.58
VSCO,,,2026-04-01,2026-05-01,2.187692,,62.16
VST,,,2024-05-01,2024-06-03,1.952875,,68.3
VSTM,,,2025-07-01,2025-08-01,1.865229,,10.63
VSTM,,,2025-09-01,2025-11-03,1.865229,,10.63
VSTM,,,2026-01-01,2026-02-02,1.865229,,10.63
VTNR,,,2022-06-01,2022-07-01,0.778107,,6.01
VTNR,,,2022-09-01,2022-11-01,0.778107,,6.01
VTNR,,,2022-12-01,2023-03-01,0.778107,,6.01
VTYX,,,2022-11-01,2022-12-01,3.49505,,9.08
VTYX,,,2023-02-01,2023-09-01,3.49505,,9.08
VTYX,,,2026-01-01,2026-03-02,3.49505,,9.08
VVNT,,,2023-02-01,2023-05-01,0.545699,,11.5
VVPR,,,2025-07-01,2025-08-01,2.947712,,6.04
VYGR,,,2023-07-03,2023-08-01,1.092014,,12.05
VZIO,,,2024-09-02,2024-10-01,1.003643,,11.0
VZLA,,,2026-02-02,2026-04-01,2.404145,,6.57
WEAT,,,2022-06-01,2022-08-01,0.820755,,57.9
WEAV,,,2023-07-03,2023-10-02,1.676471,,12.74
WEAV,,,2024-01-01,2024-02-01,1.676471,,12.74
WEAV,,,2024-03-01,2024-05-01,1.676471,,12.74
WEBL,,,2024-01-01,2024-02-01,1.375931,,19.15
WEBL,,,2024-03-01,2024-06-03,1.375931,,19.15
WEBS,,,2022-06-01,2023-02-01,1.196283,,363.9
WFRD,,,2022-07-01,2022-08-01,1.25292,,129.25
WFRD,,,2023-03-01,2023-05-01,1.25292,,129.25
WFRD,,,2023-06-01,2024-01-01,1.25292,,129.25
WFRD,,,2024-06-03,2024-07-01,1.25292,,129.25
WGMI,,,2024-02-01,2024-03-01,1.423873,,19.9
WGMI,,,2024-04-01,2024-05-01,1.423873,,19.9
WGS,,,2024-07-01,2024-09-02,2.180453,,129.19
WGS,,,2025-06-02,2025-11-03,2.180453,,129.19
WIMI,,,2025-02-03,2025-03-03,2.674219,,24.0
WINA,,,2023-06-01,2023-07-03,0.675416,,405.3
WINA,,,2023-12-01,2024-01-01,0.675416,,405.3
WING,,,2023-05-01,2023-09-01,1.277896,,407.47
WING,,,2024-08-01,2024-11-01,1.277896,,407.47
WIRE,,,2023-04-03,2023-05-01,0.544667,,190.72
WIX,,,2024-07-01,2024-08-01,1.254343,,170.0
WKEY,,,2025-02-03,2025-04-01,4.194313,,10.96
WKEY,,,2025-12-01,2026-01-01,4.194313,,10.96
WLDN,,,2024-12-02,2025-01-01,2.957068,,129.04
WLDN,,,2025-10-01,2025-11-03,2.957068,,129.04
WLDN,,,2026-01-01,2026-04-01,2.957068,,129.04
WLFC,,,2024-12-02,2025-04-01,2.418145,,167.66
WLFC,,,2025-05-01,2025-06-02,2.418145,,167.66
WNC,,,2023-04-03,2023-07-03,0.689857,,25.99
WOLF,,,2025-12-01,2026-03-02,3.721713,,15.44
WOLF,,,2026-04-01,,3.721713,,15.44
WSM,,,2024-05-01,2024-10-01,1.159551,,153.76
WTI,,,2022-10-03,2022-11-01,0.976331,,6.68
WTI,,,2022-12-01,2023-02-01,0.976331,,6.68
WULF,,,2024-12-02,2025-03-03,3.963333,,14.89
WULF,,,2026-01-01,2026-02-02,3.963333,,14.89
WULF,,,2026-03-02,2026-04-01,3.963333,,14.89
WULF,,,2026-05-01,,3.963333,,14.89
WVE,,,2024-12-02,2025-04-01,1.392157,,12.2
WW,,,2023-10-02,2024-01-01,0.921687,,7.97
WWE,,,2023-01-02,2023-02-01,0.64999,,80.8
WWW,,,2025-01-01,2025-04-01,1.331325,,23.22
XENE,,,2022-08-01,2022-11-01,1.491846,,38.2
XERS,,,2025-05-01,2025-06-02,1.927673,,9.31
XERS,,,2025-10-01,2026-01-01,1.927673,,9.31
XMTR,,,2025-07-01,2025-09-01,1.732649,,55.91
XMTR,,,2025-10-01,2025-12-01,1.732649,,55.91
XNET,,,2025-07-01,2025-08-01,3.359583,,9.19
XNET,,,2025-10-01,2025-12-01,3.359583,,9.19
XOP,,,2022-09-01,2022-10-03,0.589928,,132.6
XP,,,2024-03-01,2024-04-01,0.989961,,25.77
XPEV,,,2023-11-01,2024-01-01,1.3675,,18.94
XPEV,,,2025-04-01,2025-08-01,1.3675,,18.94
XPEV,,,2025-09-01,2025-10-01,1.3675,,18.94
XPO,,,2023-09-01,2024-07-01,1.283357,,110.72
XPOF,,,2023-06-01,2023-08-01,1.054996,,26.53
XYF,,,2025-05-01,2025-06-02,1.989247,,13.9
XYF,,,2025-07-01,2025-08-01,1.989247,,13.9
XYF,,,2025-09-01,2025-10-01,1.989247,,13.9
YANG,,,2022-12-01,2023-01-02,0.756257,,645.6
YEXT,,,2023-06-01,2023-07-03,1.090703,,9.22
YEXT,,,2023-08-01,2023-10-02,1.090703,,9.22
YINN,,,2025-04-01,2025-05-01,1.252296,,41.69
YMAB,,,2024-03-01,2024-04-01,1.912145,,11.27
YPF,,,2022-12-01,2023-11-01,1.275704,,39.62
YPF,,,2025-01-01,2025-04-01,1.275704,,39.62
YSG,,,2025-08-01,2025-09-01,1.726316,,10.36
ZBIO,,,2025-12-01,2026-02-02,2.241594,,26.03
ZBIO,,,2026-04-01,2026-05-01,2.241594,,26.03
ZEPP,,,2025-09-01,2025-10-01,3.734483,,13.73
ZETA,,,2024-07-01,2025-01-01,2.171161,,27.05
ZIM,,,2024-11-01,2025-01-01,1.209581,,22.14
ZIM,,,2025-04-01,2025-05-01,1.209581,,22.14
ZIMV,,,2024-04-01,2024-05-01,1.981846,,19.71
ZLAB,,,2025-04-01,2025-06-02,1.274041,,36.18
ZSL,,,2022-11-01,2022-12-01,0.432453,,1476.0
ZURA,,,2026-02-02,2026-03-02,4.166052,,7.0
ZURA,,,2026-04-01,2026-05-01,4.166052,,7.0
ZVZZT,,,2023-04-03,2023-05-01,4.56783,,126.0
ZVZZT,,,2023-06-01,2023-07-03,4.56783,,126.0
ZVZZT,,,2023-09-01,2023-11-01,4.56783,,126.0
ZVZZT,,,2023-12-01,2024-01-01,4.56783,,126.0
ZVZZT,,,2024-04-01,2024-06-03,4.56783,,126.0
ZVZZT,,,2025-01-01,2025-02-03,4.56783,,126.0
ZVZZT,,,2025-04-01,2025-05-01,4.56783,,126.0
ZVZZT,,,2025-11-03,2025-12-01,4.56783,,126.0
