date,level,event,dd_from_peak,rolling_peak_equity,current_equity,ticker,reason,exit_price,z_score,today_dispersion,action,new_stop,note
2026-02-03,6.0,halt_resumed,-4.5458,100000.0,-354576.73,,,,,,,,
2026-02-04,6.0,halt_triggered,-4.4878,100000.0,-348781.49,,,,,,,,
2026-02-05,1.0,,,,,RAL,overnight_gap_down_25.8pct,41.74,,,,,
2026-02-05,6.0,halt_resumed,-4.5265,100000.0,-352646.57,,,,,,,,
2026-02-06,1.0,,,,,AOSL,overnight_gap_down_20.0pct,18.01,,,,,
2026-02-06,6.0,halt_triggered,-4.5056,100000.0,-350555.46,,,,,,,,
2026-02-09,1.0,,,,,CCXI,overnight_gap_down_80.4pct,10.2,,,,,
2026-02-12,1.0,,,,,ROL,overnight_gap_down_15.2pct,55.65,,,,,
2026-02-19,1.0,,,,,ARIS,overnight_gap_down_19.6pct,19.035,,,,,
2026-02-25,1.0,,,,,ACHC,overnight_gap_up_18.3pct,20.305,,,,,
2026-02-26,1.0,,,,,ARRY,overnight_gap_down_28.6pct,7.85,,,,,
2026-02-27,1.0,,,,,CRWV,overnight_gap_down_13.7pct,84.22,,,,,
2026-02-27,1.0,,,,,XYZ,overnight_gap_up_15.7pct,63.09,,,,,
2026-03-03,1.0,,,,,STNE,overnight_gap_down_13.8pct,14.675,,,,,
2026-03-05,6.0,halt_resumed,-4.576,100000.0,-357597.32,,,,,,,,
2026-03-06,6.0,halt_triggered,-4.3922,100000.0,-339224.52,,,,,,,,
2026-03-09,6.0,halt_resumed,-4.3758,100000.0,-337582.42,,,,,,,,
2026-03-10,6.0,halt_triggered,-4.396,100000.0,-339598.42,,,,,,,,
2026-03-11,6.0,halt_resumed,-4.0544,100000.0,-305438.26,,,,,,,,
2026-03-12,6.0,halt_triggered,-4.0433,100000.0,-304333.49,,,,,,,,
2026-03-13,6.0,halt_resumed,-4.0713,100000.0,-307131.52,,,,,,,,
2026-03-16,6.0,halt_triggered,-4.0754,100000.0,-307539.86,,,,,,,,
2026-03-17,6.0,halt_resumed,-4.0254,100000.0,-302543.46,,,,,,,,
2026-03-18,6.0,halt_triggered,-4.0474,100000.0,-304742.85,,,,,,,,
2026-03-19,6.0,halt_resumed,-4.0578,100000.0,-305777.33,,,,,,,,
2026-03-20,6.0,halt_triggered,-4.1093,100000.0,-310932.5,,,,,,,,
2026-03-23,6.0,halt_resumed,-4.1086,100000.0,-310863.35,,,,,,,,
2026-03-24,6.0,halt_triggered,-4.1599,100000.0,-315994.92,,,,,,,,
2026-03-25,6.0,halt_resumed,-4.2138,100000.0,-321378.09,,,,,,,,
2026-03-26,6.0,halt_triggered,-4.224,100000.0,-322402.84,,,,,,,,
2026-03-27,6.0,halt_resumed,-4.1744,100000.0,-317440.68,,,,,,,,
2026-03-30,6.0,halt_triggered,-4.1918,100000.0,-319182.0,,,,,,,,
2026-03-31,1.0,,,,,ANNX,overnight_gap_up_13.7pct,5.64,,,,,
2026-03-31,6.0,halt_resumed,-4.2443,100000.0,-324426.58,,,,,,,,
2026-04-01,6.0,halt_triggered,-4.2472,100000.0,-324721.35,,,,,,,,
2026-04-02,6.0,halt_resumed,-4.2575,100000.0,-325750.94,,,,,,,,
2026-04-06,6.0,halt_triggered,-4.2,100000.0,-320001.48,,,,,,,,
2026-04-07,6.0,halt_resumed,-4.2242,100000.0,-322420.47000000003,,,,,,,,
2026-04-08,6.0,halt_triggered,-4.1948,100000.0,-319476.3,,,,,,,,
2026-04-09,6.0,halt_resumed,-4.2129,100000.0,-321294.03,,,,,,,,
2026-04-10,6.0,halt_triggered,-4.1739,100000.0,-317389.87,,,,,,,,
2026-04-13,6.0,halt_resumed,-4.1779,100000.0,-317792.3,,,,,,,,
2026-04-14,6.0,halt_triggered,-4.1264,100000.0,-312644.75,,,,,,,,
2026-04-15,6.0,halt_resumed,-4.1046,100000.0,-310459.93,,,,,,,,
2026-04-16,6.0,halt_triggered,-4.0711,100000.0,-307113.51,,,,,,,,
2026-04-17,6.0,halt_resumed,-4.1066,100000.0,-310662.47000000003,,,,,,,,
2026-04-20,1.0,,,,,AGIO,overnight_gap_down_15.8pct,29.58,,,,,
2026-04-20,6.0,halt_triggered,-4.0258,100000.0,-302581.34,,,,,,,,
2026-04-21,6.0,halt_resumed,-3.9744,100000.0,-297443.5,,,,,,,,
2026-04-22,6.0,halt_triggered,-4.0066,100000.0,-300664.45,,,,,,,,
2026-04-23,6.0,halt_resumed,-4.0159,100000.0,-301593.4,,,,,,,,
2026-04-24,6.0,halt_triggered,-3.8924,100000.0,-289237.0,,,,,,,,
2026-04-27,6.0,halt_resumed,-3.7714,100000.0,-277141.5,,,,,,,,
2026-04-28,6.0,halt_triggered,-3.7412,100000.0,-274124.51,,,,,,,,
2026-04-29,6.0,halt_resumed,-3.7404,100000.0,-274043.78,,,,,,,,
2026-04-30,6.0,halt_triggered,-3.7546,100000.0,-275456.33,,,,,,,,
