strategy,exit_method,confidence_tier,n,win_rate,avg_pnl_pct,total_pnl_pct
smc_order_block_bounce,mfe_lockin_trail,VERY_HIGH,3,0.0,-4.099266666666667,-12.2978
smc_order_block_bounce,multi_tier_partial,HIGH,4,0.75,0.352125,1.4085
smc_order_block_bounce,multi_tier_partial,VERY_HIGH,3,0.0,-4.099266666666667,-12.2978
smc_order_block_bounce,next_pivot_target,HIGH,4,0.75,0.025149999999999978,0.10059999999999991
smc_order_block_bounce,next_pivot_target,VERY_HIGH,3,0.3333333333333333,-2.9990666666666663,-8.9972
smc_order_block_bounce,r_multiple_2r,HIGH,4,1.0,5.815975,23.2639
smc_order_block_bounce,r_multiple_2r,VERY_HIGH,3,0.0,-4.099266666666667,-12.2978
smc_order_block_bounce,r_multiple_3r,HIGH,4,0.5,5.08405,20.3362
smc_order_block_bounce,r_multiple_3r,VERY_HIGH,3,0.0,-4.099266666666667,-12.2978
smc_order_block_bounce,regime_flip,HIGH,4,0.5,0.9050499999999997,3.6201999999999988
smc_order_block_bounce,regime_flip,VERY_HIGH,3,0.3333333333333333,-3.7479999999999998,-11.244
smc_order_block_bounce,reverse_signal,HIGH,4,0.25,-0.1331,-0.5324
smc_order_block_bounce,reverse_signal,VERY_HIGH,3,0.0,-4.099266666666667,-12.2978
smc_order_block_bounce,smc_mitigation_zone,HIGH,4,0.5,-0.1067,-0.4268
smc_order_block_bounce,smc_mitigation_zone,VERY_HIGH,3,0.0,-4.099266666666667,-12.2978
smc_order_block_bounce,time_stop_10d,HIGH,4,0.75,2.19395,8.7758
smc_order_block_bounce,time_stop_10d,VERY_HIGH,3,0.0,-4.093733333333333,-12.281199999999998
smc_order_block_bounce,time_stop_20d,HIGH,4,0.5,0.9050499999999997,3.6201999999999988
smc_order_block_bounce,time_stop_20d,VERY_HIGH,3,0.3333333333333333,-3.7479999999999998,-11.244
smc_order_block_bounce,trailing_10pct,HIGH,4,0.25,-3.6744,-14.6976
smc_order_block_bounce,trailing_10pct,VERY_HIGH,3,0.0,-9.197733333333334,-27.593200000000003
smc_order_block_bounce,trailing_15pct,HIGH,4,0.25,-6.2307,-24.9228
smc_order_block_bounce,trailing_15pct,VERY_HIGH,3,0.0,-14.453266666666666,-43.3598
smc_order_block_bounce,trailing_5pct,HIGH,4,0.25,-1.7735,-7.094
smc_order_block_bounce,trailing_5pct,VERY_HIGH,3,0.0,-5.027033333333333,-15.0811
ultimate_oscillator,atr_trail_1x,HIGH,6,0.3333333333333333,-0.6892666666666667,-4.1356
ultimate_oscillator,atr_trail_2x,HIGH,6,0.3333333333333333,-3.5742,-21.4452
ultimate_oscillator,atr_trail_mae_conditional,HIGH,6,0.3333333333333333,-0.6892666666666667,-4.1356
ultimate_oscillator,atr_trail_vix_conditional,HIGH,6,0.0,-2.414616666666667,-14.4877
ultimate_oscillator,break_even_at_1r,HIGH,6,0.16666666666666666,-2.12815,-12.7689
ultimate_oscillator,breakeven_plus_trail,HIGH,6,0.16666666666666666,-2.2610833333333336,-13.566500000000001
ultimate_oscillator,chandelier_3x,HIGH,6,0.0,-0.26813333333333333,-1.6088
ultimate_oscillator,class_time_stop,HIGH,6,0.16666666666666666,-3.7854999999999994,-22.712999999999997
ultimate_oscillator,earnings_blackout,HIGH,6,0.3333333333333333,12.555599999999998,75.33359999999999
ultimate_oscillator,fixed_4r_2r,HIGH,6,0.16666666666666666,-3.3352333333333335,-20.011400000000002
ultimate_oscillator,hybrid_50pct_target,HIGH,6,0.5,-0.08339999999999985,-0.5003999999999991
ultimate_oscillator,ma_exit_ema9,HIGH,6,0.5,0.46465,2.7879
ultimate_oscillator,mfe_lockin_trail,HIGH,6,0.3333333333333333,-0.6352833333333334,-3.8117000000000005
ultimate_oscillator,multi_tier_partial,HIGH,6,0.5,-0.12911666666666677,-0.7747000000000006
ultimate_oscillator,next_pivot_target,HIGH,6,0.6666666666666666,0.254216666666667,1.5253000000000019
ultimate_oscillator,r_multiple_2r,HIGH,6,0.5,2.1784666666666666,13.0708
ultimate_oscillator,r_multiple_3r,HIGH,6,0.16666666666666666,-1.3855833333333336,-8.313500000000001
ultimate_oscillator,regime_flip,HIGH,6,0.3333333333333333,-4.564900000000001,-27.389400000000002
ultimate_oscillator,reverse_signal,HIGH,6,0.3333333333333333,-0.6892666666666667,-4.1356
ultimate_oscillator,smc_mitigation_zone,HIGH,6,0.3333333333333333,-0.13508333333333333,-0.8105
ultimate_oscillator,time_stop_10d,HIGH,6,0.5,-2.1216333333333335,-12.729800000000001
ultimate_oscillator,time_stop_20d,HIGH,6,0.3333333333333333,-4.564900000000001,-27.389400000000002
ultimate_oscillator,trailing_10pct,HIGH,6,0.3333333333333333,-3.515,-21.09
ultimate_oscillator,trailing_15pct,HIGH,6,0.3333333333333333,-6.169566666666667,-37.0174
