ticker,strategy,entry_date,direction,entry_price,exit_method,pnl_pct,win,hold_days,exit_price,exit_date,regime_at_entry,sector,confidence_tier,cap_band,vol_band,hold_duration_band,win_loss_outcome,universe_tier,smart_money_signal_present,vix_at_entry,entry_atr_ratio,mae_bucket,mfe_bucket,regime_changed_during_hold,earnings_during_hold,circuit_breaker_active_during_hold,news_sentiment_shift_during_hold,8K_filed_during_hold,day_of_week_at_entry,days_from_quarter_end_at_entry,vix_term_structure,hy_oas_band_at_entry,adv_bucket,volume_rank_within_sector,sector_momentum_vs_spy_at_entry
AWK,bollinger_tight,2025-11-03,long,127.6465,trailing_5pct,-1.2539,False,17,126.046,2025-11-20,neutral,Utilities,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,T1a,no,0.0,0.02630937785211502,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,mid_6_20,yes,mon,58,unknown,normal_3_5,100_500M,unknown,no_data
RKLB,bollinger_tight,2022-05-05,long,6.736,trailing_15pct,-15.0,False,4,5.7256,2022-05-09,neutral,Industrials,HIGH,unknown,crisis_atr_ge_5pct,medium_4_10d,loss,T2,no,0.0,0.07338182897862233,q4_ge_10pct,q1_lt_2pct,no,no,no_data,low_1_5,no,thu,56,unknown,no_data,5_25M,unknown,no_data
NVDA,bollinger_tight,2022-05-12,long,16.8635,trailing_15pct,-5.1205,False,32,16.0,2022-06-13,neutral,Information Technology,HIGH,unknown,crisis_atr_ge_5pct,medium_4_10d,loss,T1c,no,0.0,0.08053488303139919,q4_ge_10pct,q4_ge_10pct,no,no,no_data,high_gt_20,no,thu,49,unknown,no_data,ge_500M,unknown,no_data
SWIM,bollinger_tight,2022-05-23,long,9.3248,trailing_15pct,-0.7325,False,21,9.2565,2022-06-13,neutral,Materials,HIGH,unknown,crisis_atr_ge_5pct,short_le_3d,loss,unknown,no,0.0,0.1074661118737131,q4_ge_10pct,q4_ge_10pct,no,no,no_data,none,no,mon,38,unknown,no_data,5_25M,unknown,no_data
BAC,bollinger_tight,2022-05-12,long,35.6299,trailing_15pct,-11.2543,False,33,31.62,2022-06-14,neutral,Financials,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,T1a,no,0.0,0.037235580228965,q4_ge_10pct,q4_ge_10pct,no,no,no_data,high_gt_20,no,thu,49,unknown,no_data,ge_500M,unknown,no_data
BAM,bollinger_tight,2022-05-05,long,48.9139,trailing_15pct,-10.7319,False,42,43.6645,2022-06-16,neutral,Financials,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,unknown,no,0.0,0.03377771962570966,q4_ge_10pct,q4_ge_10pct,no,no,no_data,mid_6_20,no,thu,56,unknown,no_data,25_100M,unknown,no_data
VET,bollinger_tight,2022-06-20,long,19.7585,trailing_15pct,-12.2403,False,3,17.34,2022-06-23,neutral,Energy,HIGH,unknown,crisis_atr_ge_5pct,short_le_3d,loss,T3,no,0.0,0.07152364805020624,q4_ge_10pct,q4_ge_10pct,no,no,no_data,none,no,mon,10,unknown,no_data,25_100M,unknown,no_data
IFF,bollinger_tight,2022-06-20,long,110.9113,trailing_15pct,-2.1642,False,73,108.511,2022-09-01,neutral,Materials,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,win,T1a,no,0.0,0.03630198185396799,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,mid_6_20,yes,mon,10,unknown,no_data,100_500M,unknown,no_data
HST,bollinger_tight,2022-06-17,long,16.4448,trailing_15pct,1.0502,True,97,16.6175,2022-09-22,neutral,Real Estate,HIGH,unknown,crisis_atr_ge_5pct,long_ge_11d,win,T1a,no,0.0,0.05271575209184666,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,high_gt_20,yes,fri,13,unknown,no_data,100_500M,unknown,no_data
RF,bollinger_tight,2022-06-23,long,18.5689,trailing_15pct,6.0617,True,98,19.6945,2022-09-29,neutral,Financials,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,win,T1a,no,0.0,0.038241360554475495,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,high_gt_20,yes,thu,7,unknown,no_data,100_500M,unknown,no_data
WMB,bollinger_tight,2022-06-20,long,30.4357,trailing_15pct,-0.5773,False,95,30.26,2022-09-23,neutral,Energy,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,win,T1a,no,0.0,0.03883268661473204,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,high_gt_20,yes,mon,10,unknown,no_data,100_500M,unknown,no_data
PSX,bollinger_tight,2022-09-07,long,86.8462,trailing_15pct,-12.3439,False,16,76.126,2022-09-23,neutral,Energy,HIGH,unknown,high_atr_2.5_5pct,medium_4_10d,loss,T1a,no,0.0,0.03607411723253291,q4_ge_10pct,q4_ge_10pct,no,no,no_data,mid_6_20,yes,wed,23,unknown,no_data,100_500M,unknown,no_data
JCI,bollinger_tight,2022-06-20,long,48.2718,trailing_15pct,3.8909,True,95,50.15,2022-09-23,neutral,Industrials,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,win,T1a,no,0.0,0.03659693651365808,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,high_gt_20,yes,mon,10,unknown,no_data,100_500M,unknown,no_data
GNRC,bollinger_tight,2022-09-14,long,211.8536,trailing_15pct,-15.0,False,7,180.0756,2022-09-21,neutral,Industrials,HIGH,unknown,crisis_atr_ge_5pct,medium_4_10d,loss,T1a,no,0.0,0.05581826317796818,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,no,wed,16,unknown,no_data,100_500M,unknown,no_data
LCID,bollinger_tight,2022-09-06,long,144.9997,trailing_15pct,-2.5136,False,16,141.355,2022-09-22,neutral,Consumer Discretionary,HIGH,unknown,crisis_atr_ge_5pct,long_ge_11d,win,T1c,no,0.0,0.06311392368398004,q4_ge_10pct,q4_ge_10pct,no,no,no_data,high_gt_20,no,tue,24,unknown,no_data,100_500M,unknown,no_data
RKLB,bollinger_tight,2022-09-15,long,5.0173,trailing_15pct,-13.9378,False,7,4.318,2022-09-22,neutral,Industrials,HIGH,unknown,crisis_atr_ge_5pct,medium_4_10d,loss,T2,no,0.0,0.07747194706316146,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,yes,thu,15,unknown,no_data,5_25M,unknown,no_data
CCEP,bollinger_tight,2022-09-06,long,46.5912,trailing_15pct,-8.7628,False,23,42.5085,2022-09-29,neutral,Consumer Staples,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,unknown,no,0.0,0.02958927866206494,q4_ge_10pct,q4_ge_10pct,no,no,no_data,none,no,tue,24,unknown,no_data,25_100M,unknown,no_data
GNRC,bollinger_tight,2023-03-20,long,113.4214,trailing_15pct,-14.0193,False,17,97.5205,2023-04-06,neutral,Industrials,HIGH,unknown,crisis_atr_ge_5pct,long_ge_11d,loss,T1a,no,0.0,0.05048782681222415,q4_ge_10pct,q4_ge_10pct,no,no,no_data,mid_6_20,no,mon,11,unknown,no_data,100_500M,unknown,no_data
RF,bollinger_tight,2023-03-20,long,18.8444,trailing_15pct,-13.3058,False,44,16.337,2023-05-03,neutral,Financials,HIGH,unknown,crisis_atr_ge_5pct,long_ge_11d,loss,T1a,no,0.0,0.06344059773725881,q4_ge_10pct,q4_ge_10pct,no,no,no_data,high_gt_20,yes,mon,11,unknown,no_data,100_500M,unknown,no_data
VET,bollinger_tight,2023-03-20,long,12.812,trailing_15pct,-8.6442,False,43,11.7045,2023-05-02,neutral,Energy,HIGH,unknown,crisis_atr_ge_5pct,long_ge_11d,loss,unknown,no,0.0,0.05339525444895411,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,no,mon,11,unknown,no_data,5_25M,unknown,no_data
BAC,bollinger_tight,2023-03-20,long,28.7588,trailing_15pct,-3.4991,False,186,27.7525,2023-09-22,neutral,Financials,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,T1a,no,0.0,0.037477224362629874,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,high_gt_20,no,mon,11,unknown,no_data,ge_500M,unknown,no_data
GNRC,bollinger_tight,2023-08-09,long,105.5286,trailing_15pct,-2.4013,False,55,102.9945,2023-10-03,neutral,Industrials,HIGH,unknown,crisis_atr_ge_5pct,long_ge_11d,win,T1a,no,0.0,0.06495206038931627,q4_ge_10pct,q4_ge_10pct,no,no,no_data,mid_6_20,no,wed,52,unknown,normal_3_5,100_500M,unknown,no_data
JCI,bollinger_tight,2023-08-09,long,60.5304,trailing_15pct,-15.0,False,57,51.4508,2023-10-05,neutral,Industrials,HIGH,unknown,mid_atr_1_2.5pct,long_ge_11d,loss,T1a,no,0.0,0.02386569393230509,q4_ge_10pct,q4_ge_10pct,no,no,no_data,mid_6_20,yes,wed,52,unknown,normal_3_5,100_500M,unknown,no_data
LCID,bollinger_tight,2023-10-09,long,50.1951,trailing_15pct,-7.8795,False,9,46.24,2023-10-18,neutral,Consumer Discretionary,HIGH,unknown,crisis_atr_ge_5pct,medium_4_10d,loss,T1c,no,0.0,0.053690499670286544,q4_ge_10pct,q4_ge_10pct,no,no,no_data,mid_6_20,yes,mon,83,unknown,normal_3_5,100_500M,unknown,no_data
SGH,bollinger_tight,2024-04-15,long,18.8532,trailing_15pct,32.325,True,94,24.9475,2024-07-18,neutral,Unknown,HIGH,unknown,crisis_atr_ge_5pct,medium_4_10d,loss,unknown,no,0.0,0.0700729849574608,q4_ge_10pct,q4_ge_10pct,no,no,no_data,none,no_data,mon,76,unknown,normal_3_5,25_100M,unknown,no_data
VET,bollinger_tight,2024-06-17,long,10.9474,trailing_15pct,-11.1753,False,46,9.724,2024-08-02,neutral,Energy,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,unknown,no,0.0,0.03355134552496483,q4_ge_10pct,q4_ge_10pct,no,no,no_data,none,no,mon,13,unknown,normal_3_5,5_25M,unknown,no_data
GNRC,bollinger_tight,2024-07-01,long,134.1312,trailing_15pct,1.2538,True,35,135.813,2024-08-05,neutral,Industrials,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,win,T1a,no,0.0,0.03399134578681172,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,yes,mon,91,unknown,normal_3_5,100_500M,unknown,no_data
AWK,bollinger_tight,2024-07-01,long,128.2145,trailing_15pct,-0.6236,False,170,127.415,2024-12-18,neutral,Utilities,HIGH,unknown,mid_atr_1_2.5pct,long_ge_11d,win,T1a,no,0.0,0.018433172535087687,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,low_1_5,yes,mon,91,unknown,normal_3_5,100_500M,unknown,no_data
COGT,bollinger_tight,2024-11-18,long,8.9945,trailing_15pct,-9.2779,False,21,8.16,2024-12-09,neutral,Health Care,HIGH,unknown,crisis_atr_ge_5pct,long_ge_11d,loss,T2,no,0.0,0.07927066540663738,q4_ge_10pct,q4_ge_10pct,no,no,no_data,none,yes,mon,43,unknown,compressed_lt_3,5_25M,unknown,no_data
AOS,bollinger_tight,2024-11-18,long,71.6397,trailing_15pct,-10.5028,False,136,64.1155,2025-04-03,neutral,Industrials,HIGH,unknown,mid_atr_1_2.5pct,long_ge_11d,loss,T1a,no,0.0,0.020880880294026915,q4_ge_10pct,q4_ge_10pct,no,no,no_data,none,no,mon,43,unknown,compressed_lt_3,25_100M,unknown,no_data
BAM,bollinger_tight,2025-09-02,long,59.0962,trailing_15pct,-11.6001,False,66,52.241,2025-11-07,neutral,Financials,HIGH,unknown,mid_atr_1_2.5pct,long_ge_11d,loss,T2,no,0.0,0.022595361461481448,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,yes,tue,28,unknown,compressed_lt_3,100_500M,unknown,no_data
BHVN,bollinger_tight,2025-11-03,long,14.6555,trailing_15pct,-42.6836,False,2,8.4,2025-11-05,neutral,Health Care,HIGH,unknown,crisis_atr_ge_5pct,short_le_3d,loss,unknown,no,0.0,0.08510115656238273,q4_ge_10pct,q4_ge_10pct,no,no,no_data,none,no,mon,58,unknown,normal_3_5,25_100M,unknown,no_data
BHVN,bollinger_tight,2026-01-05,long,9.9779,trailing_15pct,-2.9856,False,2,9.68,2026-01-07,neutral,Health Care,HIGH,unknown,crisis_atr_ge_5pct,medium_4_10d,win,unknown,no,0.0,0.08493771234428087,q4_ge_10pct,q4_ge_10pct,no,no,no_data,none,yes,mon,85,unknown,compressed_lt_3,25_100M,unknown,no_data
AOS,bollinger_tight,2025-11-03,long,65.7896,trailing_15pct,3.967,True,126,68.3995,2026-03-09,neutral,Industrials,HIGH,unknown,mid_atr_1_2.5pct,long_ge_11d,win,T1a,no,0.0,0.022777156267859967,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,yes,mon,58,unknown,normal_3_5,25_100M,unknown,no_data
CSX,bollinger_tight,2025-09-02,long,32.1797,trailing_15pct,39.9485,True,245,45.035,2026-05-05,neutral,Industrials,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,win,T1c,no,0.0,0.028732399618392964,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,mid_6_20,yes,tue,28,unknown,compressed_lt_3,ge_500M,unknown,no_data
AWK,bollinger_tight,2025-11-03,long,127.6465,trailing_15pct,-1.0823,False,183,126.265,2026-05-05,neutral,Utilities,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,T1a,no,0.0,0.02630937785211502,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,mid_6_20,yes,mon,58,unknown,normal_3_5,100_500M,unknown,no_data
RKLB,bollinger_tight,2022-05-05,long,6.736,atr_trail_1x,-7.3382,False,4,6.2417,2022-05-09,neutral,Industrials,HIGH,unknown,crisis_atr_ge_5pct,medium_4_10d,loss,T2,no,0.0,0.07338182897862233,q4_ge_10pct,q1_lt_2pct,no,no,no_data,low_1_5,no,thu,56,unknown,no_data,5_25M,unknown,no_data
NVDA,bollinger_tight,2022-05-12,long,16.8635,atr_trail_1x,-0.0368,False,7,16.8573,2022-05-19,neutral,Information Technology,HIGH,unknown,crisis_atr_ge_5pct,medium_4_10d,loss,T1c,no,0.0,0.08053488303139919,q4_ge_10pct,q4_ge_10pct,no,no,no_data,high_gt_20,no,thu,49,unknown,no_data,ge_500M,unknown,no_data
SWIM,bollinger_tight,2022-05-23,long,9.3248,atr_trail_1x,-10.7466,False,1,8.3227,2022-05-24,neutral,Materials,HIGH,unknown,crisis_atr_ge_5pct,short_le_3d,loss,unknown,no,0.0,0.1074661118737131,q4_ge_10pct,q4_ge_10pct,no,no,no_data,none,no,mon,38,unknown,no_data,5_25M,unknown,no_data
BAC,bollinger_tight,2022-05-12,long,35.6299,atr_trail_1x,-2.5617,False,6,34.7172,2022-05-18,neutral,Financials,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,T1a,no,0.0,0.037235580228965,q4_ge_10pct,q4_ge_10pct,no,no,no_data,high_gt_20,no,thu,49,unknown,no_data,ge_500M,unknown,no_data
BAM,bollinger_tight,2022-05-05,long,48.9139,atr_trail_1x,-3.3778,False,4,47.2617,2022-05-09,neutral,Financials,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,unknown,no,0.0,0.03377771962570966,q4_ge_10pct,q4_ge_10pct,no,no,no_data,mid_6_20,no,thu,56,unknown,no_data,25_100M,unknown,no_data
VET,bollinger_tight,2022-06-20,long,19.7585,atr_trail_1x,-4.7499,False,2,18.82,2022-06-22,neutral,Energy,HIGH,unknown,crisis_atr_ge_5pct,short_le_3d,loss,T3,no,0.0,0.07152364805020624,q4_ge_10pct,q4_ge_10pct,no,no,no_data,none,no,mon,10,unknown,no_data,25_100M,unknown,no_data
IFF,bollinger_tight,2022-06-20,long,110.9113,atr_trail_1x,5.6069,True,4,117.13,2022-06-24,neutral,Materials,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,win,T1a,no,0.0,0.03630198185396799,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,mid_6_20,yes,mon,10,unknown,no_data,100_500M,unknown,no_data
HST,bollinger_tight,2022-06-17,long,16.4448,atr_trail_1x,-5.126,False,6,15.6018,2022-06-23,neutral,Real Estate,HIGH,unknown,crisis_atr_ge_5pct,long_ge_11d,win,T1a,no,0.0,0.05271575209184666,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,high_gt_20,yes,fri,13,unknown,no_data,100_500M,unknown,no_data
RF,bollinger_tight,2022-06-23,long,18.5689,atr_trail_1x,-0.2095,False,1,18.53,2022-06-24,neutral,Financials,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,win,T1a,no,0.0,0.038241360554475495,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,high_gt_20,yes,thu,7,unknown,no_data,100_500M,unknown,no_data
WMB,bollinger_tight,2022-06-20,long,30.4357,atr_trail_1x,0.5191,True,11,30.5937,2022-07-01,neutral,Energy,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,win,T1a,no,0.0,0.03883268661473204,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,high_gt_20,yes,mon,10,unknown,no_data,100_500M,unknown,no_data
PSX,bollinger_tight,2022-09-07,long,86.8462,atr_trail_1x,-0.3377,False,6,86.553,2022-09-13,neutral,Energy,HIGH,unknown,high_atr_2.5_5pct,medium_4_10d,loss,T1a,no,0.0,0.03607411723253291,q4_ge_10pct,q4_ge_10pct,no,no,no_data,mid_6_20,yes,wed,23,unknown,no_data,100_500M,unknown,no_data
JCI,bollinger_tight,2022-06-20,long,48.2718,atr_trail_1x,-3.6597,False,3,46.5052,2022-06-23,neutral,Industrials,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,win,T1a,no,0.0,0.03659693651365808,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,high_gt_20,yes,mon,10,unknown,no_data,100_500M,unknown,no_data
GNRC,bollinger_tight,2022-09-14,long,211.8536,atr_trail_1x,-5.5818,False,2,200.0283,2022-09-16,neutral,Industrials,HIGH,unknown,crisis_atr_ge_5pct,medium_4_10d,loss,T1a,no,0.0,0.05581826317796818,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,no,wed,16,unknown,no_data,100_500M,unknown,no_data
LCID,bollinger_tight,2022-09-06,long,144.9997,atr_trail_1x,6.5519,True,6,154.5,2022-09-12,neutral,Consumer Discretionary,HIGH,unknown,crisis_atr_ge_5pct,long_ge_11d,win,T1c,no,0.0,0.06311392368398004,q4_ge_10pct,q4_ge_10pct,no,no,no_data,high_gt_20,no,tue,24,unknown,no_data,100_500M,unknown,no_data
RKLB,bollinger_tight,2022-09-15,long,5.0173,atr_trail_1x,-6.0287,False,7,4.7148,2022-09-22,neutral,Industrials,HIGH,unknown,crisis_atr_ge_5pct,medium_4_10d,loss,T2,no,0.0,0.07747194706316146,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,yes,thu,15,unknown,no_data,5_25M,unknown,no_data
CCEP,bollinger_tight,2022-09-06,long,46.5912,atr_trail_1x,-0.0884,False,1,46.55,2022-09-07,neutral,Consumer Staples,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,unknown,no,0.0,0.02958927866206494,q4_ge_10pct,q4_ge_10pct,no,no,no_data,none,no,tue,24,unknown,no_data,25_100M,unknown,no_data
GNRC,bollinger_tight,2023-03-20,long,113.4214,atr_trail_1x,-3.8764,False,3,109.0248,2023-03-23,neutral,Industrials,HIGH,unknown,crisis_atr_ge_5pct,long_ge_11d,loss,T1a,no,0.0,0.05048782681222415,q4_ge_10pct,q4_ge_10pct,no,no,no_data,mid_6_20,no,mon,11,unknown,no_data,100_500M,unknown,no_data
RF,bollinger_tight,2023-03-20,long,18.8444,atr_trail_1x,-5.5844,False,2,17.792,2023-03-22,neutral,Financials,HIGH,unknown,crisis_atr_ge_5pct,long_ge_11d,loss,T1a,no,0.0,0.06344059773725881,q4_ge_10pct,q4_ge_10pct,no,no,no_data,high_gt_20,yes,mon,11,unknown,no_data,100_500M,unknown,no_data
VET,bollinger_tight,2023-03-20,long,12.812,atr_trail_1x,-5.1968,False,4,12.1462,2023-03-24,neutral,Energy,HIGH,unknown,crisis_atr_ge_5pct,long_ge_11d,loss,unknown,no,0.0,0.05339525444895411,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,no,mon,11,unknown,no_data,5_25M,unknown,no_data
BAC,bollinger_tight,2023-03-20,long,28.7588,atr_trail_1x,-3.7477,False,2,27.681,2023-03-22,neutral,Financials,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,T1a,no,0.0,0.037477224362629874,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,high_gt_20,no,mon,11,unknown,no_data,ge_500M,unknown,no_data
GNRC,bollinger_tight,2023-08-09,long,105.5286,atr_trail_1x,0.1626,True,5,105.7002,2023-08-14,neutral,Industrials,HIGH,unknown,crisis_atr_ge_5pct,long_ge_11d,win,T1a,no,0.0,0.06495206038931627,q4_ge_10pct,q4_ge_10pct,no,no,no_data,mid_6_20,no,wed,52,unknown,normal_3_5,100_500M,unknown,no_data
JCI,bollinger_tight,2023-08-09,long,60.5304,atr_trail_1x,-2.3866,False,2,59.0858,2023-08-11,neutral,Industrials,HIGH,unknown,mid_atr_1_2.5pct,long_ge_11d,loss,T1a,no,0.0,0.02386569393230509,q4_ge_10pct,q4_ge_10pct,no,no,no_data,mid_6_20,yes,wed,52,unknown,normal_3_5,100_500M,unknown,no_data
LCID,bollinger_tight,2023-10-09,long,50.1951,atr_trail_1x,-0.1895,False,1,50.1,2023-10-10,neutral,Consumer Discretionary,HIGH,unknown,crisis_atr_ge_5pct,medium_4_10d,loss,T1c,no,0.0,0.053690499670286544,q4_ge_10pct,q4_ge_10pct,no,no,no_data,mid_6_20,yes,mon,83,unknown,normal_3_5,100_500M,unknown,no_data
SGH,bollinger_tight,2024-04-15,long,18.8532,atr_trail_1x,-3.6708,False,3,18.1611,2024-04-18,neutral,Unknown,HIGH,unknown,crisis_atr_ge_5pct,medium_4_10d,loss,unknown,no,0.0,0.0700729849574608,q4_ge_10pct,q4_ge_10pct,no,no,no_data,none,no_data,mon,76,unknown,normal_3_5,25_100M,unknown,no_data
VET,bollinger_tight,2024-06-17,long,10.9474,atr_trail_1x,1.1958,True,7,11.0783,2024-06-24,neutral,Energy,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,unknown,no,0.0,0.03355134552496483,q4_ge_10pct,q4_ge_10pct,no,no,no_data,none,no,mon,13,unknown,normal_3_5,5_25M,unknown,no_data
GNRC,bollinger_tight,2024-07-01,long,134.1312,atr_trail_1x,3.2551,True,9,138.4973,2024-07-10,neutral,Industrials,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,win,T1a,no,0.0,0.03399134578681172,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,yes,mon,91,unknown,normal_3_5,100_500M,unknown,no_data
AWK,bollinger_tight,2024-07-01,long,128.2145,atr_trail_1x,-0.4442,False,4,127.645,2024-07-05,neutral,Utilities,HIGH,unknown,mid_atr_1_2.5pct,long_ge_11d,win,T1a,no,0.0,0.018433172535087687,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,low_1_5,yes,mon,91,unknown,normal_3_5,100_500M,unknown,no_data
COGT,bollinger_tight,2024-11-18,long,8.9945,atr_trail_1x,0.1723,True,15,9.01,2024-12-03,neutral,Health Care,HIGH,unknown,crisis_atr_ge_5pct,long_ge_11d,loss,T2,no,0.0,0.07927066540663738,q4_ge_10pct,q4_ge_10pct,no,no,no_data,none,yes,mon,43,unknown,compressed_lt_3,5_25M,unknown,no_data
AOS,bollinger_tight,2024-11-18,long,71.6397,atr_trail_1x,3.1864,True,8,73.9225,2024-11-26,neutral,Industrials,HIGH,unknown,mid_atr_1_2.5pct,long_ge_11d,loss,T1a,no,0.0,0.020880880294026915,q4_ge_10pct,q4_ge_10pct,no,no,no_data,none,no,mon,43,unknown,compressed_lt_3,25_100M,unknown,no_data
BAM,bollinger_tight,2025-09-02,long,59.0962,atr_trail_1x,-2.3795,False,2,57.69,2025-09-04,neutral,Financials,HIGH,unknown,mid_atr_1_2.5pct,long_ge_11d,loss,T2,no,0.0,0.022595361461481448,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,yes,tue,28,unknown,compressed_lt_3,100_500M,unknown,no_data
BHVN,bollinger_tight,2025-11-03,long,14.6555,atr_trail_1x,-42.6836,False,2,8.4,2025-11-05,neutral,Health Care,HIGH,unknown,crisis_atr_ge_5pct,short_le_3d,loss,unknown,no,0.0,0.08510115656238273,q4_ge_10pct,q4_ge_10pct,no,no,no_data,none,no,mon,58,unknown,normal_3_5,25_100M,unknown,no_data
BHVN,bollinger_tight,2026-01-05,long,9.9779,atr_trail_1x,-2.9856,False,2,9.68,2026-01-07,neutral,Health Care,HIGH,unknown,crisis_atr_ge_5pct,medium_4_10d,win,unknown,no,0.0,0.08493771234428087,q4_ge_10pct,q4_ge_10pct,no,no,no_data,none,yes,mon,85,unknown,compressed_lt_3,25_100M,unknown,no_data
AOS,bollinger_tight,2025-11-03,long,65.7896,atr_trail_1x,-1.1568,False,11,65.0286,2025-11-14,neutral,Industrials,HIGH,unknown,mid_atr_1_2.5pct,long_ge_11d,win,T1a,no,0.0,0.022777156267859967,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,yes,mon,58,unknown,normal_3_5,25_100M,unknown,no_data
CSX,bollinger_tight,2025-09-02,long,32.1797,atr_trail_1x,-0.4652,False,9,32.03,2025-09-11,neutral,Industrials,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,win,T1c,no,0.0,0.028732399618392964,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,mid_6_20,yes,tue,28,unknown,compressed_lt_3,ge_500M,unknown,no_data
AWK,bollinger_tight,2025-11-03,long,127.6465,atr_trail_1x,0.501,True,10,128.286,2025-11-13,neutral,Utilities,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,T1a,no,0.0,0.02630937785211502,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,mid_6_20,yes,mon,58,unknown,normal_3_5,100_500M,unknown,no_data
RKLB,bollinger_tight,2022-05-05,long,6.736,atr_trail_2x,-14.6764,False,4,5.7474,2022-05-09,neutral,Industrials,HIGH,unknown,crisis_atr_ge_5pct,medium_4_10d,loss,T2,no,0.0,0.07338182897862233,q4_ge_10pct,q1_lt_2pct,no,no,no_data,low_1_5,no,thu,56,unknown,no_data,5_25M,unknown,no_data
NVDA,bollinger_tight,2022-05-12,long,16.8635,atr_trail_2x,1.3463,True,29,17.0905,2022-06-10,neutral,Information Technology,HIGH,unknown,crisis_atr_ge_5pct,medium_4_10d,loss,T1c,no,0.0,0.08053488303139919,q4_ge_10pct,q4_ge_10pct,no,no,no_data,high_gt_20,no,thu,49,unknown,no_data,ge_500M,unknown,no_data
SWIM,bollinger_tight,2022-05-23,long,9.3248,atr_trail_2x,-0.6247,False,21,9.2665,2022-06-13,neutral,Materials,HIGH,unknown,crisis_atr_ge_5pct,short_le_3d,loss,unknown,no,0.0,0.1074661118737131,q4_ge_10pct,q4_ge_10pct,no,no,no_data,none,no,mon,38,unknown,no_data,5_25M,unknown,no_data
BAC,bollinger_tight,2022-05-12,long,35.6299,atr_trail_2x,-6.134,False,8,33.4443,2022-05-20,neutral,Financials,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,T1a,no,0.0,0.037235580228965,q4_ge_10pct,q4_ge_10pct,no,no,no_data,high_gt_20,no,thu,49,unknown,no_data,ge_500M,unknown,no_data
