strategy,ticker,entry_date,entry_price,exit_price,exit_date,exit_reason,pnl_pct,win,hold_days,hold_bars_actual,regime,strategy_count,tech_signals,agent_score,confidence_tier,phase
ichimoku_cloud_breakout,GLD,2023-01-03,172.86000061035156,173.7100067138672,2023-01-06,max_hold,0.4917,True,3,3,rate_rising_2022_2023|strong_bull_2023,3,16,,,phase_1a
ichimoku_cloud_breakout,GLD,2023-01-03,172.86000061035156,174.74000549316406,2023-01-10,max_hold,1.0876,True,5,5,rate_rising_2022_2023|strong_bull_2023,3,16,,,phase_1a
ichimoku_cloud_breakout,GLD,2023-01-03,172.86000061035156,178.70970061035158,2023-01-13,take_profit,3.3841,True,10,8,rate_rising_2022_2023|strong_bull_2023,3,16,,,phase_1a
ichimoku_cloud_breakout,GLD,2023-01-03,172.86000061035156,178.70970061035158,2023-01-13,take_profit,3.3841,True,15,8,rate_rising_2022_2023|strong_bull_2023,3,16,,,phase_1a
ichimoku_cloud_breakout,GLD,2023-01-03,172.86000061035156,178.70970061035158,2023-01-13,take_profit,3.3841,True,20,8,rate_rising_2022_2023|strong_bull_2023,3,16,,,phase_1a
supertrend_plus_macd,GLD,2023-01-03,172.86000061035156,173.7100067138672,2023-01-06,max_hold,0.4917,True,3,3,rate_rising_2022_2023|strong_bull_2023,3,16,,,phase_1a
supertrend_plus_macd,GLD,2023-01-03,172.86000061035156,174.74000549316406,2023-01-10,max_hold,1.0876,True,5,5,rate_rising_2022_2023|strong_bull_2023,3,16,,,phase_1a
supertrend_plus_macd,GLD,2023-01-03,172.86000061035156,178.70970061035158,2023-01-13,take_profit,3.3841,True,10,8,rate_rising_2022_2023|strong_bull_2023,3,16,,,phase_1a
supertrend_plus_macd,GLD,2023-01-03,172.86000061035156,178.70970061035158,2023-01-13,take_profit,3.3841,True,15,8,rate_rising_2022_2023|strong_bull_2023,3,16,,,phase_1a
supertrend_plus_macd,GLD,2023-01-03,172.86000061035156,178.70970061035158,2023-01-13,take_profit,3.3841,True,20,8,rate_rising_2022_2023|strong_bull_2023,3,16,,,phase_1a
